Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Connor McDavid, Healthy, Edm, C, DINK, @Chi, W 6-5, 1, 3, 1, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 4, 0, 1, 11.6
Brad Marchand, Healthy, Bos, LW, SALT, Det, W 5-1, 1, 2, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 4, 0, 0, 8.5
Roman Josi, DTD, Nsh, D, SALT, StL, W 6-2, 1, 1, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 7, 2, 0, 7.6
Max Domi, Healthy, Dal, C- LW- RW, FA, Wsh, W 2-0, 1, 1, 2, 2, 0, 1, 1, 0, 0, 0, 9, 3, 0, 1, 0, 0, 7.45
Ryan Hartman, Healthy, Min, RW- C, FA, @Ott, W 4-2, 1, 1, 1, 1, 4, 0, 0, 0, 1, 1, 2, 2, 0, 4, 4, 1, 7.45
Frederick Gaudreau, Healthy, Min, C- LW, FA, @Ott, W 4-2, 1, 1, 1, 2, 0, 0, 0, 1, 0, 0, 8, 7, 0, 6, 0, 2, 7.2
Filip Forsberg, IR, Nsh, LW, CLB, StL, W 6-2, 1, 0, 3, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 1, 1, 7.15
Erik Karlsson, Healthy, SJ, D, CLB, Tor, W 4-3, 1, 1, 2, 0, 4, 0, 2, 0, 0, 1, 0, 0, 0, 7, 1, 0, 7.1
Patrick Kane, Healthy, NYR, RW, FA, --, --, 1, 1, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 6, 0, 0, 7.1
Josh Anderson, O, Mon, RW, FA, @Buf, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 4, 3, 0, 7.0
Matt Duchene, DTD, Nsh, C- RW, FA, StL, W 6-2, 1, 0, 3, 3, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 1, 1, 6.95
Leon Draisaitl, Healthy, Edm, LW- C, SALT, @Chi, W 6-5, 1, 1, 2, 0, 0, 0, 2, 0, 0, 1, 14, 13, 0, 3, 0, 0, 6.9
Ilya Mikheyev, IR, Van, RW- LW, FA, @Sea, W 5-4, 1, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 6.9
Logan Couture, Healthy, SJ, C, BOWS, Tor, W 4-3, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 8, 9, 0, 2, 0, 0, 6.85
David Pastrnak, Healthy, Bos, RW, CLB, Det, W 5-1, 1, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 4, 1, 0, 6.7
Jared Spurgeon, Healthy, Min, D, DINK, @Ott, W 4-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 7, 6.3
David Savard, O, Mon, D, OXP, @Buf, W 3-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 6.3
Elias Pettersson, Healthy, Van, C, SLC, @Sea, W 5-4, 1, 1, 1, 2, 2, 0, 1, 0, 0, 0, 4, 3, 0, 1, 1, 2, 6.05
Ryan Nugent-Hopkins, Healthy, Edm, C- LW, BBS, @Chi, W 6-5, 1, 1, 2, -1, 0, 1, 2, 0, 0, 0, 4, 7, 0, 3, 1, 0, 5.8
Ivan Provorov, Healthy, Phi, D, LKR, Fla, W 4-3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 5.8
Kirill Kaprizov, O, Min, LW, CLB, @Ott, W 4-2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 2, 1, 5.75
Travis Konecny, Healthy, Phi, RW- LW, SALT, Fla, W 4-3, 1, 0, 2, 0, 2, 0, 1, 0, 0, 0, 2, 1, 0, 0, 3, 3, 5.55
Adam Lowry, Healthy, Wpg, C, FA, @LA, W 6-4, 1, 1, 1, 2, 0, 0, 0, 1, 0, 0, 4, 14, 0, 1, 1, 1, 5.4
Alex DeBrincat, Healthy, Ott, LW, SLC, Min, L 2-4, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 3, 0, 5.35
Radko Gudas, Healthy, Fla, D, BOWS, @Phi, L 3-4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 3, 5.3
Morgan Rielly, Healthy, Tor, D, CLB, @SJ, L 3-4, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 5.25
Kevin Hayes, Healthy, Phi, C, FA, Fla, W 4-3, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 9, 12, 0, 2, 2, 1, 5.25
Andrei Kuzmenko, Healthy, Van, LW, SLC, @Sea, W 5-4, 1, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5.2
Scott Laughton, Healthy, Phi, C- RW, DINK, Fla, W 4-3, 1, 1, 0, -2, 0, 1, 0, 0, 0, 0, 19, 9, 0, 5, 4, 2, 5.2
Caleb Jones, Healthy, Chi, D, FA, Edm, L 5-6, 1, 0, 2, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 5.1
Cole Smith, DTD, Nsh, LW, FA, StL, W 6-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 5.1
David Gustafsson, Healthy, Wpg, C, FA, @LA, W 6-4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 4, 1, 0, 0, 0, 3, 5.05
Mitchell Marner, DTD, Tor, RW, OXP, @SJ, L 3-4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 5.0
Joel Farabee, Healthy, Phi, LW- RW, FA, Fla, W 4-3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 5.0
