Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Alex DeBrincat, Healthy, Ott, LW, SLC, TB, W 7-2, 1, 2, 1, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 5, 0, 0, 7.15
David Pastrnak, Healthy, Bos, RW, CLB, Mon, W 4-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 2, 1, 7.1
Brady Tkachuk, Healthy, Ott, LW- C, BOWS, TB, W 7-2, 1, 2, 0, 2, 0, 1, 0, 0, 0, 0, 1, 1, 0, 7, 1, 0, 6.5
Dakota Joshua, Healthy, Van, C, FA, SJ, W 7-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 0, 6.5
Erik Brannstrom, Healthy, Ott, D, FA, TB, W 7-2, 1, 1, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 6.4
Auston Matthews, Healthy, Tor, C, BOWS, @Fla, W 6-2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 9, 10, 0, 4, 0, 0, 6.3
Mitchell Marner, DTD, Tor, RW, OXP, @Fla, W 6-2, 1, 1, 1, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 6.3
Matt Boldy, Healthy, Min, LW- RW, FA, @Phi, L 4-5, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 7, 0, 1, 6.2
Nick Suzuki, Healthy, Mon, C, OXP, @Bos, L 2-4, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 10, 11, 0, 4, 2, 2, 6.15
Joel Eriksson Ek, Healthy, Min, C, ME, @Phi, L 4-5, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 14, 6, 0, 2, 4, 0, 6.0
Robert Bortuzzo, DTD, StL, D, FA, @Det, W 4-3, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6.0
Adam Lowry, Healthy, Wpg, C, FA, @Ana, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 5, 7, 0, 1, 0, 1, 5.9
Jake Neighbours, Healthy, StL, LW, FA, @Det, W 4-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 4, 2, 5.9
Jakob Chychrun, O, Ott, D, ME, TB, W 7-2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 5, 5.75
John Tavares, Healthy, Tor, C, BBS, @Fla, W 6-2, 1, 0, 3, 1, 2, 0, 1, 0, 0, 0, 11, 7, 0, 2, 0, 0, 5.65
Jamie Benn, Healthy, Dal, LW- C, LKR, Pit, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 12, 4, 0, 5, 2, 0, 5.4
Andrew Agozzino, Healthy, SJ, LW- C, FA, @Van, L 2-7, 1, 1, 0, -1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 3, 5, 2, 5.4
Phillip Di Giuseppe, Healthy, Van, LW, FA, SJ, W 7-2, 1, 1, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 5.35
Adam Fox, Healthy, NYR, D, SALT, @Car, W 2-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 3, 5.3
Kirby Dach, O, Mon, C- RW, FA, @Bos, L 2-4, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 3, 0, 3, 3, 0, 5.25
John Carlson, Healthy, Wsh, D, ME, Chi, W 6-1, 1, 1, 1, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 5.15
Mark Giordano, DTD, Tor, D, FA, @Fla, W 6-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 5.1
William Nylander, Healthy, Tor, RW- LW, LKR, @Fla, W 6-2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 5.05
Nic Dowd, Healthy, Wsh, C, FA, Chi, W 6-1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 10, 4, 0, 1, 1, 2, 5.0
Claude Giroux, Healthy, Ott, LW- C- RW, CLB, TB, W 7-2, 1, 0, 2, 2, 2, 0, 1, 0, 0, 0, 7, 6, 0, 2, 2, 0, 4.95
Thomas Chabot, O, Ott, D, ME, TB, W 7-2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 4, 4.95
Connor Clifton, Healthy, Bos, D, FA, Mon, W 4-2, 1, 0, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4.9
Tyler Bertuzzi, Healthy, Bos, LW- RW, ME, Mon, W 4-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4.8
Justin Holl, Healthy, Tor, D, FA, @Fla, W 6-2, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 4.8
Nicolas Roy, Healthy, Vgk, C- RW, FA, @Cgy, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 3, 5, 0, 2, 1, 2, 4.8
Shea Theodore, DTD, Vgk, D, ME, @Cgy, W 3-2, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 4.7
Vince Dunn, Healthy, Sea, D, LKR, @Nsh, L 1-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 4, 4.7
Jake Walman, Healthy, Det, D, FA, StL, L 3-4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 3, 4.7
Tyler Myers, Healthy, Van, D, FA, SJ, W 7-2, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4.6
Dylan Strome, Healthy, Wsh, C- LW, FA, Chi, W 6-1, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 4, 2, 0, 3, 0, 0, 4.5
Jake McCabe, DTD, Tor, D, FA, @Fla, W 6-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 4.5
Kiefer Sherwood, Healthy, Nsh, RW- LW, FA, Sea, W 2-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 4.5
Jakub Zboril, Healthy, Bos, D, FA, Mon, W 4-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 4.5
Jason Robertson, Healthy, Dal, LW, ME, Pit, W 3-2, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 4.45
Joel Farabee, Healthy, Phi, LW- RW, FA, Min, W 5-4, 1, 1, 1, -1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 3, 3, 0, 4.45
Alex Ovechkin, Healthy, Wsh, LW, SALT, Chi, W 6-1, 1, 1, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4.4
J.T. Miller, Healthy, Van, C- LW, HERB, SJ, W 7-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 7, 11, 0, 2, 2, 0, 4.4
Artemi Panarin, Healthy, NYR, LW, HERB, @Car, W 2-1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4.4
Kyle Burroughs, Healthy, Van, D, FA, SJ, W 7-2, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 4.4
Andrei Kuzmenko, Healthy, Van, LW, SLC, SJ, W 7-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4.3
Nicklas Backstrom, Healthy, Wsh, C, FA, Chi, W 6-1, 1, 1, 1, -1, 0, 1, 1, 0, 0, 0, 8, 5, 0, 2, 0, 0, 4.25
Joe Pavelski, Healthy, Dal, RW- C, BBS, Pit, W 3-2, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 6, 6, 0, 3, 3, 0, 4.2
Conor Garland, Healthy, Van, RW- LW, FA, SJ, W 7-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4.2
Derick Brassard, O, Ott, C- LW, FA, TB, W 7-2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 2, 2, 0, 4.2
Michael Bunting, Healthy, Tor, LW, BOWS, @Fla, W 6-2, 1, 1, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 4.1
Tony DeAngelo, Healthy, Phi, D, FA, Min, W 5-4, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 4.05
MacKenzie Weegar, Healthy, Cgy, D, BOWS, Vgk, L 2-3, 1, 0, 1, -2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 3, 4, 4.05
Mika Zibanejad, Healthy, NYR, C, ME, @Car, W 2-1, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 6, 8, 0, 1, 1, 1, 4.0
Vasily Podkolzin, DTD, Van, RW- LW, FA, SJ, W 7-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 2, 1, 4.0
Sheldon Dries, Healthy, Van, C- LW, FA, SJ, W 7-2, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 7, 5, 0, 2, 0, 0, 3.9
Cam Fowler, Healthy, Ana, D, FA, Wpg, L 2-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 3.9
Jonas Brodin, Healthy, Min, D, FA, @Phi, L 4-5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 3.9
Oskar Sundqvist, Healthy, Min, C- RW, FA, @Phi, L 4-5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 3.8
Calle Rosen, Healthy, StL, D, FA, @Det, W 4-3, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3.8
Anthony Mantha, Healthy, Wsh, RW- LW, FA, Chi, W 6-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 3.7
Miro Heiskanen, Healthy, Dal, D, LKR, Pit, W 3-2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 3, 3.65
Chandler Stephenson, Healthy, Vgk, C- LW- RW, HERB, @Cgy, W 3-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 4, 0, 5, 0, 2, 3.6
Frank Vatrano, Healthy, Ana, LW- RW, FA, Wpg, L 2-3, 1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 3.6
Nikita Zaitsev, Healthy, Chi, D, FA, @Wsh, L 1-6, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 3.6
Sammy Blais, Healthy, StL, LW- RW, FA, @Det, W 4-3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 3.5
Steven Stamkos, Healthy, TB, C- LW- RW, HERB, @Ott, L 2-7, 1, 0, 2, -1, 0, 0, 1, 0, 0, 0, 3, 4, 0, 0, 1, 1, 3.45
Alec Martinez, Healthy, Vgk, D, FA, @Cgy, W 3-2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 3.4
Rasmus Ristolainen, DTD, Phi, D, FA, Min, W 5-4, 1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 3.4
Conor Sheary, Healthy, Wsh, LW- RW, FA, Chi, W 6-1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3.4
Alexander Alexeyev, Healthy, Wsh, D, FA, Chi, W 6-1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 3.4
Aliaksei Protas, Healthy, Wsh, C- RW, FA, Chi, W 6-1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3.4
Sidney Crosby, Healthy, Pit, C, DINK, @Dal, L 2-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 10, 12, 0, 7, 1, 0, 3.3
Travis Sanheim, Healthy, Phi, D, FA, Min, W 5-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 3.3
Ryan McDonagh, Healthy, Nsh, D, FA, Sea, W 2-1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6, 3.3
Marcus Foligno, Healthy, Min, LW- RW, FA, @Phi, L 4-5, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 3.3
Shane Pinto, Healthy, Ott, C, FA, TB, W 7-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 5, 8, 0, 3, 1, 1, 3.3
Nick Cousins, Healthy, Fla, C- LW- RW, FA, Tor, L 2-6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 2, 1, 3.3
Noah Gregor, Healthy, SJ, C- LW- RW, FA, @Van, L 2-7, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 3.25
Tom Wilson, Healthy, Wsh, RW, FA, Chi, W 6-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 2, 3.2
Daniel Sprong, Healthy, Sea, RW- LW, FA, @Nsh, L 1-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 3.2
Cam York, Healthy, Phi, D, FA, Min, W 5-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 3.2
Austin Watson, Healthy, Ott, RW- LW, FA, TB, W 7-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 3.2
Mason Appleton, Healthy, Wpg, C- RW, FA, @Ana, W 3-2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3.2
