Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Mike Smith, Healthy, Edm, G, LKR, Cgy, W 5-2, 1, 1, 0, 2, 45, 0, 7.5
Thomas Greiss, Healthy, Det, G, FA, Van, W 3-1, 1, 1, 0, 1, 40, 0, 7.5
Frederik Andersen, DTD, Car, G, HERB, @Nsh, W 3-2, 1, 1, 0, 2, 38, 0, 6.8
Andrei Vasilevskiy, Healthy, TB, G, LKR, @Wsh, W 2-1, 1, 1, 0, 1, 32, 0, 6.7
Igor Shesterkin, Healthy, NYR, G, DINK, @Mon, W 3-1, 1, 1, 0, 1, 31, 0, 6.6
Sergei Bobrovsky, Healthy, Fla, G, SALT, NYI, W 5-1, 1, 1, 0, 1, 29, 0, 6.4
Jeremy Swayman, Healthy, Bos, G, BBS, Dal, W 3-1, 1, 1, 0, 1, 27, 0, 6.2
Cam Talbot, Healthy, Min, G, HERB, @LA, W 3-2, 1, 1, 0, 2, 29, 0, 5.9
Jack Campbell, Healthy, Tor, G, OXP, Ott, W 3-1, 1, 1, 0, 1, 20, 0, 5.5
Dustin Tokarski, Healthy, Buf, G, FA, Ari, W 2-1, 1, 1, 0, 1, 20, 0, 5.5
Elvis Merzlikins, Healthy, Cls, G, BOWS, Sea, W 2-1, 1, 1, 0, 1, 19, 0, 5.4
Jordan Binnington, Healthy, StL, G, FA, @Col, W 5-3, 1, 1, 0, 3, 29, 0, 5.4
Tristan Jarry, O, Pit, G, DINK, Chi, W 5-2, 1, 1, 0, 2, 18, 0, 4.8
Adin Hill, O, SJ, G, FA, Wpg, W 4-3, 1, 1, 0, 3, 20, 0, 4.5
Karel Vejmelka, Healthy, Ari, G, FA, @Buf, L 1-2, 1, 0, 0, 1, 32, 0, 2.7
Braden Holtby, IR, Dal, G, FA, @Bos, L 1-3, 1, 0, 1, 2, 37, 0, 1.7
Philipp Grubauer, Healthy, Sea, G, FA, @Cls, L 1-2, 1, 0, 0, 2, 23, 0, 1.3
Vitek Vanecek, Healthy, Wsh, G, FA, TB, L 1-2, 1, 0, 0, 2, 22, 0, 1.2
Kevin Lankinen, Healthy, Chi, G, NBUS, @Pit, L 2-5, 0, 0, 0, 1, 15, 0, 1.0
Juuse Saros, O, Nsh, G, BOWS, Car, L 2-3, 1, 0, 1, 2, 29, 0, 0.9
Jonathan Quick, Healthy, LA, G, FA, Min, L 2-3, 1, 0, 1, 3, 27, 0, 0.2
Anton Forsberg, Healthy, Ott, G, BOWS, @Tor, L 1-3, 1, 0, 1, 3, 26, 0, 0.1
Jake Allen, O, Mon, G, FA, NYR, L 1-3, 1, 0, 1, 2, 21, 0, 0.1
Thatcher Demko, DTD, Van, G, BOWS, @Det, L 1-3, 0, 0, 0, 0, 0, 0, --
Linus Ullmark, Healthy, Bos, G, CLB, Dal, W 3-1, 0, 0, 0, 0, 0, 0, --
Ville Husso, Healthy, StL, G, BBS, @Col, W 5-3, 0, 0, 0, 0, 0, 0, --
Ilya Samsonov, Healthy, Wsh, G, FA, TB, L 1-2, 0, 0, 0, 0, 0, 0, --
Jake Oettinger, Healthy, Dal, G, HERB, @Bos, L 1-3, 0, 0, 0, 0, 0, 0, --
Semyon Varlamov, Healthy, NYI, G, FA, @Fla, L 1-5, 0, 0, 0, 0, 0, 0, --
Spencer Knight, Healthy, Fla, G, BBS, NYI, W 5-1, 0, 0, 0, 0, 0, 0, --
Alex Nedeljkovic, Healthy, Det, G, FA, Van, W 3-1, 0, 0, 0, 0, 0, 0, --
Carey Price, O, Mon, G, LKR, NYR, L 1-3, 0, 0, 0, 0, 0, 0, --
Mikko Koskinen, Healthy, Edm, G, ME, Cgy, W 5-2, 0, 0, 0, 0, 0, 0, --
James Reimer, Healthy, SJ, G, OXP, Wpg, W 4-3, 0, 0, 0, 0, 0, 0, --
Antti Raanta, Healthy, Car, G, FA, @Nsh, W 3-2, 0, 0, 0, 0, 0, 0, --
Pavel Francouz, Healthy, Col, G, DINK, StL, L 3-5, 0, 0, 0, 0, 0, 0, --
Petr Mrazek, IR, Tor, G, FA, Ott, W 3-1, 0, 0, 0, 0, 0, 0, --
Cal Petersen, Healthy, LA, G, FA, Min, L 2-3, 0, 0, 0, 0, 0, 0, --
Casey DeSmith, Healthy, Pit, G, FA, Chi, W 5-2, 0, 0, 0, 0, 0, 0, --
Alexandar Georgiev, Healthy, NYR, G, NBUS, @Mon, W 3-1, 0, 0, 0, 0, 0, 0, --
Chris Driedger, Healthy, Sea, G, FA, @Cls, L 1-2, 0, 0, 0, 0, 0, 0, --
Tuukka Rask, O, Bos, G, FA, Dal, W 3-1, 0, 0, 0, 0, 0, 0, --
Kaapo Kahkonen, Healthy, SJ, G, FA, Wpg, W 4-3, 0, 0, 0, 0, 0, 0, --
