Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Jacob Markstrom, Healthy, Cgy, G, DINK, @Det, W 3-0, 1, 1, 0, 0, 33, 1, 9.3
Connor Hellebuyck, Healthy, Wpg, G, ME, Ana, W 5-1, 1, 1, 0, 1, 38, 0, 7.3
Sergei Bobrovsky, Healthy, Fla, G, SALT, Col, W 4-1, 1, 1, 0, 1, 30, 0, 6.5
James Reimer, Healthy, SJ, G, OXP, @Ott, W 2-1, 1, 1, 0, 1, 30, 0, 6.5
Thatcher Demko, DTD, Van, G, BOWS, @Chi, W 4-1, 1, 1, 0, 1, 29, 0, 6.4
Elvis Merzlikins, Healthy, Cls, G, BOWS, NYI, W 3-2, 1, 1, 0, 2, 34, 0, 6.4
Igor Shesterkin, Healthy, NYR, G, DINK, @Nsh, W 3-1, 1, 1, 0, 1, 28, 0, 6.3
Frederik Andersen, DTD, Car, G, HERB, @Mon, W 4-1, 1, 1, 0, 1, 27, 0, 6.2
Mikko Koskinen, Healthy, Edm, G, ME, @Ari, W 5-1, 1, 1, 0, 1, 27, 0, 6.2
Vitek Vanecek, Healthy, Wsh, G, FA, @NJ, W 4-1, 1, 1, 0, 1, 25, 0, 6.0
Ilya Sorokin, Healthy, NYI, G, CLB, @Cls, L 2-3, 1, 0, 0, 3, 29, 0, 1.4
Jonas Johansson, IR, Fla, G, FA, Col, W 4-1, 1, 0, 1, 3, 34, 0, 0.9
Juuse Saros, O, Nsh, G, BOWS, NYR, L 1-3, 1, 0, 1, 2, 27, 0, 0.7
Alex Nedeljkovic, Healthy, Det, G, FA, Cgy, L 0-3, 1, 0, 1, 2, 26, 0, 0.6
Jake Allen, O, Mon, G, FA, Car, L 1-4, 1, 0, 1, 3, 29, 0, 0.4
Matt Murray, IR, Ott, G, FA, SJ, L 1-2, 1, 0, 1, 2, 22, 0, 0.2
Darcy Kuemper, Healthy, Col, G, SALT, @Fla, L 1-4, 0, 0, 0, 0, 0, 0, --
Marc-Andre Fleury, Healthy, Min, G, SALT, --, --, 0, 0, 0, 0, 0, 0, --
Mike Smith, Healthy, Edm, G, LKR, @Ari, W 5-1, 0, 0, 0, 0, 0, 0, --
Ilya Samsonov, Healthy, Wsh, G, FA, @NJ, W 4-1, 0, 0, 0, 0, 0, 0, --
Semyon Varlamov, Healthy, NYI, G, FA, @Cls, L 2-3, 0, 0, 0, 0, 0, 0, --
Spencer Knight, Healthy, Fla, G, BBS, Col, W 4-1, 0, 0, 0, 0, 0, 0, --
Mackenzie Blackwood, Healthy, NJ, G, FA, Wsh, L 1-4, 0, 0, 0, 0, 0, 0, --
Carey Price, O, Mon, G, LKR, Car, L 1-4, 0, 0, 0, 0, 0, 0, --
Adin Hill, O, SJ, G, FA, @Ott, W 2-1, 0, 0, 0, 0, 0, 0, --
Anton Forsberg, Healthy, Ott, G, BOWS, SJ, L 1-2, 0, 0, 0, 0, 0, 0, --
Antti Raanta, Healthy, Car, G, FA, @Mon, W 4-1, 0, 0, 0, 0, 0, 0, --
Pavel Francouz, Healthy, Col, G, DINK, @Fla, L 1-4, 0, 0, 0, 0, 0, 0, --
Alexandar Georgiev, Healthy, NYR, G, NBUS, @Nsh, W 3-1, 0, 0, 0, 0, 0, 0, --
Dan Vladar, Healthy, Cgy, G, BBS, @Det, W 3-0, 0, 0, 0, 0, 0, 0, --
