Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Erik Kallgren, Healthy, Tor, G, FA, Dal, W 4-0, 1, 1, 0, 0, 35, 1, 9.5
Darcy Kuemper, Healthy, Col, G, SALT, @LA, W 3-0, 1, 1, 0, 0, 23, 1, 8.3
Juuse Saros, O, Nsh, G, BOWS, Pit, W 4-1, 1, 1, 0, 1, 35, 0, 7.0
Karel Vejmelka, Healthy, Ari, G, FA, @Mon, W 6-3, 1, 1, 0, 3, 36, 0, 6.1
Connor Hellebuyck, Healthy, Wpg, G, ME, VGK, W 7-3, 1, 1, 0, 3, 35, 0, 6.0
Thatcher Demko, DTD, Van, G, BOWS, NJ, W 6-3, 1, 1, 0, 3, 32, 0, 5.7
Linus Ullmark, Healthy, Bos, G, CLB, @Chi, W 2-1, 1, 1, 0, 1, 19, 0, 5.4
Spencer Knight, Healthy, Fla, G, BBS, @SJ, W 3-2, 1, 1, 0, 2, 24, 0, 5.4
Vitek Vanecek, Healthy, Wsh, G, FA, NYI, W 4-3, 1, 1, 0, 3, 29, 0, 5.4
Mikko Koskinen, Healthy, Edm, G, ME, Det, W 7-5, 1, 1, 0, 5, 30, 0, 4.5
Alexandar Georgiev, Healthy, NYR, G, NBUS, Ana, W 4-3, 1, 1, 0, 3, 20, 0, 4.5
Marc-Andre Fleury, Healthy, Min, G, SALT, --, --, 1, 0, 0, 2, 46, 0, 3.6
James Reimer, Healthy, SJ, G, OXP, Fla, L 2-3, 1, 0, 0, 3, 31, 0, 1.6
Semyon Varlamov, Healthy, NYI, G, FA, @Wsh, L 3-4, 1, 0, 0, 3, 29, 0, 1.4
John Gibson, Healthy, Ana, G, ME, @NYR, L 3-4, 1, 0, 0, 4, 34, 0, 1.4
Jake Oettinger, Healthy, Dal, G, HERB, @Tor, L 0-4, 1, 0, 1, 3, 36, 0, 1.1
Cayden Primeau, Healthy, Mon, G, FA, Ari, L 3-6, 0, 0, 0, 1, 10, 0, 0.5
Igor Shesterkin, Healthy, NYR, G, DINK, Ana, W 4-3, 0, 0, 0, 0, 0, 0, --
Jack Campbell, Healthy, Tor, G, OXP, Dal, W 4-0, 0, 0, 0, 0, 0, 0, --
Sergei Bobrovsky, Healthy, Fla, G, SALT, @SJ, W 3-2, 0, 0, 0, 0, 0, 0, --
Tristan Jarry, O, Pit, G, DINK, @Nsh, L 1-4, 0, 0, 0, 0, 0, 0, --
Ilya Sorokin, Healthy, NYI, G, CLB, @Wsh, L 3-4, 0, 0, 0, 0, 0, 0, --
Mike Smith, Healthy, Edm, G, LKR, Det, W 7-5, 0, 0, 0, 0, 0, 0, --
Robin Lehner, O, VGK, G, ME, @Wpg, L 3-7, 0, 0, 0, 0, 0, 0, --
Ilya Samsonov, Healthy, Wsh, G, FA, NYI, W 4-3, 0, 0, 0, 0, 0, 0, --
Jeremy Swayman, Healthy, Bos, G, BBS, @Chi, W 2-1, 0, 0, 0, 0, 0, 0, --
Mackenzie Blackwood, Healthy, NJ, G, FA, @Van, L 3-6, 0, 0, 0, 0, 0, 0, --
Carey Price, O, Mon, G, LKR, Ari, L 3-6, 0, 0, 0, 0, 0, 0, --
Adin Hill, O, SJ, G, FA, Fla, L 2-3, 0, 0, 0, 0, 0, 0, --
Pavel Francouz, Healthy, Col, G, DINK, @LA, W 3-0, 0, 0, 0, 0, 0, 0, --
Petr Mrazek, IR, Tor, G, FA, Dal, W 4-0, 0, 0, 0, 0, 0, 0, --
Cal Petersen, Healthy, LA, G, FA, Col, L 0-3, 0, 0, 0, 0, 0, 0, --
Kevin Lankinen, Healthy, Chi, G, NBUS, Bos, L 1-2, 0, 0, 0, 0, 0, 0, --
Braden Holtby, IR, Dal, G, FA, @Tor, L 0-4, 0, 0, 0, 0, 0, 0, --
Tuukka Rask, O, Bos, G, FA, @Chi, W 2-1, 0, 0, 0, 0, 0, 0, --
Ben Bishop, IR, Dal, G, FA, @Tor, L 0-4, 0, 0, 0, 0, 0, 0, --
Jake Allen, O, Mon, G, FA, Ari, L 3-6, 0, 0, 0, 0, 0, 0, --
Anton Khudobin, O, Dal, G, FA, @Tor, L 0-4, 0, 0, 0, 0, 0, 0, --
Scott Wedgewood, Healthy, Dal, G, FA, @Tor, L 0-4, 0, 0, 0, 0, 0, 0, --
Anthony Stolarz, Healthy, Ana, G, FA, @NYR, L 3-4, 0, 0, 0, 0, 0, 0, --
Jaroslav Halak, O, Van, G, FA, NJ, W 6-3, 0, 0, 0, 0, 0, 0, --
Jonathan Bernier, IR, NJ, G, FA, @Van, L 3-6, 0, 0, 0, 0, 0, 0, --
David Rittich, Healthy, Nsh, G, FA, Pit, W 4-1, 0, 0, 0, 0, 0, 0, --
Spencer Martin, Healthy, Van, G, FA, NJ, W 6-3, 0, 0, 0, 0, 0, 0, --
Louis Domingue, Healthy, Pit, G, FA, @Nsh, L 1-4, 0, 0, 0, 0, 0, 0, --
Eric Comrie, Healthy, Wpg, G, FA, VGK, W 7-3, 0, 0, 0, 0, 0, 0, --
Stuart Skinner, Healthy, Edm, G, FA, Det, W 7-5, 0, 0, 0, 0, 0, 0, --
Devan Dubnyk, Healthy, Col, G, FA, @LA, W 3-0, 0, 0, 0, 0, 0, 0, --
Henrik Lundqvist, IR, Wsh, G, FA, NYI, W 4-3, 0, 0, 0, 0, 0, 0, --
Andrew Hammond, Healthy, NJ, G, FA, @Van, L 3-6, 0, 0, 0, 0, 0, 0, --
