Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Connor McDavid, Healthy, Edm, C, DINK, @Cls, L 5-6, 1, 2, 2, 3, 0, 0, 1, 1, 0, 0, 7, 5, 0, 7, 5, 0, 12.15
Jack Roslovic, DTD, Cls, C, FA, Edm, W 6-5, 1, 2, 2, 3, 0, 0, 1, 0, 0, 1, 3, 8, 0, 5, 0, 0, 9.75
Jonas Siegenthaler, Healthy, NJ, D, FA, Phi, W 7-0, 1, 1, 2, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 9.7
Evgeny Kuznetsov, Healthy, Wsh, C, FA, NYR, W 6-3, 1, 2, 2, 4, 4, 0, 1, 0, 0, 0, 5, 7, 0, 4, 1, 0, 9.35
Marcus Pettersson, IR, Pit, D, FA, @StL, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 4, 7.4
T.J. Oshie, O, Wsh, RW, BOWS, NYR, W 6-3, 1, 2, 1, 0, 5, 1, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 6.3
Bryan Rust, Healthy, Pit, RW, FA, @StL, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 6.2
Brayden Point, Healthy, TB, C- RW, BBS, @Det, W 3-0, 1, 1, 1, 3, 0, 0, 0, 0, 0, 1, 3, 4, 0, 2, 0, 0, 6.1
Kirill Marchenko, Healthy, Cls, LW, FA, Edm, W 6-5, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 6.0
Chris Kreider, Healthy, NYR, LW- RW, LKR, @Wsh, L 3-6, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 3, 2, 1, 5.9
Evgeni Malkin, Healthy, Pit, C, SLC, @StL, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 6, 6, 0, 6, 1, 1, 5.9
Marc-Edouard Vlasic, Healthy, SJ, D, FA, Chi, L 3-4, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 5.5
Alex Ovechkin, Healthy, Wsh, LW, SALT, NYR, W 6-3, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 5.4
Nico Hischier, Healthy, NJ, C, SLC, Phi, W 7-0, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 13, 10, 0, 5, 0, 0, 5.3
Jamie Benn, Healthy, Dal, LW- C, LKR, @Vgk, W 3-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 10, 7, 0, 4, 2, 0, 5.3
Tyson Barrie, Healthy, Nsh, D, ME, --, --, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 2, 1, 5.25
