Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Kyle Connor, Healthy, Wpg, LW, BBS, Ana, W 3-2, 1, 3, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 1, 6, 0, 0, 11.1
Roman Josi, DTD, Nsh, D, SALT, NYI, W 5-4, 1, 0, 4, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 7, 0, 4, 9.75
Sidney Crosby, Healthy, Pit, C, DINK, @Min, W 6-4, 1, 2, 2, 0, 0, 1, 1, 0, 0, 0, 19, 8, 0, 3, 1, 0, 9.45
Juuso Parssinen, DTD, Nsh, C, BOWS, NYI, W 5-4, 1, 2, 1, 2, 0, 1, 0, 0, 0, 1, 6, 5, 0, 3, 2, 0, 9.0
John Carlson, Healthy, Wsh, D, ME, @StL, L 4-5, 1, 2, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 5, 1, 3, 8.3
David Perron, Healthy, Det, RW, FA, @SJ, W 7-4, 1, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 8.1
Sean Kuraly, Healthy, Cls, C- LW, FA, Mon, W 6-4, 1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 11, 10, 0, 4, 2, 1, 8.1
Alex Ovechkin, Healthy, Wsh, LW, SALT, @StL, L 4-5, 1, 1, 2, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 9, 0, 0, 6.95
Alex Pietrangelo, Healthy, Vgk, D, DINK, Ari, W 4-1, 1, 1, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 6.9
Roope Hintz, Healthy, Dal, C- LW, ME, @Fla, W 6-4, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 4, 6, 0, 5, 0, 1, 6.8
Ian Cole, Healthy, TB, D, FA, Cgy, W 4-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6.8
Justin Schultz, Healthy, Sea, D, FA, NYR, W 3-2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 6.5
