Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Nathan MacKinnon, Healthy, Col, C, HERB, --, --, 1, 2, 1, 4, 0, 0, 1, 0, 0, 1, 10, 8, 0, 7, 0, 2, 10.65
Sidney Crosby, Healthy, Pit, C, DINK, --, --, 1, 1, 2, 1, 0, 1, 0, 0, 0, 1, 16, 6, 0, 3, 2, 2, 9.9
Bo Horvat, Healthy, NYI, C, DINK, --, --, 1, 2, 1, 2, 0, 1, 0, 0, 0, 0, 6, 4, 0, 3, 0, 4, 9.5
Jeff Skinner, Healthy, Buf, LW, FA, --, --, 1, 1, 3, 1, 0, 1, 1, 0, 0, 1, 1, 3, 0, 4, 0, 0, 8.95
Matthew Tkachuk, Healthy, Fla, RW- LW, CLB, --, --, 1, 1, 2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 4, 2, 0, 8.25
Darren Raddysh, Healthy, TB, D, FA, --, --, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 2, 1, 7.5
Vincent Trocheck, Healthy, NYR, C, LKR, --, --, 1, 0, 3, 2, 0, 0, 1, 0, 0, 0, 8, 6, 0, 2, 2, 1, 7.25
David Pastrnak, Healthy, Bos, RW, CLB, --, --, 1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7.2
Tage Thompson, Healthy, Buf, C, OXP, --, --, 1, 2, 1, 1, 0, 0, 1, 0, 0, 0, 4, 6, 0, 4, 0, 1, 6.95
Rasmus Andersson, Healthy, Cgy, D, ME, --, --, 1, 1, 1, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 3, 6.85
Kris Letang, Healthy, Pit, D, HERB, --, --, 1, 0, 3, -1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 4, 6.7
Travis Konecny, Healthy, Phi, RW, FA, --, --, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 0, 6.6
Morgan Geekie, Healthy, Bos, C, FA, --, --, 1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 3, 9, 0, 2, 0, 1, 6.6
Blake Coleman, Healthy, Cgy, RW- LW, LKR, --, --, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 2, 6.3
Noah Dobson, Healthy, NYI, D, SLC, --, --, 1, 0, 2, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 6.25
Jonathan Drouin, Healthy, Col, LW, FA, --, --, 1, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 6.2
Robert Thomas, Healthy, StL, C, OXP, --, --, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 11, 7, 0, 2, 0, 0, 6.1
Brad Marchand, Healthy, Bos, LW, DINK, --, --, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 5.9
Robby Fabbri, Healthy, Det, LW- C, FA, --, --, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 5.9
Casey Mittelstadt, Healthy, Col, C, FA, --, --, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 13, 10, 0, 2, 0, 1, 5.5
Lars Eller, Healthy, Pit, C, FA, --, --, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 9, 3, 0, 3, 0, 1, 5.4
Matt Duchene, Healthy, Dal, C, SLC, --, --, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 4, 2, 0, 1, 1, 3, 5.35
Vince Dunn, DTD, Sea, D, CLB, --, --, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 5.3
Carter Verhaeghe, Healthy, Fla, LW- C, BOWS, --, --, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 2, 1, 0, 4, 0, 1, 5.25
Jack Quinn, Healthy, Buf, RW, FA, --, --, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 5.2
Rasmus Dahlin, Healthy, Buf, D, BBS, --, --, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 2, 5.15
Colton Parayko, Healthy, StL, D, ME, --, --, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 4, 5.1
Jack Johnson, Healthy, Col, D, FA, --, --, 1, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5.1
Devon Toews, Healthy, Col, D, BBS, --, --, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 1, 5.05
Artemi Panarin, Healthy, NYR, LW, BOWS, --, --, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4.9
Matt Roy, Healthy, LA, D, OXP, --, --, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4.9
Adrian Kempe, Healthy, LA, RW- LW, BOWS, --, --, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 4, 1, 0, 4.9
Mike Reilly, Healthy, NYI, D, FA, --, --, 1, 1, 0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 1, 4.9
Connor Zary, Healthy, Cgy, C, FA, --, --, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 4.8
"Drew OConnor", Healthy, Pit, LW, FA, --, --, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 4.8
Mathew Barzal, Healthy, NYI, C, LKR, --, --, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4.7
Joel Farabee, Healthy, Phi, LW, FA, --, --, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 4.7
Mason Marchment, Healthy, Dal, LW, FA, --, --, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4.7
Connor Clifton, Healthy, Buf, D, FA, --, --, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4.7
Sean Couturier, Healthy, Phi, C, FA, --, --, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 15, 12, 0, 2, 0, 0, 4.5
Gabriel Vilardi, O, Wpg, C, FA, --, --, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 4.5
Alex Laferriere, Healthy, LA, RW, FA, --, --, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 4.5
Tyler Seguin, DTD, Dal, RW- C, SALT, --, --, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 5, 0, 1, 4.4
Cale Makar, Healthy, Col, D, DINK, --, --, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5, 4.3
Jamie Oleksiak, Healthy, Sea, D, FA, --, --, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 4.3
Jordan Eberle, Healthy, Sea, RW, FA, --, --, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 4.2
