Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Jack Hughes, O, NJ, C, BBS, @Cls, W 6-3, 1, 3, 0, 2, 0, 1, 0, 0, 0, 1, 2, 8, 1, 3, 0, 2, 11.2
Carter Verhaeghe, Healthy, Fla, LW- C, CLB, @Edm, W 5-1, 1, 2, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 7.7
Vincent Trocheck, Healthy, NYR, C, LKR, @Bos, W 2-1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 1, 13, 5, 0, 5, 2, 0, 7.4
Jordan Kyrou, Healthy, StL, RW- LW, FA, Dal, W 4-3, 1, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 0, 0, 7.15
Sam Bennett, Healthy, Fla, C- LW, FA, @Edm, W 5-1, 1, 1, 2, 3, 0, 1, 0, 0, 0, 0, 4, 11, 0, 3, 0, 0, 6.6
Brandon Montour, Healthy, Fla, D, OXP, @Edm, W 5-1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 5, 1, 1, 6.55
Tyler Bertuzzi, Healthy, Tor, LW, FA, Pit, W 7-0, 1, 0, 3, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 6.45
Noah Dobson, Healthy, NYI, D, SLC, @Mon, L 3-5, 1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 6.35
Jesper Bratt, Healthy, NJ, RW, HERB, @Cls, W 6-3, 1, 0, 3, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 6.35
Max Domi, Healthy, Tor, C, FA, Pit, W 7-0, 1, 1, 2, 3, 2, 0, 0, 0, 0, 0, 2, 5, 0, 1, 0, 0, 6.1
Alex Iafallo, Healthy, Wpg, LW, FA, Col, W 6-2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 5.85
Matthew Knies, Healthy, Tor, LW, LKR, Pit, W 7-0, 1, 1, 1, 2, 5, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, 5.8
MacKenzie Weegar, Healthy, Cgy, D, ME, TB, W 4-2, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 5.6
Kaiden Guhle, Healthy, Mon, D, HERB, NYI, W 5-3, 1, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 5.6
Gabriel Vilardi, Healthy, Wpg, C, SALT, Col, W 6-2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 5.5
Jordan Oesterle, Healthy, Cgy, D, FA, TB, W 4-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5.5
John Tavares, Healthy, Tor, C, BBS, Pit, W 7-0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 14, 4, 0, 9, 0, 1, 5.4
Mitchell Marner, Healthy, Tor, RW, OXP, Pit, W 7-0, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 5.3
Josh Morrissey, Healthy, Wpg, D, LKR, Col, W 6-2, 1, 0, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5.3
Tyler Toffoli, Healthy, NJ, RW, BOWS, @Cls, W 6-3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5.2
Nikolaj Ehlers, DTD, Wpg, LW, HERB, Col, W 6-2, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 5.2
Morgan Rielly, Healthy, Tor, D, LKR, Pit, W 7-0, 1, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4, 5.05
Juraj Slafkovsky, Healthy, Mon, LW, FA, NYI, W 5-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 3, 4.9
Sean Monahan, Healthy, Mon, C, FA, NYI, W 5-3, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 8, 3, 0, 4, 0, 1, 4.9
Cam York, Healthy, Phi, D, FA, Det, W 1-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 2, 4.9
Brock Nelson, Healthy, NYI, C, CLB, @Mon, L 3-5, 1, 2, 0, -1, 2, 0, 0, 1, 0, 0, 3, 6, 0, 4, 0, 1, 4.9
Vladislav Namestnikov, Healthy, Wpg, C, FA, Col, W 6-2, 1, 1, 1, 2, 0, 1, 0, 0, 0, 0, 2, 5, 0, 1, 0, 0, 4.8
William Nylander, Healthy, Tor, RW- LW, OXP, Pit, W 7-0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 4, 0, 0, 4.75
Mark Scheifele, DTD, Wpg, C, ME, Col, W 6-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 8, 7, 0, 1, 0, 1, 4.7
Colton Parayko, Healthy, StL, D, ME, Dal, W 4-3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 4.7
Oliver Ekman-Larsson, Healthy, Fla, D, FA, @Edm, W 5-1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 4.7
Justin Barron, Healthy, Mon, D, FA, NYI, W 5-3, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4.7
Conor Timmins, Healthy, Tor, D, FA, Pit, W 7-0, 1, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 3, 4.65
Clayton Keller, Healthy, Ari, LW- C- RW, SLC, Buf, W 2-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 2, 0, 4.6
Philip Tomasino, Healthy, Nsh, C, FA, Wsh, W 3-1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 4.6
Josh Anderson, Healthy, Mon, RW- LW, FA, NYI, W 5-3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 4.6
Anze Kopitar, Healthy, LA, C, BBS, @Sea, W 3-2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 16, 6, 0, 2, 1, 1, 4.5
Jack Johnson, Healthy, Col, D, FA, @Wpg, L 2-6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4, 4.5
Kevin Hayes, Healthy, StL, C, FA, Dal, W 4-3, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 9, 6, 0, 4, 0, 0, 4.45
Cole Smith, Healthy, Nsh, LW- RW, FA, Wsh, W 3-1, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 1, 4.4
Nick Suzuki, Healthy, Mon, C, CLB, NYI, W 5-3, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 7, 6, 0, 6, 0, 0, 4.2
Nathan MacKinnon, Healthy, Col, C, HERB, @Wpg, L 2-6, 1, 0, 2, -1, 0, 0, 1, 0, 0, 0, 10, 9, 0, 4, 1, 1, 4.05
Rasmus Andersson, Healthy, Cgy, D, ME, TB, W 4-2, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 5, 4.0
Alexandre Carrier, Healthy, Nsh, D, HERB, Wsh, W 3-1, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 4.0
Jeremy Lauzon, Healthy, Nsh, D, CLB, Wsh, W 3-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 4.0
Cole Caufield, Healthy, Mon, LW- RW, LKR, NYI, W 5-3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 1, 3.9
Nino Niederreiter, Healthy, Wpg, RW, CLB, Col, W 6-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3.9
Torey Krug, Healthy, StL, D, FA, Dal, W 4-3, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3.9
Alexander Kerfoot, Healthy, Ari, C, FA, Buf, W 2-0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 8, 2, 0, 2, 2, 1, 3.9
Michael McCarron, Healthy, Nsh, RW, FA, Wsh, W 3-1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 3, 4, 0, 3, 4, 0, 3.9
Nikita Kucherov, Healthy, TB, RW, DINK, @Cgy, L 2-4, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 3.85
Nico Hischier, Healthy, NJ, C, SLC, @Cls, W 6-3, 1, 1, 1, -1, 0, 0, 1, 0, 0, 0, 8, 5, 0, 2, 0, 0, 3.75
Matthew Tkachuk, Healthy, Fla, RW- LW, CLB, @Edm, W 5-1, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1, 3.7
Yegor Sharangovich, Healthy, Cgy, C- LW- RW, FA, TB, W 4-2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 3.7
Colton Sissons, Healthy, Nsh, C, FA, Wsh, W 3-1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 8, 0, 1, 1, 2, 3.7
Neal Pionk, Healthy, Wpg, D, CLB, Col, W 6-2, 1, 0, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 1, 3.55
Dylan DeMelo, Healthy, Wpg, D, LKR, Col, W 6-2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 3, 3.5
Evgenii Dadonov, Healthy, Dal, RW, FA, @StL, L 3-4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 3.5
Noah Gregor, Healthy, Tor, C, FA, Pit, W 7-0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 3, 1, 1, 3.5
Robert Thomas, Healthy, StL, C, OXP, Dal, W 4-3, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 7, 15, 0, 2, 0, 0, 3.4
"Liam OBrien", Healthy, Ari, LW, FA, Buf, W 2-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 3.4
Roman Josi, Healthy, Nsh, D, SALT, Wsh, W 3-1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 3.35
Mikko Rantanen, Healthy, Col, RW, HERB, @Wpg, L 2-6, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 3, 0, 2, 4, 0, 3.35
Trevor Moore, Healthy, LA, LW, OXP, @Sea, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 0, 0, 3.3
Erik Gustafsson, Healthy, NYR, D, FA, @Bos, W 2-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 3.3
Christian Dvorak, IR, Mon, LW, FA, NYI, W 5-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 8, 2, 0, 2, 0, 0, 3.3
Brayden Point, Healthy, TB, C, BBS, @Cgy, L 2-4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 4, 0, 2, 3.2
Trent Frederic, Healthy, Bos, LW- C- RW, FA, NYR, L 1-2, 1, 1, 0, 1, 5, 0, 0, 0, 0, 0, 1, 2, 0, 2, 2, 1, 3.2
Tyson Foerster, Healthy, Phi, RW, FA, Det, W 1-0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 3.2
Yakov Trenin, Healthy, Nsh, LW- C, FA, Wsh, W 3-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3.2
Artemi Panarin, Healthy, NYR, LW, BOWS, @Bos, W 2-1, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 10, 0, 2, 3.2
Dawson Mercer, Healthy, NJ, RW- C, FA, @Cls, W 6-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 2, 3.1
