Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Nick Bjugstad, Healthy, Ari, C, BOWS, @Min, W 6-0, 1, 3, 0, 2, 0, 1, 0, 0, 0, 0, 11, 8, 1, 7, 0, 0, 10.5
Steven Stamkos, Healthy, TB, C, HERB, Ana, W 5-1, 1, 2, 1, 0, 0, 2, 1, 0, 0, 1, 7, 5, 0, 6, 0, 0, 8.55
Mario Ferraro, Healthy, SJ, D, FA, @Ott, L 4-5, 1, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 4, 8.5
Jared McCann, Healthy, Sea, RW- C- LW, DINK, @Cls, W 7-4, 1, 2, 1, 2, 0, 0, 1, 0, 0, 1, 4, 7, 0, 4, 0, 0, 7.85
Artem Zub, Healthy, Ott, D, FA, SJ, W 5-4, 1, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 1, 7.8
Nathan MacKinnon, Healthy, Col, C, HERB, @Tor, W 5-3, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 7, 4, 0, 5, 1, 2, 7.35
Clayton Keller, Healthy, Ari, LW- C- RW, SLC, @Min, W 6-0, 1, 2, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 7.05
Dylan Larkin, Healthy, Det, C, OXP, LA, W 5-3, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 18, 7, 0, 4, 0, 1, 7.0
Brett Pesce, Healthy, Car, D, FA, Pit, W 3-2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 2, 7.0
Tim Stutzle, Healthy, Ott, C- LW, LKR, SJ, W 5-4, 1, 0, 4, 1, 0, 0, 0, 0, 0, 0, 7, 4, 0, 1, 0, 0, 6.9
Andrew Peeke, Healthy, Bos, D, FA, @StL, W 4-3, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 6.7
Oliver Bjorkstrand, Healthy, Sea, RW, OXP, @Cls, W 7-4, 1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 6.7
Cam Atkinson, Healthy, Phi, RW, FA, @Wpg, W 2-0, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 0, 0, 6.6
Charlie McAvoy, Healthy, Bos, D, SLC, @StL, W 4-3, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 6.4
Ivan Provorov, Healthy, Cls, D, OXP, Sea, L 4-7, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 6.2
Nikita Kucherov, Healthy, TB, RW, DINK, Ana, W 5-1, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 5, 1, 0, 6.05
Brady Tkachuk, Healthy, Ott, LW, BOWS, SJ, W 5-4, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 5, 3, 0, 4, 3, 0, 6.0
Blake Coleman, Healthy, Cgy, RW- LW, LKR, @Vgk, W 3-1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 6.0
Evan Bouchard, Healthy, Edm, D, DINK, @Mon, W 2-1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 1, 3, 5.9
Sean Durzi, Healthy, Ari, D, BOWS, @Min, W 6-0, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 5.85
Jack McBain, Healthy, Ari, C- LW, FA, @Min, W 6-0, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 6, 0, 0, 1, 4, 5.7
Marc-Edouard Vlasic, Healthy, SJ, D, FA, @Ott, L 4-5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5, 5.7
Patrick Kane, Healthy, Det, RW, DINK, LA, W 5-3, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 4, 0, 0, 5.65
Vladimir Tarasenko, Healthy, Fla, RW, BBS, NJ, L 1-4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 1, 5.6
Jonathan Drouin, Healthy, Col, LW, FA, @Tor, W 5-3, 1, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 5.6
Ross Colton, Healthy, Col, LW, FA, @Tor, W 5-3, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 7, 7, 0, 3, 5, 0, 5.55
Mikael Backlund, Healthy, Cgy, C, FA, @Vgk, W 3-1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 11, 7, 0, 3, 0, 1, 5.45
Jason Zucker, Healthy, Nsh, LW- RW, FA, NYI, W 3-1, 1, 0, 2, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 1, 5.35
Mikko Rantanen, Healthy, Col, RW, HERB, @Tor, W 5-3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 4, 0, 4, 2, 1, 5.3
Brad Marchand, Healthy, Bos, LW, DINK, @StL, W 4-3, 1, 2, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5.3
Quinton Byfield, Healthy, LA, C- LW, SLC, @Det, L 3-5, 1, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 3, 0, 3, 0, 0, 5.2
Jeff Petry, Healthy, Det, D, FA, LA, W 5-3, 1, 0, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 5.2
Justin Schultz, Healthy, Sea, D, FA, @Cls, W 7-4, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 3, 5.15
Alexandre Carrier, DTD, Nsh, D, FA, NYI, W 3-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 3, 5.1
T.J. Oshie, Healthy, Wsh, RW, FA, NYR, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 2, 1, 5.1
Calvin de Haan, Healthy, TB, D, FA, Ana, W 5-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 3, 5.1
Mike Matheson, Healthy, Mon, D, CLB, Edm, L 1-2, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 4, 2, 5, 5.05
Eeli Tolvanen, Healthy, Sea, LW- RW, SALT, @Cls, W 7-4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 3, 4.9
Chandler Stephenson, Healthy, Vgk, C, FA, Cgy, L 1-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 11, 10, 0, 1, 4, 2, 4.9
