Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Evander Kane, Healthy, Edm, LW, OXP, @Ana, W 5-3, 1, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 1, 0, 10.9
Leon Draisaitl, Healthy, Edm, C- LW, SALT, @Ana, W 5-3, 1, 1, 1, 2, 0, 1, 0, 0, 0, 1, 14, 8, 0, 4, 1, 0, 7.3
Jonas Brodin, DTD, Min, D, CLB, Pit, W 3-2, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 6.3
Connor McDavid, Healthy, Edm, C, DINK, @Ana, W 5-3, 1, 0, 3, 2, 2, 0, 1, 0, 0, 0, 3, 9, 0, 3, 3, 0, 6.15
Ryan Strome, Healthy, Ana, C, FA, Edm, L 3-5, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 2, 2, 0, 5, 0, 1, 6.0
Adam Fox, Healthy, NYR, D, SALT, @Chi, W 4-3, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 5.1
Chris Kreider, Healthy, NYR, LW, LKR, @Chi, W 4-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 5.1
Matt Boldy, Healthy, Min, LW, SALT, Pit, W 3-2, 1, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 5.1
Kirill Kaprizov, Healthy, Min, LW, CLB, Pit, W 3-2, 1, 1, 1, 0, 4, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1, 5.05
Adam Henrique, Healthy, Edm, LW- C, CLB, @Ana, W 5-3, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 7, 3, 0, 2, 1, 1, 4.65
Alex Vlasic, Healthy, Chi, D, FA, NYR, L 3-4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 4.5
Mika Zibanejad, Healthy, NYR, C, ME, @Chi, W 4-3, 1, 1, 0, 2, 0, 0, 0, 0, 0, 1, 6, 13, 0, 2, 1, 1, 4.3
