Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Elias Pettersson, Healthy, Van, C- LW, SLC, Nsh, W 5-2, 1, 3, 0, 1, 0, 1, 0, 0, 0, 1, 8, 6, 1, 5, 1, 0, 11.0
Quinn Hughes, Healthy, Van, D, HERB, Nsh, W 5-2, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5.5
John Tavares, Healthy, Tor, C, BBS, LA, L 1-4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 10, 3, 0, 4, 2, 1, 4.7
Anthony Beauvillier, IR, Chi, RW- LW, FA, --, --, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 4.7
Quinton Byfield, Healthy, LA, C- LW, FA, @Tor, W 4-1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3.95
Tyler Myers, Healthy, Van, D, FA, Nsh, W 5-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 3.8
Phillip Danault, Healthy, LA, C, FA, @Tor, W 4-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 3, 8, 0, 4, 1, 0, 3.7
Colton Sissons, Healthy, Nsh, C, FA, @Van, L 2-5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 5, 3, 1, 3.7
Arthur Kaliyev, Healthy, LA, RW, FA, @Tor, W 4-1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 3.7
Sam Lafferty, Healthy, Van, C, FA, Nsh, W 5-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 5, 2, 0, 1, 1, 1, 3.7
Adrian Kempe, Healthy, LA, RW- LW, BOWS, @Tor, W 4-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3.4
Andreas Englund, Healthy, LA, D, FA, @Tor, W 4-1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3.4
Jordan Spence, Healthy, LA, D, FA, @Tor, W 4-1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3.1
J.T. Miller, Healthy, Van, C- LW- RW, HERB, Nsh, W 5-2, 1, 1, 0, 0, 6, 0, 0, 0, 0, 0, 10, 6, 0, 2, 3, 0, 2.9
Carson Soucy, Healthy, Van, D, FA, Nsh, W 5-2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 2.7
Matt Roy, Healthy, LA, D, OXP, @Tor, W 4-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 2.5
Liam Foudy, Healthy, Nsh, RW- C- LW, FA, @Van, L 2-5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2.5
Filip Hronek, Healthy, Van, D, BBS, Nsh, W 5-2, 1, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2.45
Ian Cole, Healthy, Van, D, FA, Nsh, W 5-2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2.4
Dante Fabbro, Healthy, Nsh, D, FA, @Van, L 2-5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2.4
Pierre-Luc Dubois, Healthy, LA, C, FA, @Tor, W 4-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 4, 0, 1, 1, 0, 2.3
Trevor Moore, Healthy, LA, LW, OXP, @Tor, W 4-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2.3
