Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Cole Caufield, Healthy, Mon, LW- RW, LKR, @NJ, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 6.0
Olli Maatta, Healthy, Det, D, FA, @Fla, W 3-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 5.6
Michael Rasmussen, Healthy, Det, C, FA, @Fla, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 5.2
Jeff Petry, Healthy, Det, D, FA, @Fla, W 3-2, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9, 4.7
Gustav Forsling, Healthy, Fla, D, BOWS, Det, L 2-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 1, 4.3
Sam Reinhart, Healthy, Fla, RW, ME, Det, L 2-3, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 6, 3, 0, 4, 0, 0, 4.2
Anton Lundell, Healthy, Fla, LW- C, FA, Det, L 2-3, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 5, 1, 0, 4, 1, 0, 3.85
Robby Fabbri, Healthy, Det, LW- C, FA, @Fla, W 3-2, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 3.8
Joshua Roy, O, Mon, LW- RW, FA, @NJ, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 3.8
Juraj Slafkovsky, Healthy, Mon, LW, SLC, @NJ, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 3.7
Sam Bennett, Healthy, Fla, C- LW, ME, Det, L 2-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 8, 7, 0, 3, 0, 2, 3.4
Sean Monahan, Healthy, Wpg, C, CLB, --, --, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 3, 11, 0, 2, 0, 0, 3.4
Shayne Gostisbehere, Healthy, Det, D, FA, @Fla, W 3-2, 1, 0, 1, -1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 3, 3.15
Dmitry Kulikov, Healthy, Fla, D, FA, Det, L 2-3, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 3.15
Jordan Harris, Healthy, Mon, D, FA, @NJ, W 3-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3.1
Joel Armia, Healthy, Mon, RW, FA, @NJ, W 3-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 0, 3.0
Luke Hughes, Healthy, NJ, D, SLC, Mon, L 2-3, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2.8
Alexander Holtz, Healthy, NJ, RW, FA, Mon, L 2-3, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 2.8
Kaiden Guhle, Healthy, Mon, D, HERB, @NJ, W 3-2, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2.6
Moritz Seider, Healthy, Det, D, SALT, @Fla, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 2.5
Mike Matheson, Healthy, Mon, D, CLB, @NJ, W 3-2, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 3, 2.5
Cal Foote, Healthy, NJ, D, FA, Mon, L 2-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2.5
Andrew Copp, Healthy, Det, C, FA, @Fla, W 3-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 7, 9, 0, 0, 0, 0, 2.3
Nico Hischier, Healthy, NJ, C, SLC, Mon, L 2-3, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 9, 7, 0, 3, 0, 0, 2.25
Dylan Larkin, Healthy, Det, C, OXP, @Fla, W 3-2, 1, 1, 0, -2, 0, 1, 0, 0, 0, 1, 8, 15, 0, 4, 0, 0, 2.2
Rafael Harvey-Pinard, Healthy, Mon, LW, FA, @NJ, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 3, 1.9
Justin Holl, Healthy, Det, D, FA, @Fla, W 3-2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1.9
Simon Nemec, Healthy, NJ, D, SALT, Mon, L 2-3, 1, 0, 1, -3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 2, 1.85
Timo Meier, Healthy, NJ, LW- RW, SALT, Mon, L 2-3, 1, 0, 1, -2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 2, 0, 1.75
Aaron Ekblad, DTD, Fla, D, FA, Det, L 2-3, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1.5
David Savard, Healthy, Mon, D, FA, @NJ, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1.3
Matthew Tkachuk, Healthy, Fla, RW- LW, CLB, Det, L 2-3, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 1.3
Ben Chiarot, Healthy, Det, D, FA, @Fla, W 3-2, 1, 0, 0, -1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 1.2
Daniel Sprong, Healthy, Det, RW, FA, @Fla, W 3-2, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 1.2
Joe Veleno, Healthy, Det, C, FA, @Fla, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 2, 1, 1.2
Klim Kostin, Healthy, SJ, RW- LW, FA, --, --, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 1.2
Christian Fischer, Healthy, Det, RW, FA, @Fla, W 3-2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 1.2
Eetu Luostarinen, Healthy, Fla, LW- C, FA, Det, L 2-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1.1
Justin Barron, Healthy, Mon, D, FA, @NJ, W 3-2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1.1
Colin Miller, Healthy, Wpg, D, FA, --, --, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1.1
David Perron, Healthy, Det, RW- LW, FA, @Fla, W 3-2, 1, 0, 1, -2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1.05
Kevin Stenlund, Healthy, Fla, RW, FA, Det, L 2-3, 1, 0, 0, -2, 0, 0, 0, 0, 0, 0, 12, 5, 0, 0, 1, 2, 1.0
Dawson Mercer, Healthy, NJ, RW- C, FA, Mon, L 2-3, 1, 0, 1, -2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0.95
Curtis Lazar, Healthy, NJ, RW, FA, Mon, L 2-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 3, 0, 0.9
Jayden Struble, Healthy, Mon, D, FA, @NJ, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0.8
Carter Verhaeghe, Healthy, Fla, LW- C, BOWS, Det, L 2-3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0.7
Brandon Montour, Healthy, Fla, D, OXP, Det, L 2-3, 1, 0, 0, -1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0.6
