Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Chris Kreider, Healthy, NYR, LW, LKR, Bos, W 7-4, 1, 2, 1, 1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 4, 1, 0, 8.4
Nico Hischier, Healthy, NJ, C, SLC, Buf, W 7-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 9, 5, 0, 2, 2, 0, 6.7
Nathan MacKinnon, Healthy, Col, C, HERB, Cgy, W 3-1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 9, 12, 0, 4, 0, 4, 6.35
J.T. Miller, Healthy, Van, C- LW- RW, HERB, @SJ, L 3-4, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 11, 12, 0, 1, 1, 2, 6.3
Tyler Toffoli, Healthy, NJ, RW, BOWS, Buf, W 7-2, 1, 2, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 4, 1, 0, 6.2
Artemi Panarin, Healthy, NYR, LW, BOWS, Bos, W 7-4, 1, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6.15
Mike Hoffman, Healthy, SJ, LW, FA, Van, W 4-3, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 6.0
Jacob Trouba, Healthy, NYR, D, BOWS, Bos, W 7-4, 1, 0, 1, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 3, 5.95
Jimmy Vesey, Healthy, NYR, LW, FA, Bos, W 7-4, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 1, 1, 5.8
Filip Hronek, Healthy, Van, D, BBS, @SJ, L 3-4, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 0, 2, 5.75
Dawson Mercer, Healthy, NJ, RW- C, FA, Buf, W 7-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 3, 0, 2, 2, 1, 5.6
Luke Hughes, Healthy, NJ, D, SLC, Buf, W 7-2, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 5.4
Trevor Moore, Healthy, LA, LW, OXP, Mon, W 4-0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 5.4
Alexander Holtz, Healthy, NJ, RW, FA, Buf, W 7-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 5.4
Brock Boeser, Healthy, Van, RW, BOWS, @SJ, L 3-4, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 5.2
Kris Letang, Healthy, Pit, D, HERB, Tor, W 3-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4, 5.0
"KAndre Miller", Healthy, NYR, D, FA, Bos, W 7-4, 1, 1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 5.0
Clayton Keller, Healthy, Ari, LW- C- RW, SLC, @Vgk, W 2-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 4, 0, 2, 4.8
Ondrej Palat, O, NJ, LW, FA, Buf, W 7-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 4.7
Noel Acciari, Healthy, Pit, C, FA, Tor, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 8, 0, 4, 2, 3, 4.6
Dougie Hamilton, IR, NJ, D, BBS, Buf, W 7-2, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 4.5
Ryan Pulock, IR, NYI, D, FA, Phi, L 0-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 8, 4.5
Jesper Bratt, Healthy, NJ, RW, HERB, Buf, W 7-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 4.4
Charlie Coyle, Healthy, Bos, C, OXP, @NYR, L 4-7, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 6, 14, 0, 4, 1, 0, 4.4
Mikael Granlund, Healthy, SJ, LW, FA, Van, W 4-3, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 7, 8, 0, 4, 1, 0, 4.35
Ryan Johansen, Healthy, Col, C, FA, Cgy, W 3-1, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 9, 3, 0, 4, 0, 0, 4.3
Jack Hughes, O, NJ, C, BBS, Buf, W 7-2, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 3, 6, 0, 5, 0, 2, 4.2
Tomas Hertl, Healthy, SJ, C- LW, ME, Van, W 4-3, 1, 0, 2, 2, 4, 0, 0, 0, 0, 0, 12, 6, 0, 0, 0, 0, 4.2
Vincent Trocheck, Healthy, NYR, C, LKR, Bos, W 7-4, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 11, 5, 0, 3, 3, 1, 4.1
Carl Grundstrom, Healthy, LA, LW, FA, Mon, W 4-0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, 4.1
Mika Zibanejad, DTD, NYR, C, ME, Bos, W 7-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 16, 6, 0, 0, 0, 2, 4.0
Pierre-Luc Dubois, Healthy, LA, C, FA, Mon, W 4-0, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 7, 7, 0, 2, 0, 0, 4.0
Barclay Goodrow, Healthy, NYR, C- LW- RW, FA, Bos, W 7-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 6, 0, 3, 4, 1, 3.9
Kevin Bahl, Healthy, NJ, D, FA, Buf, W 7-2, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 3.8
Ty Emberson, O, SJ, D, FA, Van, W 4-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 3.8
Calen Addison, Healthy, SJ, D, FA, Van, W 4-3, 1, 0, 2, 2, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3.75
Michael McLeod, Healthy, NJ, C, SLC, Buf, W 7-2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 12, 2, 0, 1, 7, 0, 3.7
Kevin Fiala, Healthy, LA, LW- RW, SLC, Mon, W 4-0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 1, 2, 3.6
Tyler Pitlick, DTD, NYR, RW, FA, Bos, W 7-4, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 3.6
Cale Makar, Healthy, Col, D, DINK, Cgy, W 3-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3.5
