Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Mark Stone, IR, Vgk, RW, BBS, Nsh, W 4-1, 1, 3, 0, 3, 2, 0, 0, 0, 0, 1, 0, 0, 1, 5, 0, 0, 10.8
Phillip Danault, Healthy, LA, C, FA, @Car, W 5-2, 1, 1, 2, 3, 0, 0, 0, 0, 1, 0, 12, 7, 0, 2, 1, 2, 9.25
Marcus Foligno, Healthy, Min, RW- LW, FA, NYI, W 5-0, 1, 1, 1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 4, 3, 3, 7.85
Casey Mittelstadt, Healthy, Col, C, FA, @Mon, L 3-4, 1, 1, 2, 2, 0, 0, 1, 0, 0, 1, 6, 7, 0, 4, 0, 0, 7.55
Dmitri Voronkov, Healthy, Cls, LW, FA, Van, W 4-3, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 3, 4, 0, 9, 1, 2, 7.1
Joel Eriksson Ek, DTD, Min, C, OXP, NYI, W 5-0, 1, 2, 0, 1, 2, 1, 0, 1, 0, 0, 7, 14, 0, 4, 3, 1, 6.9
Trevor Moore, Healthy, LA, LW, OXP, @Car, W 5-2, 1, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 6.4
Cale Makar, Healthy, Col, D, DINK, @Mon, L 3-4, 1, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6.35
Frank Vatrano, Healthy, Ana, RW- LW, LKR, @Fla, W 5-4, 1, 0, 2, 3, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 6.35
Matt Roy, Healthy, LA, D, OXP, @Car, W 5-2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 5.95
Brad Marchand, Healthy, Bos, LW, DINK, NJ, W 3-0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 4, 1, 5.75
Sidney Crosby, Healthy, Pit, C, DINK, Sea, W 3-0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 14, 11, 0, 4, 0, 0, 5.7
Chandler Stephenson, Healthy, Vgk, C, FA, Nsh, W 4-1, 1, 0, 2, 3, 2, 0, 0, 0, 0, 0, 8, 7, 0, 2, 0, 2, 5.6
Adam Henrique, Healthy, Edm, LW- C, CLB, --, --, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 3, 10, 0, 2, 2, 1, 5.6
Alex Killorn, Healthy, Ana, RW- LW, FA, @Fla, W 5-4, 1, 2, 0, 1, 4, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 5.5
Mats Zuccarello, Healthy, Min, RW, BOWS, NYI, W 5-0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 5.35
Alex Pietrangelo, DTD, Vgk, D, DINK, Nsh, W 4-1, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 3, 5.3
David Savard, Healthy, Mon, D, FA, Col, W 4-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 6, 5.2
Nick Seeler, IR, Phi, D, SLC, @StL, W 4-2, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 8, 5.0
Nick Suzuki, Healthy, Mon, C, CLB, Col, W 4-3, 1, 0, 2, -2, 0, 0, 2, 0, 0, 0, 17, 9, 0, 4, 2, 1, 4.8
David Pastrnak, Healthy, Bos, RW, CLB, NJ, W 3-0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4.8
Jeremy Lauzon, Healthy, Nsh, D, CLB, @Vgk, L 1-4, 1, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 4, 4.8
"Drew OConnor", Healthy, Pit, LW, FA, Sea, W 3-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 1, 1, 4.8
Rickard Rakell, Healthy, Pit, RW- C- LW, FA, Sea, W 3-0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 4.6
Jordan Greenway, Healthy, Buf, LW, FA, SJ, W 3-0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 4.6
Owen Tippett, Healthy, Phi, RW, FA, @StL, W 4-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10, 0, 0, 4.5
Radko Gudas, O, Ana, D, BOWS, @Fla, W 5-4, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 4.5
Carter Verhaeghe, Healthy, Fla, LW- C, BOWS, Ana, L 4-5, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 4.4
Joel Armia, Healthy, Mon, RW, FA, Col, W 4-3, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 1, 4.4
J.T. Miller, Healthy, Van, C- LW- RW, HERB, @Cls, L 3-4, 1, 1, 1, 1, 2, 0, 1, 0, 0, 0, 11, 10, 0, 2, 0, 0, 4.35
Zach Bogosian, Healthy, Min, D, FA, NYI, W 5-0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 1, 4.35
Vladislav Gavrikov, Healthy, LA, D, FA, @Car, W 5-2, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 4.3
Pavel Dorofeyev, Healthy, Vgk, RW, FA, Nsh, W 4-1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4.2
Trent Frederic, Healthy, Bos, LW- C- RW, DINK, NJ, W 3-0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 4, 1, 0, 3, 1, 2, 4.2
Nicolas Roy, Healthy, Vgk, C, FA, Nsh, W 4-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 13, 5, 0, 1, 1, 2, 4.2
Charlie McAvoy, Healthy, Bos, D, SLC, NJ, W 3-0, 1, 0, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 2, 4.15
Charlie Coyle, Healthy, Bos, C, SALT, NJ, W 3-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 12, 14, 0, 5, 1, 0, 4.1
Alec Martinez, Healthy, Vgk, D, BBS, Nsh, W 4-1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 4.1
Johnny Gaudreau, Healthy, Cls, LW, FA, Van, W 4-3, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4.05
Scott Laughton, Healthy, Phi, C- LW- RW, FA, @StL, W 4-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 10, 6, 0, 3, 1, 1, 4.0
Mikey Anderson, Healthy, LA, D, FA, @Car, W 5-2, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4.0
Erik Karlsson, Healthy, Pit, D, CLB, Sea, W 3-0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 3.9
Ryan Poehling, Healthy, Phi, C, FA, @StL, W 4-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 9, 4, 0, 3, 2, 0, 3.9
Sam Bennett, Healthy, Fla, C- LW, ME, Ana, L 4-5, 1, 2, 0, -2, 4, 1, 0, 0, 0, 0, 8, 7, 0, 4, 1, 0, 3.9
Cole Caufield, Healthy, Mon, LW- RW, LKR, Col, W 4-3, 1, 1, 1, -2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 3.85
Drew Doughty, Healthy, LA, D, ME, @Car, W 5-2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4, 3.8
