Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Nicholas Paul, Healthy, TB, C, FA, Nsh, W 5-3, 1, 2, 1, 1, 0, 2, 0, 0, 0, 1, 3, 8, 0, 3, 0, 1, 8.3
Jason Dickinson, Healthy, Chi, C, FA, @Pit, W 4-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 6, 9, 0, 3, 2, 3, 7.1
Brayden Point, Healthy, TB, C, BBS, Nsh, W 5-3, 1, 0, 3, 1, 0, 0, 2, 0, 0, 0, 0, 2, 0, 3, 0, 1, 6.1
Nick Foligno, IR, Chi, LW- C- RW, FA, @Pit, W 4-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 6.0
Chandler Stephenson, Healthy, Vgk, C, FA, Sea, W 4-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 9, 4, 0, 2, 0, 1, 5.7
Brayden McNabb, Healthy, Vgk, D, LKR, Sea, W 4-1, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 5.4
Nikita Kucherov, Healthy, TB, RW, DINK, Nsh, W 5-3, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 5.1
Jack Eichel, Healthy, Vgk, C, BBS, Sea, W 4-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 8, 5, 0, 3, 0, 3, 4.6
Mark Stone, Healthy, Vgk, RW, BBS, Sea, W 4-1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4.6
Corey Perry, Healthy, Chi, RW, FA, @Pit, W 4-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 4.5
Jamie Oleksiak, Healthy, Sea, D, FA, @Vgk, L 1-4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 6, 4.3
Seth Jones, IR, Chi, D, FA, @Pit, W 4-2, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 4.2
Jonathan Marchessault, Healthy, Vgk, RW- LW, FA, Sea, W 4-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 0, 4.1
"Ryan OReilly", Healthy, Nsh, C, BOWS, @TB, L 3-5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 11, 19, 0, 4, 0, 2, 4.1
Filip Forsberg, Healthy, Nsh, LW, LKR, @TB, L 3-5, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 3.9
Paul Cotter, Healthy, Vgk, C, FA, Sea, W 4-1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 3.5
Mikhail Sergachev, IR, TB, D, SLC, Nsh, W 5-3, 1, 0, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 3.25
Ryan McDonagh, Healthy, Nsh, D, FA, @TB, L 3-5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 3.2
Alex Vlasic, Healthy, Chi, D, FA, @Pit, W 4-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 3.2
Ivan Barbashev, Healthy, Vgk, LW- C- RW, FA, Sea, W 4-1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 3.1
Steven Stamkos, Healthy, TB, C, HERB, Nsh, W 5-3, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 12, 5, 0, 2, 2, 0, 3.05
Brandon Hagel, Healthy, TB, LW, HERB, Nsh, W 5-3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 1, 3.0
Noel Acciari, Healthy, Pit, C, FA, Chi, L 2-4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 2, 5, 2, 3.0
Lars Eller, Healthy, Pit, C, FA, Chi, L 2-4, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 8, 2, 0, 1, 0, 2, 3.0
Shea Theodore, IR, Vgk, D, BBS, Sea, W 4-1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2.6
Sidney Crosby, Healthy, Pit, C, DINK, Chi, L 2-4, 1, 1, 0, -2, 0, 0, 0, 0, 0, 0, 15, 9, 0, 4, 0, 1, 2.5
Marcus Pettersson, Healthy, Pit, D, FA, Chi, L 2-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2.5
Erik Cernak, DTD, TB, D, FA, Nsh, W 5-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 1, 2.5
Juuso Parssinen, Healthy, Nsh, C- RW, FA, @TB, L 3-5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 4, 0, 2, 0, 0, 2.5
Ryan Donato, Healthy, Chi, RW, FA, @Pit, W 4-2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 0, 4, 1, 0, 2.4
Cole Guttman, Healthy, Chi, C, FA, @Pit, W 4-2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 2, 0, 0, 2.3
Gustav Nyquist, Healthy, Nsh, RW, BBS, @TB, L 3-5, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2.25
Andreas Athanasiou, IR, Chi, LW- C- RW, FA, @Pit, W 4-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2.1
Philip Tomasino, Healthy, Nsh, C, FA, @TB, L 3-5, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2.05
Jake Guentzel, Healthy, Pit, LW, DINK, Chi, L 2-4, 1, 0, 1, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 2.0
Bryan Rust, Healthy, Pit, RW, DINK, Chi, L 2-4, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2.0
Victor Hedman, Healthy, TB, D, LKR, Nsh, W 5-3, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 1.9
Rickard Rakell, Healthy, Pit, RW- C- LW, SALT, Chi, L 2-4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 4, 1, 1.9
Tommy Novak, Healthy, Nsh, C, FA, @TB, L 3-5, 1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 4, 0, 3, 0, 0, 1.9
Luke Glendening, Healthy, TB, RW- C, FA, Nsh, W 5-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 0, 1, 1, 2, 1.9
Ryan Graves, Healthy, Pit, D, FA, Chi, L 2-4, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1.8
Jordan Eberle, Healthy, Sea, RW, FA, @Vgk, L 1-4, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 1.8
Reilly Smith, O, Pit, RW, FA, Chi, L 2-4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 1.7
Luke Schenn, Healthy, Nsh, D, FA, @TB, L 3-5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1.7
Taylor Raddysh, Healthy, Chi, RW, FA, @Pit, W 4-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 1.7
