Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Shea Theodore, IR, Vgk, D, BBS, @Mon, W 6-5, 1, 1, 3, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 0, 1, 8.2
Brayden Point, Healthy, TB, C, BBS, @Chi, W 4-2, 1, 1, 2, 3, 0, 1, 0, 0, 0, 0, 8, 7, 0, 7, 0, 0, 7.8
Elias Lindholm, Healthy, Cgy, RW, ME, Van, W 5-2, 1, 1, 2, 4, 0, 0, 0, 0, 0, 0, 8, 7, 0, 2, 0, 0, 7.3
Curtis Lazar, Healthy, NJ, RW, FA, @Pit, W 5-2, 1, 1, 1, 2, 0, 0, 0, 1, 0, 0, 5, 1, 0, 1, 2, 1, 7.1
Shayne Gostisbehere, Healthy, Det, D, FA, @Ott, L 4-5, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 7.0
Mikhail Sergachev, IR, TB, D, SLC, @Chi, W 4-2, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 3, 6.6
Tim Stutzle, Healthy, Ott, C- LW, LKR, Det, W 5-4, 1, 1, 2, -1, 0, 0, 1, 0, 0, 1, 1, 3, 0, 4, 2, 0, 6.55
MacKenzie Weegar, Healthy, Cgy, D, ME, Van, W 5-2, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 4, 6.5
Mark Stone, Healthy, Vgk, RW, BBS, @Mon, W 6-5, 1, 1, 2, -1, 4, 1, 2, 0, 0, 1, 0, 0, 0, 3, 0, 0, 6.4
Jack Eichel, Healthy, Vgk, C, BBS, @Mon, W 6-5, 1, 1, 2, -1, 0, 1, 1, 0, 0, 0, 11, 7, 0, 5, 0, 0, 6.15
Jake Sanderson, Healthy, Ott, D, ME, Det, W 5-4, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 6.1
Givani Smith, IR, SJ, RW, FA, StL, W 5-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 5.9
Mike Matheson, Healthy, Mon, D, CLB, Vgk, L 5-6, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 3, 5.8
Damon Severson, Healthy, Cls, D, FA, Ari, L 2-3, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 5.8
Josh Norris, O, Ott, C, FA, Det, W 5-4, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 11, 6, 0, 4, 1, 0, 5.7
Jesse Ylonen, Healthy, Mon, RW, FA, Vgk, L 5-6, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 5.7
Anze Kopitar, Healthy, LA, C, BBS, Fla, W 2-1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 13, 7, 0, 3, 0, 2, 5.4
Jonathan Huberdeau, Healthy, Cgy, LW, FA, Van, W 5-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 5.4
Jesper Bratt, Healthy, NJ, RW, HERB, @Pit, W 5-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 5.3
Olli Maatta, Healthy, Det, D, FA, @Ott, L 4-5, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 5.3
Mike Hoffman, Healthy, SJ, LW, FA, StL, W 5-1, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 1, 5.3
Nick Suzuki, Healthy, Mon, C, CLB, Vgk, L 5-6, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 9, 5, 0, 2, 0, 1, 5.1
Alex Newhook, IR, Mon, C, FA, Vgk, L 5-6, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 5.1
Justin Barron, Healthy, Mon, D, FA, Vgk, L 5-6, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 5.1
Nikita Okhotiuk, Healthy, SJ, D, FA, StL, W 5-1, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 5.1
Blake Coleman, Healthy, Cgy, RW- LW, LKR, Van, W 5-2, 1, 0, 2, 3, 2, 0, 0, 0, 0, 0, 0, 4, 0, 2, 3, 0, 5.0
Victor Hedman, Healthy, TB, D, LKR, @Chi, W 4-2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 4.85
Sean Durzi, Healthy, Ari, D, BOWS, @Cls, W 3-2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 6, 4.85
Vladimir Tarasenko, Healthy, Ott, RW, ME, Det, W 5-4, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 4.8
Luke Kunin, Healthy, SJ, C, FA, StL, W 5-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 3, 0, 0, 4.8
Eeli Tolvanen, Healthy, Sea, LW- RW, SALT, NYI, W 4-3, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 4, 4.65
Kailer Yamamoto, Healthy, Sea, RW, FA, NYI, W 4-3, 1, 1, 1, 0, 2, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 4.65
Luke Hughes, Healthy, NJ, D, SLC, @Pit, W 5-2, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5
Bryan Rust, Healthy, Pit, RW, DINK, NJ, L 2-5, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 4.5
Brady Tkachuk, Healthy, Ott, LW, BOWS, Det, W 5-4, 1, 2, 0, -2, 0, 1, 0, 0, 0, 0, 1, 3, 0, 8, 1, 0, 4.4
Moritz Seider, Healthy, Det, D, SALT, @Ott, L 4-5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 3, 4.3
Noah Hanifin, Healthy, Cgy, D, FA, Van, W 5-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 4.3
Kevin Fiala, Healthy, LA, LW- RW, SLC, Fla, W 2-1, 1, 1, 1, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 4, 1, 0, 4.25
Erik Haula, Healthy, NJ, LW, FA, @Pit, W 5-2, 1, 0, 2, 1, 2, 0, 0, 0, 1, 0, 3, 5, 0, 4, 0, 0, 4.25
Erik Cernak, DTD, TB, D, FA, @Chi, W 4-2, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 4.2
Filip Zadina, Healthy, SJ, RW, FA, StL, W 5-1, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4.1
Sam Reinhart, Healthy, Fla, RW, ME, @LA, L 1-2, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 8, 0, 1, 1, 4, 4.0
Brandon Hagel, Healthy, TB, LW, HERB, @Chi, W 4-2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4, 0, 2, 0, 2, 4.0
Drake Batherson, Healthy, Ott, RW, FA, Det, W 5-4, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 2, 2, 0, 3.95
Ryan Carpenter, Healthy, SJ, C, FA, StL, W 5-1, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 8, 5, 0, 1, 0, 0, 3.9
Mathew Barzal, Healthy, NYI, C, LKR, @Sea, L 3-4, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3.85
Drew Doughty, Healthy, LA, D, BBS, Fla, W 2-1, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 3, 3.85
Noah Dobson, Healthy, NYI, D, SLC, @Sea, L 3-4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 3.8
J.T. Compher, Healthy, Det, RW- C- LW, FA, @Ott, L 4-5, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 6, 4, 0, 1, 0, 0, 3.8
William Eklund, Healthy, SJ, LW- C, FA, StL, W 5-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 4, 0, 0, 3.8
Rasmus Andersson, Healthy, Cgy, D, ME, Van, W 5-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 3.7
Lawson Crouse, Healthy, Ari, RW- LW, CLB, @Cls, W 3-2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 1, 0, 3.7
Alexander Holtz, Healthy, NJ, RW, FA, @Pit, W 5-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 2, 3.7
Dillon Dube, Healthy, Cgy, C, FA, Van, W 5-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 1, 1, 3.6
Gustav Lindstrom, Healthy, Ana, D, FA, --, --, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 3.6
David Perron, Healthy, Det, RW- LW, FA, @Ott, L 4-5, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 5, 1, 0, 3.5
Alex Wennberg, Healthy, Sea, C, FA, NYI, W 4-3, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 8, 6, 0, 3, 0, 1, 3.5
Brett Howden, Healthy, Vgk, LW- C, FA, @Mon, W 6-5, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 2, 0, 3.5
Mark Friedman, Healthy, Van, D, FA, @Cgy, L 2-5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 5, 3.5
Keegan Kolesar, Healthy, Vgk, RW, FA, @Mon, W 6-5, 1, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 5, 0, 3.45
