Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Mario Ferraro, Healthy, SJ, D, FA, @NJ, W 6-3, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9, 8.2
Anthony Duclair, Healthy, SJ, LW, FA, @NJ, W 6-3, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 2, 0, 0, 6.4
Mikael Granlund, Healthy, SJ, LW, FA, @NJ, W 6-3, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 6, 15, 0, 1, 1, 1, 6.0
Brady Tkachuk, Healthy, Ott, LW, BOWS, @Cls, L 2-4, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 4, 1, 0, 4, 1, 0, 5.5
William Eklund, Healthy, SJ, LW- C, FA, @NJ, W 6-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 0, 5, 5.3
Jacob MacDonald, IR, SJ, D, FA, @NJ, W 6-3, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 5.1
Zach Werenski, O, Cls, D, ME, Ott, W 4-2, 1, 0, 2, -1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 3, 4.6
Adam Fantilli, Healthy, Cls, C, SALT, Ott, W 4-2, 1, 1, 0, 0, 2, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 3, 4.5
Ty Emberson, O, SJ, D, FA, @NJ, W 6-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 4.3
Ondrej Palat, O, NJ, LW, FA, SJ, L 3-6, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 1, 1, 4.0
Tomas Hertl, Healthy, SJ, C- LW, ME, @NJ, W 6-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 5, 0, 1, 1, 3, 3.9
Boone Jenner, IR, Cls, C, OXP, Ott, W 4-2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 10, 13, 0, 2, 3, 1, 3.8
Matt Benning, IR, SJ, D, FA, @NJ, W 6-3, 1, 0, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3.8
Johnny Gaudreau, Healthy, Cls, LW, FA, Ott, W 4-2, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3.7
Claude Giroux, Healthy, Ott, RW- C, SALT, @Cls, L 2-4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 11, 6, 0, 4, 1, 0, 3.7
Dmitri Voronkov, Healthy, Cls, LW, FA, Ott, W 4-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 5, 5, 0, 1, 0, 1, 3.1
Patrik Laine, O, Cls, RW, FA, Ott, W 4-2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3.0
Thomas Chabot, Healthy, Ott, D, ME, @Cls, L 2-4, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 2.85
Simon Nemec, Healthy, NJ, D, SALT, SJ, L 3-6, 1, 0, 2, -2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 2.85
