Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Kirill Kaprizov, Healthy, Min, LW, CLB, @Car, W 5-2, 1, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 1, 2, 11.3
Joel Eriksson Ek, DTD, Min, C, OXP, @Car, W 5-2, 1, 1, 2, 4, 0, 0, 0, 0, 0, 1, 11, 12, 0, 2, 0, 1, 8.6
Chris Kreider, Healthy, NYR, LW, LKR, @Ana, W 5-2, 1, 1, 2, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 4, 2, 0, 7.5
Joel Farabee, Healthy, Phi, LW, FA, Ott, L 3-5, 1, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 7, 1, 0, 6.55
Egor Zamula, Healthy, Phi, D, FA, Ott, L 3-5, 1, 2, 1, -2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 2, 6.55
Tim Stutzle, Healthy, Ott, C- LW, LKR, @Phi, W 5-3, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 3, 0, 4, 3, 0, 6.3
Noah Dobson, Healthy, NYI, D, SLC, Dal, W 3-2, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5.8
Bo Horvat, Healthy, NYI, C, DINK, Dal, W 3-2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 1, 8, 9, 0, 4, 0, 3, 5.8
Radko Gudas, O, Ana, D, BOWS, NYR, L 2-5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 7, 5.1
Auston Matthews, Healthy, Tor, C, BOWS, @Sea, W 3-1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 9, 4, 0, 5, 0, 2, 5.0
Alexander Romanov, Healthy, NYI, D, DINK, Dal, W 3-2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 5.0
Brock Faber, Healthy, Min, D, HERB, @Car, W 5-2, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4.8
Joe Pavelski, Healthy, Dal, RW, DINK, @NYI, L 2-3, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 6, 4, 0, 5, 0, 1, 4.7
Mathew Barzal, Healthy, NYI, C, LKR, Dal, W 3-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 4.7
Claude Giroux, Healthy, Ott, RW- C, FA, @Phi, W 5-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 11, 7, 0, 3, 0, 3, 4.7
Jake McCabe, Healthy, Tor, D, SALT, @Sea, W 3-1, 1, 1, 0, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 4.4
Adam Fox, Healthy, NYR, D, SALT, @Ana, W 5-2, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 4.3
Vladimir Tarasenko, Healthy, Fla, RW, BBS, --, --, 1, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 4.2
