Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Kyle Connor, IR, Wpg, LW, BBS, @StL, W 5-2, 1, 2, 1, 2, 0, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 0, 8.95
Mikko Rantanen, Healthy, Col, RW, HERB, NJ, W 6-3, 1, 2, 1, 3, 2, 1, 0, 0, 0, 0, 2, 2, 0, 5, 1, 1, 8.6
Alex Iafallo, Healthy, Wpg, LW, FA, @StL, W 5-2, 1, 0, 4, 3, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 1, 0, 8.3
Cale Makar, Healthy, Col, D, DINK, NJ, W 6-3, 1, 0, 3, 4, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 8.2
Mark Scheifele, DTD, Wpg, C, ME, @StL, W 5-2, 1, 1, 2, 2, 0, 1, 0, 0, 0, 0, 6, 6, 0, 3, 0, 1, 7.3
Miles Wood, O, Col, LW, FA, NJ, W 6-3, 1, 1, 1, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 0, 6.7
Nazem Kadri, Healthy, Cgy, C, HERB, Nsh, W 4-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 13, 3, 0, 8, 0, 0, 6.3
Eeli Tolvanen, Healthy, Sea, LW- RW, SALT, @Ari, L 3-4, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 4, 3, 0, 6.15
Joel Eriksson Ek, Healthy, Min, C, OXP, @NYI, W 4-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 12, 14, 0, 3, 2, 1, 5.7
Artemi Panarin, Healthy, NYR, LW, BOWS, Det, W 5-3, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 4, 0, 0, 5.65
Vincent Trocheck, Healthy, NYR, C, LKR, Det, W 5-3, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 8, 6, 0, 3, 0, 1, 5.5
Nicholas Paul, Healthy, TB, C, FA, @Mon, W 5-3, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 4, 10, 0, 4, 0, 2, 5.3
Dougie Hamilton, IR, NJ, D, BBS, @Col, L 3-6, 1, 1, 1, -1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 4, 1, 2, 5.25
Victor Hedman, Healthy, TB, D, LKR, @Mon, W 5-3, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 5.1
Erik Karlsson, Healthy, Pit, D, CLB, @Ana, W 2-0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 5.0
Ryan Johansen, Healthy, Col, C, FA, NJ, W 6-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 10, 5, 0, 4, 2, 0, 5.0
Josh Morrissey, Healthy, Wpg, D, LKR, @StL, W 5-2, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 4.95
Nathan MacKinnon, Healthy, Col, C, HERB, NJ, W 6-3, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0, 6, 16, 0, 3, 1, 1, 4.85
Nikita Kucherov, Healthy, TB, RW, DINK, @Mon, W 5-3, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 4.85
Chris Kreider, Healthy, NYR, LW, LKR, Det, W 5-3, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 4.85
Ben Chiarot, Healthy, Det, D, FA, @NYR, L 3-5, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4.8
Pat Maroon, Healthy, Min, LW, FA, @NYI, W 4-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 4.8
Matty Beniers, Healthy, Sea, C, FA, @Ari, L 3-4, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 12, 10, 0, 3, 0, 1, 4.75
Brady Skjei, Healthy, Car, D, FA, Buf, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4.7
Blake Coleman, Healthy, Cgy, RW- LW, LKR, Nsh, W 4-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 1, 1, 4.7
Clayton Keller, Healthy, Ari, LW- C- RW, SLC, Sea, W 4-3, 1, 1, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4.65
William Eklund, Healthy, SJ, LW- C, FA, Phi, W 2-1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 2, 0, 2, 4.6
Michael Eyssimont, Healthy, TB, RW- C, FA, @Mon, W 5-3, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 3, 3, 0, 4.5
Martin Necas, DTD, Car, RW- C, FA, Buf, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 3, 0, 4.4
Michael Pezzetta, Healthy, Mon, LW- RW, FA, TB, L 3-5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4.4
Steven Stamkos, Healthy, TB, C, HERB, @Mon, W 5-3, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 5, 0, 1, 4.35
Rasmus Dahlin, Healthy, Buf, D, BBS, @Car, L 2-3, 1, 1, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 4.3
Jonas Brodin, IR, Min, D, FA, @NYI, W 4-2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 5, 4.3
