Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Matthew Tkachuk, Healthy, Fla, RW- LW, CLB, @Pit, W 5-2, 1, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 4, 2, 8.15
Joel Eriksson Ek, DTD, Min, C, OXP, @Ari, W 3-1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 11, 10, 0, 3, 4, 1, 6.6
Anton Lundell, Healthy, Fla, LW- C, FA, @Pit, W 5-2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 5, 6, 0, 2, 1, 2, 6.4
Matt Boldy, Healthy, Min, LW, SALT, @Ari, W 3-1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 4, 2, 1, 5.65
Jonas Brodin, DTD, Min, D, CLB, @Ari, W 3-1, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 3, 5.4
Morgan Barron, Healthy, Wpg, C, FA, SJ, W 1-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 1, 5.0
Aaron Ekblad, DTD, Fla, D, FA, @Pit, W 5-2, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 2, 0, 4.9
Evan Rodrigues, Healthy, Fla, C, FA, @Pit, W 5-2, 1, 0, 2, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4.25
Brandon Montour, Healthy, Fla, D, OXP, @Pit, W 5-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 4.2
Kirill Kaprizov, Healthy, Min, LW, CLB, @Ari, W 3-1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 2, 1, 4.15
Brock Faber, Healthy, Min, D, HERB, @Ari, W 3-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 6, 4.1
Connor Dewar, Healthy, Tor, C, FA, --, --, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 4, 0, 4.1
Jack McBain, Healthy, Ari, C- LW, FA, Min, L 1-3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 1, 7, 0, 4.0
Gustav Forsling, Healthy, Fla, D, BOWS, @Pit, W 5-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 3.7
Bryan Rust, Healthy, Pit, RW, CLB, Fla, L 2-5, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 3.3
Dylan Samberg, Healthy, Wpg, D, FA, SJ, W 1-0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 3.2
Nick Cousins, Healthy, Fla, C, FA, @Pit, W 5-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 3.2
Lars Eller, Healthy, Pit, C, FA, Fla, L 2-5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 2, 0, 2, 0, 1, 3.0
Neal Pionk, Healthy, Wpg, D, DINK, SJ, W 1-0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 2.9
Juuso Valimaki, Healthy, Ari, D, FA, Min, L 1-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2.9
"Drew OConnor", Healthy, Pit, LW, FA, Fla, L 2-5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2.9
Chad Ruhwedel, Healthy, NYR, D, FA, --, --, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2.7
Logan Cooley, Healthy, Ari, C, SLC, Min, L 1-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2.5
Michael Kesselring, Healthy, Ari, D, FA, Min, L 1-3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 2.5
Eetu Luostarinen, Healthy, Fla, LW- C, FA, @Pit, W 5-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2.4
Jonah Gadjovich, DTD, Fla, LW, FA, @Pit, W 5-2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2.4
