Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Connor McDavid, Healthy, Edm, C, DINK, Chi, W 3-0, 1, 2, 1, 2, 2, 1, 0, 0, 0, 1, 3, 0, 0, 7, 1, 0, 9.1
Sean Monahan, Healthy, Wpg, C, CLB, --, --, 1, 2, 1, 1, 0, 1, 1, 0, 0, 1, 6, 9, 0, 5, 1, 0, 8.25
Roman Josi, Healthy, Nsh, D, SALT, @Min, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 3, 3, 8.2
Noah Dobson, Healthy, NYI, D, SLC, @Mon, L 3-4, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 2, 2, 7.15
Nikita Kucherov, Healthy, TB, RW, DINK, Ari, W 6-3, 1, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 2, 0, 6.95
Thomas Harley, Healthy, Dal, D, DINK, Ana, W 4-3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 1, 0, 6.8
Alexandre Texier, Healthy, Cls, C- LW- RW, FA, @Cgy, W 5-2, 1, 1, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 3, 6.6
Steven Stamkos, Healthy, TB, C, HERB, Ari, W 6-3, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 5, 5, 0, 6, 0, 0, 6.1
David Pastrnak, Healthy, Bos, RW, CLB, @Ott, W 3-2, 1, 1, 1, 1, 4, 1, 0, 0, 0, 0, 1, 0, 0, 2, 3, 1, 5.8
Leon Draisaitl, Healthy, Edm, C- LW, SALT, Chi, W 3-0, 1, 0, 3, 2, 0, 0, 1, 0, 0, 0, 4, 5, 0, 0, 0, 0, 5.65
Mitchell Chaffee, Healthy, TB, RW, FA, Ari, W 6-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 5.5
Bo Horvat, Healthy, NYI, C, DINK, @Mon, L 3-4, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 10, 10, 0, 5, 0, 1, 5.25
Mathew Barzal, Healthy, NYI, C, LKR, @Mon, L 3-4, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 9, 0, 0, 5.25
Thomas Chabot, DTD, Ott, D, FA, Bos, L 2-3, 1, 1, 1, -1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 7, 1, 1, 5.25
