Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Connor McDavid, Healthy, Edm, C, DINK, Phi, W 5-2, 1, 1, 4, 3, 2, 0, 1, 0, 0, 0, 3, 3, 0, 2, 0, 0, 9.75
Pius Suter, Healthy, Van, C, FA, Ott, W 6-3, 1, 2, 1, 4, 0, 0, 0, 0, 0, 0, 4, 5, 0, 5, 1, 0, 8.2
Ryan Nugent-Hopkins, Healthy, Edm, C, BBS, Phi, W 5-2, 1, 2, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 7.9
James van Riemsdyk, Healthy, Bos, LW, FA, @Cls, W 4-1, 1, 1, 2, 2, 0, 1, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 7.6
J.T. Miller, Healthy, Van, C- LW- RW, HERB, Ott, W 6-3, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 10, 11, 0, 2, 4, 2, 7.55
Nathan MacKinnon, Healthy, Col, C, HERB, NYI, W 5-4, 1, 1, 2, -1, 2, 1, 1, 0, 0, 1, 6, 5, 0, 7, 0, 1, 7.35
MacKenzie Weegar, Healthy, Cgy, D, ME, @Min, W 3-1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 4, 6.9
Vladislav Namestnikov, Healthy, Wpg, C, FA, TB, W 4-2, 1, 0, 3, 3, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 1, 1, 6.9
Zach Hyman, Healthy, Edm, RW- LW, BBS, Phi, W 5-2, 1, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6.85
William Nylander, Healthy, Tor, RW- LW, OXP, @LA, W 3-0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 6, 1, 0, 6.8
Sidney Crosby, Healthy, Pit, C, DINK, Wsh, L 3-4, 1, 1, 1, 2, 0, 1, 0, 0, 0, 0, 17, 12, 0, 1, 4, 0, 6.8
Andrei Svechnikov, Healthy, Car, LW, HERB, @NYR, W 6-1, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 6.8
David Perron, Healthy, Det, RW- LW, FA, @SJ, W 5-3, 1, 2, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 6.8
Brady Skjei, Healthy, Car, D, FA, @NYR, W 6-1, 1, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 6.75
Cale Makar, Healthy, Col, D, DINK, NYI, W 5-4, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 3, 6.7
Neal Pionk, Healthy, Wpg, D, DINK, TB, W 4-2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 3, 6.7
Mario Ferraro, Healthy, SJ, D, FA, Det, L 3-5, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 6.2
Morgan Barron, Healthy, Wpg, C, FA, TB, W 4-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 2, 6.1
Gustav Nyquist, Healthy, Nsh, RW, BBS, Chi, W 3-0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1, 5.95
Alexander Romanov, Healthy, NYI, D, DINK, @Col, L 4-5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6, 5.9
Victor Hedman, Healthy, TB, D, LKR, @Wpg, L 2-4, 1, 0, 2, -1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 1, 4, 5.7
Martin Fehervary, Healthy, Wsh, D, FA, @Pit, W 4-3, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 4, 5.7
