Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
John Tavares, Healthy, Tor, C, BBS, @Det, W 3-2, 1, 1, 2, 2, 0, 0, 1, 0, 0, 1, 14, 6, 0, 1, 0, 1, 8.65
William Nylander, Healthy, Tor, RW- LW, OXP, @Det, W 3-2, 1, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 4, 1, 0, 7.0
Tyler Bertuzzi, Healthy, Tor, LW, FA, @Det, W 3-2, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 0, 5.6
Nino Niederreiter, Healthy, Wpg, RW, CLB, Buf, W 3-2, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 1, 2, 5.1
Anton Lundell, Healthy, Fla, LW- C, FA, @Ana, W 2-1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 9, 6, 0, 4, 1, 0, 5.0
Neal Pionk, Healthy, Wpg, D, CLB, Buf, W 3-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 4.7
Ben Chiarot, Healthy, Det, D, FA, Tor, L 2-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 3, 4.6
Frank Vatrano, Healthy, Ana, RW- LW, LKR, Fla, L 1-2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 5, 2, 2, 4.5
Nikolaj Ehlers, DTD, Wpg, LW, HERB, Buf, W 3-2, 1, 1, 0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 4.5
Mark Giordano, Healthy, Tor, D, FA, @Det, W 3-2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 6, 4.0
Eetu Luostarinen, Healthy, Fla, LW- C, FA, @Ana, W 2-1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 2, 0, 3.8
Vladislav Namestnikov, Healthy, Wpg, C, FA, Buf, W 3-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 3.8
Moritz Seider, Healthy, Det, D, SALT, Tor, L 2-3, 1, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 5, 3.6
Oliver Ekman-Larsson, Healthy, Fla, D, FA, @Ana, W 2-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3.6
Rasmus Dahlin, Healthy, Buf, D, BBS, @Wpg, L 2-3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 3.4
Radko Gudas, Healthy, Ana, D, BOWS, Fla, L 1-2, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 4, 3.2
Lucas Raymond, Healthy, Det, LW, SLC, Tor, L 2-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3.0
Daniel Sprong, Healthy, Det, RW, FA, Tor, L 2-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 3.0
Brenden Dillon, Healthy, Wpg, D, CLB, Buf, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 3, 2.8
Mitchell Marner, Healthy, Tor, RW, OXP, @Det, W 3-2, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2.75
Adam Henrique, Healthy, Ana, LW- C, FA, Fla, L 1-2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 11, 0, 6, 0, 2, 2.75
Mason Appleton, Healthy, Wpg, RW- C, FA, Buf, W 3-2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2.7
Nick Cousins, IR, Fla, C, FA, @Ana, W 2-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2.6
Mattias Samuelsson, Healthy, Buf, D, FA, @Wpg, L 2-3, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 2.5
Alex DeBrincat, Healthy, Det, LW- RW, SLC, Tor, L 2-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2.4
Cole Perfetti, Healthy, Wpg, LW- C- RW, HERB, Buf, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 4, 0, 1, 0, 0, 2.4
Ilya Lyubushkin, Healthy, Ana, D, FA, Fla, L 1-2, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 2.4
Alex Tuch, Healthy, Buf, RW, ME, @Wpg, L 2-3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2.3
Adam Lowry, Healthy, Wpg, C, FA, Buf, W 3-2, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 5, 4, 0, 3, 1, 0, 2.0
Zach Benson, Healthy, Buf, LW, FA, @Wpg, L 2-3, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2.0
Cam Fowler, Healthy, Ana, D, FA, Fla, L 1-2, 1, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1.85
Niko Mikkola, Healthy, Fla, D, FA, @Ana, W 2-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1.8
Noah Gregor, Healthy, Tor, C, FA, @Det, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1.8
Logan Stanley, Healthy, Wpg, D, FA, Buf, W 3-2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1.8
Owen Power, Healthy, Buf, D, SLC, @Wpg, L 2-3, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 1.7
JJ Peterka, Healthy, Buf, RW, FA, @Wpg, L 2-3, 1, 1, 0, -1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1.7
Matthew Tkachuk, Healthy, Fla, RW- LW, CLB, @Ana, W 2-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 1.6
Pavel Mintyukov, IR, Ana, D, HERB, Fla, L 1-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1.6
Dylan DeMelo, Healthy, Wpg, D, LKR, Buf, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1.6
Morgan Rielly, Healthy, Tor, D, LKR, @Det, W 3-2, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1.5
Gustav Forsling, Healthy, Fla, D, SLC, @Ana, W 2-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 1.5
Jake McCabe, Healthy, Tor, D, FA, @Det, W 3-2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1.4
Dylan Samberg, Healthy, Wpg, D, FA, Buf, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1.4
Sam Reinhart, Healthy, Fla, RW, ME, @Ana, W 2-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 1, 0, 2, 1.3
Sam Bennett, Healthy, Fla, C- LW, FA, @Ana, W 2-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 4, 1, 1, 1.2
Sam Carrick, Healthy, Ana, C- RW, FA, Fla, L 1-2, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 6, 6, 0, 1, 2, 2, 1.2
Morgan Barron, Healthy, Wpg, C, FA, Buf, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 3, 0, 1.2
Dylan Larkin, Healthy, Det, C, OXP, Tor, L 2-3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 9, 0, 2, 1, 0, 1.1
Justin Holl, Healthy, Det, D, FA, Tor, L 2-3, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1.1
Erik Johnson, Healthy, Buf, D, FA, @Wpg, L 2-3, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1.1
Bo Groulx, Healthy, Ana, C, FA, Fla, L 1-2, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 2, 2, 1.1
Ryan Strome, Healthy, Ana, C, FA, Fla, L 1-2, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 7, 2, 0, 1.0
Dylan Cozens, Healthy, Buf, C, FA, @Wpg, L 2-3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 4, 0, 2, 1, 0, 1.0
Aaron Ekblad, Healthy, Fla, D, FA, @Ana, W 2-1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 1.0
William Lagesson, Healthy, Tor, D, FA, @Det, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1.0
Axel Jonsson-Fjallby, Healthy, Wpg, LW, FA, Buf, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1.0
Auston Matthews, Healthy, Tor, C, BOWS, @Det, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 0, 4, 1, 1, 0.9
Brock McGinn, Healthy, Ana, LW, FA, Fla, L 1-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0.9
Zemgus Girgensons, Healthy, Buf, C, FA, @Wpg, L 2-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 1, 2, 0, 0.9
Carter Verhaeghe, Healthy, Fla, LW- C, CLB, @Ana, W 2-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0.8
Evan Rodrigues, Healthy, Fla, C, FA, @Ana, W 2-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3, 2, 0, 0.8
Olli Maatta, Healthy, Det, D, FA, Tor, L 2-3, 1, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0.8
David Kampf, Healthy, Tor, C- RW, FA, @Det, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 0, 1, 1, 0, 0.8
David Gustafsson, IR, Wpg, C, FA, Buf, W 3-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 0, 1, 0, 1, 0.8
Jordan Greenway, Healthy, Buf, LW, FA, @Wpg, L 2-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0.7
Kevin Stenlund, Healthy, Fla, RW, FA, @Ana, W 2-1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 4, 0, 0, 1, 1, 0.7
Shayne Gostisbehere, Healthy, Det, D, FA, Tor, L 2-3, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0.6
TJ Brodie, Healthy, Tor, D, FA, @Det, W 3-2, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0.6
Ross Johnston, Healthy, Ana, LW, FA, Fla, L 1-2, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0.6
Brandon Montour, Healthy, Fla, D, OXP, @Ana, W 2-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.6
Jake Walman, Healthy, Det, D, CLB, Tor, L 2-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.5
Casey Mittelstadt, Healthy, Buf, C, FA, @Wpg, L 2-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 2, 1, 0, 0.5
Alex Killorn, Healthy, Ana, RW- LW, FA, Fla, L 1-2, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0.5
Victor Olofsson, Healthy, Buf, RW, FA, @Wpg, L 2-3, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0.5
Jackson LaCombe, Healthy, Ana, D, FA, Fla, L 1-2, 1, 0, 0, -1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0.5
Ryan Lomberg, Healthy, Fla, LW, FA, @Ana, W 2-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5
