Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Chandler Stephenson, Healthy, Vgk, C, FA, Edm, W 3-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 11, 4, 0, 3, 2, 0, 7.1
Elias Lindholm, DTD, Van, RW, ME, @Car, W 3-2, 1, 2, 0, 0, 0, 2, 0, 0, 0, 0, 5, 5, 0, 2, 1, 3, 7.0
Jonathan Huberdeau, Healthy, Cgy, LW, FA, @Bos, W 4-1, 1, 1, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 3, 1, 0, 6.7
Nazem Kadri, Healthy, Cgy, C, BOWS, @Bos, W 4-1, 1, 0, 3, 2, 0, 0, 1, 0, 0, 0, 5, 4, 0, 5, 1, 0, 6.65
Erik Haula, Healthy, NJ, LW, FA, Col, W 5-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 14, 5, 0, 4, 1, 0, 6.1
Nick Suzuki, Healthy, Mon, C, CLB, @Wsh, W 5-2, 1, 2, 1, 0, 0, 0, 1, 0, 0, 0, 9, 10, 0, 3, 0, 0, 5.95
John Marino, Healthy, NJ, D, FA, Col, W 5-3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 5, 5.6
Juraj Slafkovsky, Healthy, Mon, LW, SLC, @Wsh, W 5-2, 1, 2, 0, 1, 2, 1, 0, 0, 0, 0, 1, 0, 0, 3, 1, 0, 5.5
Nico Hischier, Healthy, NJ, C, SLC, Col, W 5-3, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 8, 10, 0, 1, 0, 4, 5.4
Connor Zary, Healthy, Cgy, C, FA, @Bos, W 4-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 3, 5.4
Mike Matheson, Healthy, Mon, D, CLB, @Wsh, W 5-2, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5.25
Dylan Strome, Healthy, Wsh, C, FA, Mon, L 2-5, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 17, 9, 0, 8, 0, 0, 5.1
J.T. Miller, Healthy, Van, C- LW- RW, HERB, @Car, W 3-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 11, 8, 0, 3, 3, 0, 5.0
