Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Vincent Trocheck, Healthy, NYR, C, LKR, @NYI, W 6-5, 1, 2, 1, 1, 2, 1, 1, 0, 0, 0, 9, 17, 0, 5, 9, 0, 8.95
Adrian Kempe, Healthy, LA, RW- LW, BOWS, @Pit, W 2-1, 1, 2, 0, 2, 0, 0, 0, 1, 0, 1, 0, 2, 0, 5, 3, 1, 8.7
Artemi Panarin, Healthy, NYR, LW, BOWS, @NYI, W 6-5, 1, 1, 2, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 3, 0, 1, 7.8
Noah Dobson, Healthy, NYI, D, SLC, NYR, L 5-6, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 3, 6.85
Matt Dumba, Healthy, TB, D, FA, --, --, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 3, 6.4
Jack Johnson, Healthy, Col, D, FA, Ari, W 4-3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 6.1
Nathan MacKinnon, Healthy, Col, C, HERB, Ari, W 4-3, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 7, 6, 0, 9, 3, 0, 5.2
Adam Fox, Healthy, NYR, D, SALT, @NYI, W 6-5, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 1, 0, 4.7
Bowen Byram, Healthy, Buf, D, CLB, --, --, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 4.7
Brock Nelson, Healthy, NYI, C, FA, NYR, L 5-6, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0, 5, 11, 0, 3, 0, 0, 4.45
Adam Pelech, Healthy, NYI, D, FA, NYR, L 5-6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 4, 4.1
Sidney Crosby, Healthy, Pit, C, DINK, LA, L 1-2, 1, 1, 0, -1, 2, 1, 0, 0, 0, 0, 13, 10, 0, 2, 4, 1, 4.0
Ryan Pulock, Healthy, NYI, D, FA, NYR, L 5-6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 6, 4.0
