Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Curtis Lazar, Healthy, NJ, RW, FA, NYI, W 5-4, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 6, 1, 0, 2, 4, 0, 7.4
Filip Forsberg, Healthy, Nsh, LW, LKR, Pit, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 4, 0, 7.1
Jack Hughes, O, NJ, C, BBS, NYI, W 5-4, 1, 1, 2, 2, 0, 0, 1, 0, 0, 0, 2, 9, 0, 9, 1, 0, 6.75
Noah Dobson, Healthy, NYI, D, SLC, @NJ, L 4-5, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 5, 6.75
Brock Boeser, Healthy, Van, RW, BOWS, Ana, W 3-1, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 6.1
Evander Kane, Healthy, Edm, LW, OXP, Vgk, W 5-4, 1, 1, 0, 0, 4, 1, 0, 0, 0, 0, 1, 0, 0, 3, 7, 3, 6.1
Michael Carcone, Healthy, Ari, RW, FA, TB, W 3-1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 6.0
J.T. Miller, Healthy, Van, C- LW- RW, HERB, Ana, W 3-1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 10, 7, 0, 3, 2, 2, 5.95
Seth Jones, IR, Chi, D, FA, Sea, W 4-3, 1, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6, 5.8
Mathew Barzal, Healthy, NYI, C, LKR, @NJ, L 4-5, 1, 1, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 5.65
Elias Pettersson, Healthy, Van, C- LW, SLC, Ana, W 3-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 5, 5, 0, 3, 2, 2, 5.4
Michael McCarron, Healthy, Nsh, RW, FA, Pit, W 3-2, 1, 2, 0, 1, 5, 0, 0, 0, 0, 0, 3, 2, 0, 3, 3, 0, 5.3
Connor McDavid, Healthy, Edm, C, DINK, Vgk, W 5-4, 1, 1, 2, 0, 2, 0, 1, 0, 0, 0, 8, 8, 0, 2, 0, 0, 5.25
Sebastian Aho, Healthy, Car, C, LKR, @Phi, W 4-1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 5, 4, 0, 6, 0, 1, 5.2
Michael McLeod, Healthy, NJ, C, SLC, NYI, W 5-4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 8, 2, 0, 3, 1, 0, 5.2
Frederick Gaudreau, Healthy, Min, C, FA, StL, W 3-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 9, 7, 0, 3, 0, 2, 5.0
Jake Middleton, Healthy, Min, D, FA, StL, W 3-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 6, 4.7
Michael Bunting, Healthy, Car, LW, FA, @Phi, W 4-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4.7
