Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
MacKenzie Weegar, Healthy, Cgy, D, ME, @NYI, W 5-2, 1, 3, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 6, 0, 1, 11.1
Shane Pinto, Healthy, Ott, C, CLB, Tor, W 5-3, 1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 10, 5, 0, 5, 1, 1, 8.3
Elias Pettersson, Healthy, Van, C- LW, SLC, @Det, L 3-4, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 8, 7, 0, 1, 5, 2, 8.2
Quinton Byfield, Healthy, LA, C- LW, SLC, Edm, W 4-0, 1, 2, 1, 3, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 1, 1, 8.0
Boone Jenner, Healthy, Cls, C, OXP, TB, L 2-4, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 9, 10, 0, 4, 7, 1, 7.4
Aleksander Barkov, Healthy, Fla, C, SALT, Col, W 4-0, 1, 1, 2, 1, 0, 0, 2, 0, 0, 0, 12, 4, 0, 3, 0, 0, 7.1
Tyler Seguin, Healthy, Dal, RW- C, SALT, @Mon, W 3-2, 1, 2, 0, 2, 2, 0, 0, 0, 0, 1, 5, 3, 0, 6, 0, 1, 7.1
Filip Forsberg, Healthy, Nsh, LW, LKR, Ari, W 5-4, 1, 1, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 1, 7.0
"Ryan OReilly", Healthy, Nsh, C, BOWS, Ari, W 5-4, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 13, 12, 0, 6, 0, 3, 6.7
Filip Hronek, Healthy, Van, D, ME, @Det, L 3-4, 1, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 6.6
Brandon Hagel, Healthy, TB, LW, HERB, @Cls, W 4-2, 1, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 6.45
Blake Coleman, Healthy, Cgy, RW- LW, LKR, @NYI, W 5-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 2, 2, 6.4
Jake Walman, DTD, Det, D, CLB, Van, W 4-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 6.3
Jake Neighbours, Healthy, StL, LW, FA, @Buf, W 3-1, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 5, 1, 1, 6.2
Ryan McDonagh, Healthy, Nsh, D, FA, Ari, W 5-4, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 4, 0, 1, 6.15
Matt Roy, Healthy, LA, D, OXP, Edm, W 4-0, 1, 0, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 5.8
Jason Zucker, Healthy, Nsh, LW- RW, FA, Ari, W 5-4, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 1, 5.7
Alex Ovechkin, Healthy, Wsh, LW, BOWS, @Bos, W 3-0, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 5.6
Dylan Guenther, Healthy, Ari, RW, FA, @Nsh, L 4-5, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 5.5
Ryan Poehling, Healthy, Phi, C, FA, Sea, W 3-2, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 10, 6, 0, 1, 0, 3, 5.5
Auston Matthews, Healthy, Tor, C, BOWS, @Ott, L 3-5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 12, 7, 0, 6, 1, 1, 5.4
Mason Marchment, Healthy, Dal, LW, FA, @Mon, W 3-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 5.4
T.J. Oshie, Healthy, Wsh, RW, FA, @Bos, W 3-0, 1, 1, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 5.4
Artem Zub, Healthy, Ott, D, FA, Tor, W 5-3, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 5.3
Mike Matheson, Healthy, Mon, D, CLB, Dal, L 2-3, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 5.1
Nick Suzuki, Healthy, Mon, C, CLB, Dal, L 2-3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 9, 10, 0, 1, 2, 1, 5.1
Pierre-Luc Dubois, Healthy, LA, C, FA, Edm, W 4-0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 5, 6, 0, 2, 5, 0, 5.1
Nicholas Paul, Healthy, TB, C, FA, @Cls, W 4-2, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 7, 3, 0, 2, 0, 0, 5.1
Nick Seeler, IR, Phi, D, SLC, Sea, W 3-2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 4, 3, 5.05
Vince Dunn, DTD, Sea, D, CLB, @Phi, L 2-3, 1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 5.0
