Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Auston Matthews, Healthy, Tor, C, BOWS, TB, W 6-5, 1, 2, 1, 4, 0, 0, 0, 0, 0, 0, 14, 9, 0, 6, 2, 2, 10.2
Mitchell Marner, Healthy, Tor, RW, OXP, TB, W 6-5, 1, 1, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 9.9
Quinn Hughes, Healthy, Van, D, HERB, Edm, W 6-2, 1, 1, 3, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 5, 1, 1, 9.55
Nikita Kucherov, Healthy, TB, RW, DINK, @Tor, L 5-6, 1, 2, 2, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 5, 2, 0, 9.15
Matthew Knies, Healthy, Tor, LW, LKR, TB, W 6-5, 1, 1, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 7.6
Brock Boeser, Healthy, Van, RW, BOWS, Edm, W 6-2, 1, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 3, 2, 0, 6.9
Victor Hedman, Healthy, TB, D, LKR, @Tor, L 5-6, 1, 1, 2, -1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 2, 6.5
Calle Jarnkrok, Healthy, Tor, LW- C- RW, FA, TB, W 6-5, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2, 0, 6.4
J.T. Miller, Healthy, Van, C- LW- RW, HERB, Edm, W 6-2, 1, 1, 1, 0, 2, 1, 1, 0, 0, 0, 17, 8, 0, 2, 3, 0, 6.05
Morgan Rielly, Healthy, Tor, D, LKR, TB, W 6-5, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 6.0
Miro Heiskanen, O, Dal, D, LKR, Bos, L 2-3, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 2, 5.6
Brad Marchand, Healthy, Bos, LW, DINK, @Dal, W 3-2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 5, 1, 2, 5.3
Gustav Forsling, Healthy, Fla, D, SLC, Cls, W 5-4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 3, 5.0
Erik Gudbranson, Healthy, Cls, D, FA, @Fla, L 4-5, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 5.0
Brayden Point, Healthy, TB, C, BBS, @Tor, L 5-6, 1, 1, 1, -1, 0, 1, 0, 0, 0, 0, 9, 13, 0, 2, 2, 2, 4.9
Ryan Lomberg, Healthy, Fla, LW, FA, Cls, W 5-4, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 4.7
Aleksander Barkov, Healthy, Fla, C, SALT, Cls, W 5-4, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 8, 4, 0, 5, 2, 0, 4.5
Filip Hronek, Healthy, Van, D, BBS, Edm, W 6-2, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4.35
Oliver Ekman-Larsson, Healthy, Fla, D, FA, Cls, W 5-4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5, 4.3
Brandon Hagel, Healthy, TB, LW, HERB, @Tor, L 5-6, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4.2
Nicholas Paul, Healthy, TB, C, FA, @Tor, L 5-6, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 7, 0, 4, 7, 2, 4.1
Justin Danforth, Healthy, Cls, RW, FA, @Fla, L 4-5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 4.1
Sam Reinhart, Healthy, Fla, RW, ME, Cls, W 5-4, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 5, 0, 2, 0, 0, 3.9
Alexandre Texier, Healthy, Cls, C- LW- RW, FA, @Fla, L 4-5, 1, 1, 1, -1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 3.85
