Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Oliver Bjorkstrand, Healthy, Sea, RW, OXP, SJ, W 7-1, 1, 1, 3, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 9.45
Zach Werenski, O, Cls, D, ME, Chi, W 7-3, 1, 0, 4, 5, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 8.75
Eeli Tolvanen, Healthy, Sea, LW- RW, SALT, SJ, W 7-1, 1, 2, 1, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 8.4
Brock Nelson, Healthy, NYI, C, CLB, Phi, W 3-2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 6, 2, 0, 4, 0, 1, 7.3
Mason McTavish, Healthy, Ana, C- LW, BOWS, Mon, L 3-4, 1, 2, 1, -1, 2, 1, 0, 0, 0, 0, 9, 7, 0, 4, 0, 2, 6.9
Alex Newhook, IR, Mon, C, FA, @Ana, W 4-3, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 1, 3, 0, 4, 0, 1, 6.7
John Carlson, Healthy, Wsh, D, ME, Buf, W 4-3, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 3, 6.5
Boone Jenner, IR, Cls, C, OXP, Chi, W 7-3, 1, 2, 0, 3, 0, 1, 0, 0, 0, 0, 9, 9, 0, 2, 1, 0, 6.5
Dylan Strome, Healthy, Wsh, C, FA, Buf, W 4-3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 8, 9, 0, 1, 0, 2, 6.5
Cale Makar, Healthy, Col, D, DINK, Van, W 5-2, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 6.4
Jamie Oleksiak, Healthy, Sea, D, FA, SJ, W 7-1, 1, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6.3
Adam Pelech, Healthy, NYI, D, FA, Phi, W 3-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 6.3
Josh Morrissey, Healthy, Wpg, D, LKR, @TB, W 3-2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 4, 6.25
Ryan McDonagh, Healthy, Nsh, D, FA, Cgy, W 4-2, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 3, 6.15
Adam Boqvist, Healthy, Cls, D, FA, Chi, W 7-3, 1, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 6.1
Seth Jarvis, Healthy, Car, RW- C, BBS, Edm, W 6-3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 2, 4, 0, 3, 3, 0, 6.0
Kirill Marchenko, Healthy, Cls, LW- RW, FA, Chi, W 7-3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 5.8
Kaiden Guhle, Healthy, Mon, D, HERB, @Ana, W 4-3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 3, 5.7
Cole Sillinger, Healthy, Cls, C, FA, Chi, W 7-3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 6, 1, 0, 1, 0, 1, 5.6
