Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Leon Draisaitl, Healthy, Edm, C- LW, SALT, @Nsh, W 6-1, 1, 2, 2, 2, 0, 2, 0, 0, 0, 0, 7, 4, 0, 5, 1, 0, 10.1
Zach Hyman, Healthy, Edm, RW- LW, BBS, @Nsh, W 6-1, 1, 1, 3, 3, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 2, 0, 9.85
Seth Jarvis, Healthy, Car, RW- C, BBS, @SJ, W 6-3, 1, 2, 0, 1, 0, 2, 0, 0, 0, 1, 4, 0, 0, 4, 2, 1, 8.4
Trevor Moore, Healthy, LA, LW, OXP, @Wpg, W 5-1, 1, 2, 1, 3, 2, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 8.2
Ryan Nugent-Hopkins, Healthy, Edm, C, ME, @Nsh, W 6-1, 1, 1, 2, 3, 0, 0, 1, 0, 0, 0, 6, 5, 0, 3, 0, 0, 7.15
Phillip Danault, Healthy, LA, C, FA, @Wpg, W 5-1, 1, 1, 2, 3, 0, 1, 0, 0, 0, 0, 5, 7, 0, 2, 0, 0, 7.0
Joel Eriksson Ek, Healthy, Min, C, OXP, @Mon, W 5-2, 1, 2, 0, 1, 16, 2, 0, 0, 0, 1, 11, 6, 0, 4, 3, 0, 6.7
Brandon Hagel, Healthy, TB, LW, HERB, @Buf, L 2-3, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 6.3
Kirill Kaprizov, IR, Min, LW, CLB, @Mon, W 5-2, 1, 1, 2, -1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6.1
Mats Zuccarello, Healthy, Min, RW, FA, @Mon, W 5-2, 1, 0, 3, -1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 4, 0, 2, 6.05
Arthur Kaliyev, Healthy, LA, RW, FA, @Wpg, W 5-1, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 5.5
Brady Skjei, Healthy, Car, D, FA, @SJ, W 6-3, 1, 0, 2, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 2, 5.45
Mikey Anderson, Healthy, LA, D, FA, @Wpg, W 5-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 3, 5.2
Warren Foegele, Healthy, Edm, LW- RW, FA, @Nsh, W 6-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1, 5.2
William Karlsson, IR, Vgk, C, HERB, Dal, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 8, 6, 0, 4, 0, 0, 5.1
Stefan Noesen, Healthy, Car, LW- RW, FA, @SJ, W 6-3, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 5.0
Kaedan Korczak, Healthy, Vgk, D, FA, Dal, W 3-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 5.0
Evan Bouchard, Healthy, Edm, D, DINK, @Nsh, W 6-1, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4.85
Fabian Zetterlund, Healthy, SJ, RW- LW, FA, Car, L 3-6, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 4.85
Martin Necas, DTD, Car, RW- C, FA, @SJ, W 6-3, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 2, 2, 0, 4, 0, 0, 4.65
Connor McDavid, Healthy, Edm, C, DINK, @Nsh, W 6-1, 1, 1, 1, 1, 2, 0, 1, 0, 0, 0, 2, 7, 0, 2, 2, 0, 4.35
Tanner Pearson, IR, Mon, LW, FA, Min, L 2-5, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 3, 2, 3, 4.3
