Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Sam Reinhart, Healthy, Fla, RW, ME, @Col, W 8-4, 1, 3, 0, 2, 0, 1, 0, 0, 0, 1, 5, 2, 1, 4, 0, 2, 12.2
Zach Hyman, Healthy, Edm, RW- LW, BBS, Ott, W 3-1, 1, 3, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 8, 1, 0, 11.6
Cole Sillinger, Healthy, Cls, C, FA, Min, L 3-4, 1, 3, 0, 2, 0, 1, 0, 0, 0, 0, 10, 8, 1, 5, 0, 1, 10.7
Elias Pettersson, Healthy, Van, C- LW, SLC, @NJ, W 6-4, 1, 2, 1, 4, 0, 0, 0, 0, 0, 1, 1, 2, 0, 4, 0, 0, 8.8
J.T. Miller, Healthy, Van, C- LW- RW, HERB, @NJ, W 6-4, 1, 2, 1, 5, 0, 0, 0, 0, 0, 0, 12, 10, 0, 2, 0, 0, 8.4
Matt Boldy, Healthy, Min, LW, SALT, @Cls, W 4-3, 1, 2, 1, 1, 4, 2, 0, 0, 0, 0, 1, 0, 0, 7, 0, 2, 8.4
Filip Forsberg, Healthy, Nsh, LW, LKR, @Dal, W 4-3, 1, 2, 0, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 4, 0, 8.2
Brock Faber, Healthy, Min, D, HERB, @Cls, W 4-3, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 5, 7.8
Aleksander Barkov, Healthy, Fla, C, SALT, @Col, W 8-4, 1, 0, 4, 2, 4, 0, 1, 0, 0, 0, 8, 6, 0, 4, 1, 0, 7.75
Matthew Tkachuk, Healthy, Fla, RW- LW, CLB, @Col, W 8-4, 1, 1, 3, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 4, 1, 0, 7.55
Charlie McAvoy, Healthy, Bos, D, SLC, TB, W 7-3, 1, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 7.3
Trent Frederic, Healthy, Bos, LW- C- RW, DINK, TB, W 7-3, 1, 2, 0, 3, 0, 1, 0, 0, 0, 0, 3, 7, 0, 3, 3, 1, 7.3
William Nylander, Healthy, Tor, RW- LW, OXP, @SJ, W 4-1, 1, 2, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 7.25
Nicolas Roy, Healthy, Vgk, C, FA, NYI, W 5-2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 4, 3, 0, 3, 0, 0, 6.4
Evan Bouchard, Healthy, Edm, D, DINK, Ott, W 3-1, 1, 0, 3, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 2, 6.3
Gustav Nyquist, Healthy, Nsh, RW, BBS, @Dal, W 4-3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 6.2
Colin Miller, Healthy, Wpg, D, FA, --, --, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 6.1
Carter Verhaeghe, Healthy, Fla, LW- C, BOWS, @Col, W 8-4, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 6.0
Morgan Frost, Healthy, Phi, C, FA, Cgy, W 3-2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 5, 6, 0, 4, 3, 1, 5.95
David Pastrnak, Healthy, Bos, RW, CLB, TB, W 7-3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 1, 5.9
Gustav Forsling, Healthy, Fla, D, BOWS, @Col, W 8-4, 1, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 5.9
Jack Eichel, Healthy, Vgk, C, BBS, NYI, W 5-2, 1, 2, 0, -1, 0, 1, 0, 0, 0, 0, 7, 9, 0, 5, 0, 3, 5.8
Quinn Hughes, Healthy, Van, D, HERB, @NJ, W 6-4, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 5.7
Brendan Smith, Healthy, NJ, D, FA, Van, L 4-6, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 5.7
Nikita Kucherov, Healthy, TB, RW, DINK, @Bos, L 3-7, 1, 1, 2, -2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5, 1, 1, 5.5
Keegan Kolesar, Healthy, Vgk, RW, FA, NYI, W 5-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 5.4
Cam York, Healthy, Phi, D, FA, Cgy, W 3-2, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 5, 5.35
Brock Boeser, Healthy, Van, RW, BOWS, @NJ, W 6-4, 1, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 5.3
Dakota Joshua, IR, Van, C, BOWS, @NJ, W 6-4, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 2, 2, 0, 5, 3, 0, 5.2
Travis Konecny, Healthy, Phi, RW, FA, Cgy, W 3-2, 1, 1, 0, 1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 5, 1, 0, 5.1
Matt Martin, Healthy, NYI, LW- RW, FA, @Vgk, L 2-5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2, 5.1
Alex Pietrangelo, DTD, Vgk, D, DINK, NYI, W 5-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4, 5.0
"Ryan OReilly", Healthy, Nsh, C, BOWS, @Dal, W 4-3, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 5, 11, 0, 2, 1, 1, 4.9
Rasmus Dahlin, Healthy, Buf, D, BBS, @Pit, W 3-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 4.8
Artemi Panarin, Healthy, NYR, LW, BOWS, @Mon, L 3-4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 4.8
Valeri Nichushkin, DTD, Col, RW, SALT, Fla, L 4-8, 1, 1, 1, -2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 6, 1, 2, 4.8
Mattias Samuelsson, IR, Buf, D, FA, @Pit, W 3-1, 1, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 3, 4.8
MacKenzie Weegar, Healthy, Cgy, D, ME, @Phi, L 2-3, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 4.7
Alex Tuch, Healthy, Buf, RW, ME, @Pit, W 3-1, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 4, 4, 1, 4.7
Jason Robertson, Healthy, Dal, LW, ME, Nsh, L 3-4, 1, 1, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 1, 1, 4.65
Carson Soucy, Healthy, Van, D, FA, @NJ, W 6-4, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 4.6
Casey Cizikas, Healthy, NYI, C, FA, @Vgk, L 2-5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 5, 0, 2, 3, 3, 4.6
Erik Haula, Healthy, NJ, LW, FA, Van, L 4-6, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 2, 0, 1, 4.5
Ryan Nugent-Hopkins, Healthy, Edm, C, BBS, Ott, W 3-1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 6, 1, 2, 4.45
Vincent Trocheck, Healthy, NYR, C, LKR, @Mon, L 3-4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 9, 9, 0, 4, 0, 0, 4.4
Thomas Harley, Healthy, Dal, D, DINK, Nsh, L 3-4, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 4.35
Brady Tkachuk, Healthy, Ott, LW, BOWS, @Edm, L 1-3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 4, 3, 2, 4.3
Nick Leddy, Healthy, StL, D, FA, @Car, W 2-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 4.3
Tyler Bertuzzi, Healthy, Tor, LW, FA, @SJ, W 4-1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 4.0
