Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Connor Dewar, Healthy, Min, C, FA, @Nsh, W 6-1, 1, 3, 1, 3, 0, 0, 0, 0, 0, 0, 3, 5, 1, 5, 1, 0, 11.6
Mitchell Marner, Healthy, Tor, RW, OXP, Sea, W 4-3, 1, 3, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 4, 0, 2, 10.9
Tom Wilson, DTD, Wsh, RW, CLB, @Ana, W 5-4, 1, 3, 0, -1, 4, 2, 0, 0, 0, 1, 1, 1, 1, 7, 1, 1, 10.6
Mathew Barzal, Healthy, NYI, C, LKR, @Car, W 5-4, 1, 1, 3, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 1, 2, 10.25
Brayden Schenn, Healthy, StL, C, FA, Buf, W 6-4, 1, 2, 1, 1, 0, 1, 0, 0, 0, 1, 7, 5, 0, 4, 2, 0, 8.7
Jack Eichel, Healthy, Vgk, C, BBS, @Van, W 4-1, 1, 1, 2, 2, 0, 0, 1, 0, 0, 1, 4, 3, 0, 6, 0, 1, 8.45
Jack Hughes, O, NJ, C, BBS, @Phi, W 4-3, 1, 1, 2, 2, 2, 0, 1, 0, 0, 0, 7, 4, 0, 9, 0, 0, 7.25
J.T. Compher, Healthy, Det, RW- C- LW, FA, Chi, W 5-1, 1, 2, 0, 2, 0, 1, 0, 1, 0, 0, 7, 4, 0, 4, 0, 0, 7.2
Robby Fabbri, Healthy, Det, LW- C, FA, Chi, W 5-1, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1, 0, 2, 0, 4, 0, 2, 7.2
Jake Neighbours, Healthy, StL, LW, FA, Buf, W 6-4, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 6.5
Noah Dobson, Healthy, NYI, D, SLC, @Car, W 5-4, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 3, 6.45
Auston Matthews, Healthy, Tor, C, BOWS, Sea, W 4-3, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 13, 9, 0, 2, 0, 4, 6.35
Ryan McLeod, Healthy, Edm, C, FA, @Wpg, W 3-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 7, 6, 0, 1, 1, 2, 6.0
Mason Marchment, Healthy, Dal, LW, SLC, @Cgy, L 3-4, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 5.8
