Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Auston Matthews, Healthy, Tor, C, BOWS, Phi, W 4-3, 1, 3, 0, 1, 0, 1, 0, 0, 0, 0, 14, 6, 1, 6, 2, 0, 11.0
Filip Zadina, Healthy, SJ, RW, FA, @Cgy, W 6-3, 1, 2, 2, 3, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 1, 10.2
Wyatt Johnston, Healthy, Dal, C, HERB, @Nsh, W 9-2, 1, 2, 2, 2, 0, 1, 1, 0, 0, 0, 8, 3, 0, 4, 0, 1, 10.15
Chris Kreider, Healthy, NYR, LW, LKR, Mon, W 7-4, 1, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 6, 1, 0, 9.8
Nikita Kucherov, Healthy, TB, RW, DINK, Col, W 6-3, 1, 2, 1, 4, 2, 0, 0, 0, 0, 1, 0, 0, 0, 6, 2, 0, 9.5
Frank Vatrano, Healthy, Ana, RW- LW, LKR, @Ott, W 5-1, 1, 1, 2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 3, 4, 1, 9.25
Adam Fox, Healthy, NYR, D, SALT, Mon, W 7-4, 1, 0, 4, 4, 2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 8.9
Elias Lindholm, DTD, Van, RW, ME, Det, W 4-1, 1, 2, 0, 3, 0, 0, 0, 0, 0, 1, 12, 6, 0, 4, 0, 1, 8.0
Cole Caufield, Healthy, Mon, LW- RW, LKR, @NYR, L 4-7, 1, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 2, 0, 7.7
Mika Zibanejad, Healthy, NYR, C, ME, Mon, W 7-4, 1, 1, 2, 1, 0, 0, 0, 1, 0, 0, 12, 5, 0, 4, 0, 0, 7.6
Cam Fowler, Healthy, Ana, D, FA, @Ott, W 5-1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 7.45
Matty Beniers, Healthy, Sea, C, FA, @Bos, W 4-1, 1, 1, 2, 3, 0, 0, 1, 0, 0, 0, 8, 6, 0, 1, 1, 0, 7.35
Tyler Seguin, Healthy, Dal, RW- C, SALT, @Nsh, W 9-2, 1, 1, 2, 2, 0, 1, 1, 0, 0, 0, 4, 2, 0, 2, 0, 0, 7.15
Sidney Crosby, Healthy, Pit, C, DINK, @Chi, W 4-1, 1, 2, 0, 3, 0, 0, 0, 0, 0, 0, 9, 4, 0, 3, 1, 1, 7.1
Elias Pettersson, Healthy, Van, C- LW, SLC, Det, W 4-1, 1, 0, 3, 3, 0, 0, 0, 0, 0, 0, 3, 2, 0, 1, 1, 1, 7.0
Ty Dellandrea, Healthy, Dal, RW- C, FA, @Nsh, W 9-2, 1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 2, 1, 0, 4, 0, 0, 7.0
Carter Verhaeghe, Healthy, Fla, LW- C, BOWS, @Buf, W 4-0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 1, 1, 6.9
Will Cuylle, Healthy, NYR, LW, FA, Mon, W 7-4, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 6.9
Justin Bailey, Healthy, SJ, RW, FA, @Cgy, W 6-3, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 6.7
Travis Konecny, Healthy, Phi, RW, FA, @Tor, L 3-4, 1, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 4, 4, 1, 6.65
Artemi Panarin, Healthy, NYR, LW, BOWS, Mon, W 7-4, 1, 0, 3, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 6.6
Mitch Marner, O, Tor, RW, OXP, Phi, W 4-3, 1, 0, 3, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 1, 0, 6.55
Vincent Trocheck, Healthy, NYR, C, LKR, Mon, W 7-4, 1, 1, 0, 0, 2, 0, 0, 0, 0, 1, 11, 6, 0, 5, 4, 3, 6.5
Jake Neighbours, Healthy, StL, LW, FA, Edm, W 6-3, 1, 1, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 1, 0, 6.45
Robert Thomas, Healthy, StL, C, OXP, Edm, W 6-3, 1, 1, 2, 1, 0, 0, 2, 0, 0, 0, 12, 12, 0, 4, 0, 0, 6.4
Brayden Point, Healthy, TB, C, BBS, Col, W 6-3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 9, 7, 0, 4, 0, 1, 6.1
Victor Hedman, Healthy, TB, D, LKR, Col, W 6-3, 1, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 3, 6.1
