Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Aleksander Barkov, Healthy, Fla, C, SALT, @Cls, W 5-2, 1, 1, 2, 2, 0, 1, 0, 0, 0, 1, 4, 5, 0, 5, 0, 4, 9.9
Sam Reinhart, Healthy, Fla, RW, ME, @Cls, W 5-2, 1, 0, 4, 2, 0, 0, 1, 0, 0, 0, 5, 3, 0, 2, 0, 0, 7.65
Vincent Trocheck, Healthy, NYR, C, LKR, LA, W 4-1, 1, 0, 3, 1, 2, 0, 2, 0, 0, 0, 16, 5, 0, 3, 1, 0, 7.0
Chandler Stephenson, Healthy, Vgk, C, FA, SJ, W 5-4, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 6, 7, 0, 2, 1, 3, 6.4
Colton Sissons, Healthy, Nsh, C, FA, @Mon, W 2-1, 1, 2, 0, 1, 2, 1, 0, 0, 0, 1, 6, 9, 0, 3, 2, 0, 6.4
Beck Malenstyn, Healthy, Wsh, LW, FA, @Chi, W 4-2, 1, 0, 2, 2, 4, 0, 0, 0, 0, 0, 1, 1, 0, 0, 6, 2, 6.4
Connor McDavid, Healthy, Edm, C, DINK, NJ, W 4-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 7, 5, 0, 3, 4, 0, 6.2
Nic Dowd, Healthy, Wsh, C, FA, @Chi, W 4-2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 6, 10, 0, 4, 0, 0, 6.0
Jonathan Marchessault, Healthy, Vgk, RW- LW, FA, SJ, W 5-4, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 5.9
Gustav Forsling, Healthy, Fla, D, SLC, @Cls, W 5-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 5.8
Mike Hoffman, Healthy, SJ, LW, FA, @Vgk, L 4-5, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 5.4
Josh Morrissey, Healthy, Wpg, D, LKR, @Ana, W 4-2, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 5.2
Kyle Burroughs, Healthy, SJ, D, FA, @Vgk, L 4-5, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 5.2
Evan Bouchard, Healthy, Edm, D, DINK, NJ, W 4-1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 2, 4.9
Roman Josi, Healthy, Nsh, D, SALT, @Mon, W 2-1, 1, 0, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 2, 4.85
Jonny Brodzinski, Healthy, NYR, C, FA, LA, W 4-1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 4.8
Darnell Nurse, Healthy, Edm, D, OXP, NJ, W 4-1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 7, 4.6
Evander Kane, Healthy, Edm, LW, OXP, NJ, W 4-1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 0, 4.5
Philipp Kurashev, Healthy, Chi, LW, FA, Wsh, L 2-4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 7, 4, 0, 2, 0, 0, 4.5
Will Cuylle, Healthy, NYR, LW, FA, LA, W 4-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 4.5
Jake Middleton, Healthy, Min, D, FA, @Sea, W 3-0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 4.4
Connor Bedard, IR, Chi, C, DINK, Wsh, L 2-4, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 6, 0, 0, 4.3
Morgan Barron, Healthy, Wpg, C, FA, @Ana, W 4-2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 2, 1, 4.3
Mikael Granlund, Healthy, SJ, LW, FA, @Vgk, L 4-5, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 9, 5, 0, 1, 0, 1, 4.25
Nicolas Aube-Kubel, Healthy, Wsh, RW, FA, @Chi, W 4-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 4.1
Vincent Desharnais, Healthy, Edm, D, FA, NJ, W 4-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 4.1
Kirill Kaprizov, IR, Min, LW, CLB, @Sea, W 3-0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 4.0
Jimmy Vesey, Healthy, NYR, LW, FA, LA, W 4-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 4.0
Zach Bogosian, Healthy, Min, D, FA, @Sea, W 3-0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 3, 3.8
Matt Boldy, Healthy, Min, LW, FA, @Sea, W 3-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 3.7
Ryan Hartman, Healthy, Min, C- RW, FA, @Sea, W 3-0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 7, 0, 1, 3, 2, 3.7
Brett Kulak, Healthy, Edm, D, FA, NJ, W 4-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3.6
Seth Jones, IR, Chi, D, FA, Wsh, L 2-4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 3.5
Gabriel Vilardi, Healthy, Wpg, C, SALT, @Ana, W 4-2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6, 0, 3, 0, 1, 3.5
Mario Ferraro, Healthy, SJ, D, FA, @Vgk, L 4-5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 3.5
Yegor Chinakhov, Healthy, Cls, RW, FA, Fla, L 2-5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 3.5
Joel Edmundson, Healthy, Wsh, D, FA, @Chi, W 4-2, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3.5
Eetu Luostarinen, Healthy, Fla, LW- C, FA, @Cls, W 5-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3.4
David Savard, Healthy, Mon, D, FA, Nsh, L 1-2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 3.3
Jake Evans, Healthy, Mon, C- RW, FA, Nsh, L 1-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 7, 4, 0, 2, 1, 0, 3.3
Max Jones, IR, Ana, LW, FA, Wpg, L 2-4, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 3.25
Carter Verhaeghe, Healthy, Fla, LW- C, CLB, @Cls, W 5-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 3.2
Marco Rossi, Healthy, Min, C, FA, @Sea, W 3-0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 3, 0, 1, 3.2
Brian Dumoulin, Healthy, Sea, D, FA, Min, L 0-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5, 3.2
Dante Fabbro, Healthy, Nsh, D, FA, @Mon, W 2-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 3.2
Mark Scheifele, DTD, Wpg, C, ME, @Ana, W 4-2, 1, 1, 0, 2, 5, 0, 0, 0, 0, 0, 8, 10, 0, 3, 0, 1, 3.1
Nino Niederreiter, Healthy, Wpg, RW, CLB, @Ana, W 4-2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3.1
Dylan DeMelo, Healthy, Wpg, D, LKR, @Ana, W 4-2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3.1
Kaedan Korczak, Healthy, Vgk, D, FA, SJ, W 5-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3.0
Tomas Hertl, Healthy, SJ, C- LW, ME, @Vgk, L 4-5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 17, 10, 0, 2, 0, 1, 2.9
Mats Zuccarello, Healthy, Min, RW, FA, @Sea, W 3-0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2.9
Connor Murphy, Healthy, Chi, D, FA, Wsh, L 2-4, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 2.9
Brandon Tanev, Healthy, Sea, LW, FA, Min, L 0-3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 2.9
Michael Pezzetta, Healthy, Mon, LW- RW, FA, Nsh, L 1-2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 1, 2.8
Alex Pietrangelo, Healthy, Vgk, D, DINK, SJ, W 5-4, 1, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2.75
Joel Eriksson Ek, Healthy, Min, C, OXP, @Sea, W 3-0, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 8, 15, 0, 3, 1, 0, 2.7
Brenden Dillon, Healthy, Wpg, D, CLB, @Ana, W 4-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2.7
Alex Killorn, Healthy, Ana, RW- LW, FA, Wpg, L 2-4, 1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 2.7
Calen Addison, Healthy, SJ, D, FA, @Vgk, L 4-5, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2.7
Anthony Mantha, Healthy, Wsh, RW, FA, @Chi, W 4-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2.7
Derek Ryan, Healthy, Edm, RW- C, FA, NJ, W 4-1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 4, 0, 2, 1, 0, 2.7
Justin Bailey, Healthy, SJ, RW, FA, @Vgk, L 4-5, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2.7
Zach Werenski, O, Cls, D, ME, Fla, L 2-5, 1, 0, 1, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 3, 2.6
David Gustafsson, IR, Wpg, C, FA, @Ana, W 4-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 2.6
Zach Whitecloud, Healthy, Vgk, D, FA, SJ, W 5-4, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 2.6
Leon Draisaitl, Healthy, Edm, C- LW, SALT, NJ, W 4-1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 11, 10, 0, 2, 0, 1, 2.55
Alex Ovechkin, DTD, Wsh, LW, BOWS, @Chi, W 4-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2.5
Jacob Trouba, Healthy, NYR, D, BOWS, LA, W 4-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 2.5
Brayden McNabb, Healthy, Vgk, D, LKR, SJ, W 5-4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2.5
Nick Jensen, Healthy, Wsh, D, FA, @Chi, W 4-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2.5
Filip Zadina, Healthy, SJ, RW, FA, @Vgk, L 4-5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 1, 2.5
Jeremy Lauzon, Healthy, Nsh, D, CLB, @Mon, W 2-1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 2, 2.4
Vladislav Namestnikov, Healthy, Wpg, C, FA, @Ana, W 4-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 1, 2.4
Mark Stone, Healthy, Vgk, RW, BBS, SJ, W 5-4, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2.35
Nikolaj Ehlers, DTD, Wpg, LW, HERB, @Ana, W 4-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2.3
Phillip Danault, Healthy, LA, C, FA, @NYR, L 1-4, 1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 1, 5, 0, 2, 0, 1, 2.3
Adam Henrique, Healthy, Ana, LW- C, FA, Wpg, L 2-4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 0, 1, 0, 0, 2.3
Niko Mikkola, Healthy, Fla, D, FA, @Cls, W 5-2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2.3
Dmitri Voronkov, Healthy, Cls, LW, FA, Fla, L 2-5, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 5, 9, 0, 1, 2, 1, 2.3
Ben Hutton, IR, Vgk, D, FA, SJ, W 5-4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2.3
Jakob Silfverberg, Healthy, Ana, RW, FA, Wpg, L 2-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2.3
Ryan Nugent-Hopkins, Healthy, Edm, C, ME, NJ, W 4-1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 1, 0, 1, 2.25
Matthew Tkachuk, Healthy, Fla, RW- LW, CLB, @Cls, W 5-2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2.2
Radko Gudas, Healthy, Ana, D, BOWS, Wpg, L 2-4, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2.2
Ondrej Palat, O, NJ, LW, FA, @Edm, L 1-4, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2.2
Artemi Panarin, Healthy, NYR, LW, BOWS, LA, W 4-1, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 2.15
Marcus Foligno, Healthy, Min, RW- LW, FA, @Sea, W 3-0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2.1
Kiefer Sherwood, Healthy, Nsh, LW- RW, FA, @Mon, W 2-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 5, 1, 2.1
Sam Gagner, Healthy, Edm, C, FA, NJ, W 4-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2.1
Nick Bonino, Healthy, NYR, C, FA, LA, W 4-1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 2.1
Connor McMichael, Healthy, Wsh, C, FA, @Chi, W 4-2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 3, 0, 1, 0, 0, 2.1
Adam Fox, Healthy, NYR, D, SALT, LA, W 4-1, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2.05
