Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Connor McDavid, Healthy, Edm, C, DINK, Det, W 8-4, 1, 0, 6, 6, 0, 0, 0, 0, 0, 0, 14, 8, 0, 2, 1, 1, 13.6
Bobby McMann, Healthy, Tor, C, FA, StL, W 4-1, 1, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 5, 2, 12.6
Brady Tkachuk, Healthy, Ott, LW, BOWS, Cls, W 6-3, 1, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 7, 6, 0, 11.5
Ryan Nugent-Hopkins, Healthy, Edm, C, BBS, Det, W 8-4, 1, 2, 1, 3, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 3, 0, 9.1
Artturi Lehkonen, Healthy, Col, LW, FA, @Wsh, W 6-3, 1, 2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 3, 0, 5, 0, 0, 8.45
Jordan Greenway, Healthy, Buf, LW, FA, LA, W 7-0, 1, 2, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 8.3
Nick Suzuki, Healthy, Mon, C, CLB, Ana, W 5-0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 7, 9, 0, 5, 0, 2, 8.05
Evan Bouchard, Healthy, Edm, D, DINK, Det, W 8-4, 1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 7.5
Jani Hakanpaa, DTD, Dal, D, HERB, Car, W 4-2, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 7.5
Rasmus Dahlin, Healthy, Buf, D, BBS, LA, W 7-0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 6, 7.45
Dakota Joshua, IR, Van, C, BOWS, @Chi, W 4-2, 1, 1, 2, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 1, 7.4
Juraj Slafkovsky, Healthy, Mon, LW, SLC, Ana, W 5-0, 1, 1, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 2, 0, 7.15
Claude Giroux, Healthy, Ott, RW- C, FA, Cls, W 6-3, 1, 1, 2, 0, 0, 0, 2, 1, 0, 0, 6, 13, 0, 4, 1, 1, 7.0
Nico Hischier, Healthy, NJ, C, SLC, @Nsh, W 4-2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 12, 6, 0, 5, 0, 1, 6.6
Ross Colton, Healthy, Col, LW, FA, @Wsh, W 6-3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 10, 8, 0, 2, 2, 1, 6.5
Alex Tuch, Healthy, Buf, RW, ME, LA, W 7-0, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 4, 0, 2, 6.4
Jason Robertson, Healthy, Dal, LW, ME, Car, W 4-2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 1, 6.0
JJ Peterka, Healthy, Buf, RW, FA, LA, W 7-0, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 5.9
Darnell Nurse, Healthy, Edm, D, OXP, Det, W 8-4, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 5.8
Jacob Bryson, Healthy, Buf, D, FA, LA, W 7-0, 1, 0, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5.8
Zach Hyman, Healthy, Edm, RW- LW, BBS, Det, W 8-4, 1, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 5.7
Mikko Rantanen, Healthy, Col, RW, HERB, @Wsh, W 6-3, 1, 1, 1, 0, 2, 1, 0, 0, 0, 1, 4, 3, 0, 4, 1, 0, 5.6
Conor Garland, Healthy, Van, RW, FA, @Chi, W 4-2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 5.6
Mason Marchment, Healthy, Dal, LW, FA, Car, W 4-2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 5.4
