Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Scott Laughton, Healthy, Phi, C- LW- RW, FA, @Pit, L 6-7, 1, 2, 1, 4, 0, 0, 1, 1, 0, 0, 7, 9, 0, 4, 0, 3, 10.45
Nikita Kucherov, Healthy, TB, RW, DINK, @NJ, W 4-1, 1, 1, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 9.3
Sidney Crosby, Healthy, Pit, C, DINK, Phi, W 7-6, 1, 1, 3, 2, 2, 0, 1, 0, 0, 0, 10, 10, 0, 4, 1, 2, 9.25
Victor Hedman, Healthy, TB, D, LKR, @NJ, W 4-1, 1, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 6, 9.0
Mark Scheifele, Healthy, Wpg, C, ME, Ari, W 4-3, 1, 1, 3, 1, 0, 0, 2, 0, 0, 0, 9, 9, 0, 3, 0, 0, 7.8
Cam York, Healthy, Phi, D, FA, @Pit, L 6-7, 1, 1, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 3, 7.45
Brandon Hagel, Healthy, TB, LW, HERB, @NJ, W 4-1, 1, 1, 2, 4, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 7.2
Travis Sanheim, Healthy, Phi, D, BOWS, @Pit, L 6-7, 1, 1, 1, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4, 7.1
Brett Leason, Healthy, Ana, RW, FA, Nsh, L 2-4, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 4, 2, 7.0
Tyson Foerster, Healthy, Phi, RW, FA, @Pit, L 6-7, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 6.9
Bryan Rust, Healthy, Pit, RW, CLB, Phi, W 7-6, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6.6
Josh Morrissey, Healthy, Wpg, D, LKR, Ari, W 4-3, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 3, 1, 6.55
Kris Letang, Healthy, Pit, D, HERB, Phi, W 7-6, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 1, 1, 6.35
Brayden Point, Healthy, TB, C, BBS, @NJ, W 4-1, 1, 1, 1, 3, 0, 0, 0, 0, 0, 1, 5, 6, 0, 4, 0, 0, 6.3
Kyle Connor, Healthy, Wpg, LW, ME, Ari, W 4-3, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 6.3
Dante Fabbro, DTD, Nsh, D, FA, @Ana, W 4-2, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 6.2
Martin Necas, Healthy, Car, RW- C, SALT, @Buf, L 2-3, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 5.9
Patrick Kane, Healthy, Det, RW, DINK, @Chi, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 5.9
Marcus Pettersson, Healthy, Pit, D, FA, Phi, W 7-6, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 5.8
Filip Forsberg, Healthy, Nsh, LW, LKR, @Ana, W 4-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 5.6
Jack Roslovic, Healthy, NYR, C- RW, FA, @Cls, L 2-4, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 2, 4, 0, 3, 0, 0, 5.6
Alex DeBrincat, Healthy, Det, LW- RW, SLC, @Chi, W 3-2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 5.2
Rickard Rakell, Healthy, Pit, RW- C- LW, FA, Phi, W 7-6, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 5.0
Roman Josi, Healthy, Nsh, D, SALT, @Ana, W 4-2, 1, 1, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 4.7
Gabriel Vilardi, O, Wpg, C, FA, Ari, W 4-3, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 2, 2, 0, 4, 0, 0, 4.65
Nick Schmaltz, Healthy, Ari, RW- C, FA, @Wpg, L 3-4, 1, 2, 0, 0, 2, 1, 0, 0, 0, 0, 3, 5, 0, 5, 0, 0, 4.6
Dmitri Voronkov, Healthy, Cls, LW, FA, NYR, W 4-2, 1, 1, 1, 0, 2, 1, 0, 0, 0, 0, 5, 7, 0, 7, 1, 0, 4.6
Johnny Gaudreau, Healthy, Cls, LW, FA, NYR, W 4-2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4.5
Olle Lycksell, Healthy, Phi, RW, FA, @Pit, L 6-7, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4.5
Zach Werenski, Healthy, Cls, D, FA, NYR, W 4-2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7, 4.4
Kirill Marchenko, Healthy, Cls, LW- RW, FA, NYR, W 4-2, 1, 1, 1, -1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 1, 4.15
Adam Fox, Healthy, NYR, D, SALT, @Cls, L 2-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 3, 4.1
Lawson Crouse, Healthy, Ari, RW- LW, SLC, @Wpg, L 3-4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 3, 2, 4.1
Brady Skjei, Healthy, Car, D, FA, @Buf, L 2-3, 1, 0, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 3, 4.05
Michael McCarron, Healthy, Nsh, RW, FA, @Ana, W 4-2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 6, 8, 0, 4, 1, 0, 4.0
Gustav Nyquist, Healthy, Nsh, RW, BBS, @Ana, W 4-2, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3.9
