Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Martin Necas, Healthy, Car, RW- C, SALT, --, --, 1, 3, 0, 2, 0, 0, 0, 0, 0, 1, 0, 2, 1, 5, 0, 0, 10.3
Teuvo Teravainen, Healthy, Car, RW, OXP, --, --, 1, 0, 4, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 7.75
Matthew Tkachuk, Healthy, Fla, RW- LW, CLB, --, --, 1, 1, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 2, 6.85
Samuel Girard, DTD, Col, D, FA, --, --, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 6.6
Ryan Poehling, Healthy, Phi, C, FA, --, --, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 9, 7, 0, 1, 1, 2, 6.6
Jesper Bratt, Healthy, NJ, RW, HERB, --, --, 1, 0, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 6.55
Nico Hischier, Healthy, NJ, C, SLC, --, --, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 13, 9, 0, 6, 1, 0, 6.3
Morgan Frost, Healthy, Phi, C, FA, --, --, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 6, 3, 0, 1, 0, 2, 5.9
Morgan Geekie, Healthy, Bos, C, FA, --, --, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 4, 0, 3, 7, 2, 5.9
Charlie Coyle, Healthy, Bos, C, SALT, --, --, 1, 0, 2, 2, 0, 0, 0, 0, 2, 0, 5, 6, 0, 1, 1, 0, 5.8
Travis Konecny, Healthy, Phi, RW, FA, --, --, 1, 1, 1, 2, 7, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2, 0, 5.7
Mathew Barzal, Healthy, NYI, C, LKR, --, --, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 5.7
Connor Zary, Healthy, Cgy, C, FA, --, --, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 5.7
David Pastrnak, Healthy, Bos, RW, CLB, --, --, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 1, 1, 0, 6, 2, 1, 5.5
Ryan Pulock, Healthy, NYI, D, FA, --, --, 1, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 5.5
Brent Burns, Healthy, Car, D, FA, --, --, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 5.45
Pavel Zacha, Healthy, Bos, C, FA, --, --, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 7, 9, 0, 1, 1, 1, 5.2
Ondrej Palat, Healthy, NJ, LW, FA, --, --, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 5.1
Noah Hanifin, Healthy, Vgk, D, BBS, --, --, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 4.9
Danton Heinen, Healthy, Bos, C, FA, --, --, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 2, 4.9
Casey Cizikas, Healthy, NYI, C, FA, --, --, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 1, 0, 2, 1, 3, 4.8
Ryan Lomberg, Healthy, Fla, LW, FA, --, --, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 4, 0, 4.8
Seth Jarvis, Healthy, Car, RW- C, BBS, --, --, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 7, 5, 0, 4, 2, 2, 4.7
Rasmus Sandin, Healthy, Wsh, D, FA, --, --, 1, 0, 1, -2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 6, 4.65
Brad Marchand, Healthy, Bos, LW, DINK, --, --, 1, 1, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 0, 3, 0, 0, 4.5
Noah Dobson, Healthy, NYI, D, SLC, --, --, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 4.4
Gustav Forsling, Healthy, Fla, D, BOWS, --, --, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 4.4
Alec Martinez, Healthy, Vgk, D, BBS, --, --, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 8, 4.4
Andrew Mangiapane, Healthy, Cgy, RW- LW, FA, --, --, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 4.4
Mike Reilly, Healthy, NYI, D, FA, --, --, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 4.4
Tyson Foerster, Healthy, Phi, RW, FA, --, --, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 4.1
Bo Horvat, Healthy, NYI, C, DINK, --, --, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 8, 12, 0, 4, 0, 0, 4.0
Jaccob Slavin, Healthy, Car, D, OXP, --, --, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 4.0
Kyle Palmieri, Healthy, NYI, RW- LW, FA, --, --, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 4.0
Paul Cotter, Healthy, Vgk, C, FA, --, --, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 5, 0, 3.8
Andrei Kuzmenko, Healthy, Cgy, LW- RW, FA, --, --, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 3.6
Adam Pelech, Healthy, NYI, D, FA, --, --, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3.6
Martin Pospisil, Healthy, Cgy, LW- RW, FA, --, --, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2, 4, 1, 3.6
Chandler Stephenson, Healthy, Vgk, C, FA, --, --, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 4, 12, 0, 2, 0, 1, 3.4
Aaron Ekblad, DTD, Fla, D, FA, --, --, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 2, 3.4
Anthony Cirelli, Healthy, TB, C, FA, --, --, 1, 0, 1, -1, 0, 0, 1, 0, 0, 0, 7, 4, 0, 1, 4, 1, 3.35
Jonathan Marchessault, Healthy, Vgk, RW- LW, HERB, --, --, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 3.3
Brock Nelson, Healthy, NYI, C, FA, --, --, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 4, 0, 6, 1, 1, 3.3
Chris Tanev, Healthy, Dal, D, FA, --, --, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3.3
Sean Walker, Healthy, Col, D, FA, --, --, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3.3
Sam Reinhart, Healthy, Fla, RW, ME, --, --, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 1, 3.2
John Carlson, Healthy, Wsh, D, ME, --, --, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 6, 3.2
Aliaksei Protas, Healthy, Wsh, C, FA, --, --, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 2, 1, 3.2
Colin Miller, Healthy, Wpg, D, FA, --, --, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 3.2
Nick Bjugstad, Healthy, Ari, C, BOWS, --, --, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 0, 2, 3, 3, 3.1
MacKenzie Weegar, Healthy, Cgy, D, ME, --, --, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 3.0
Nicolas Hague, Healthy, Vgk, D, FA, --, --, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3.0
Kevin Rooney, Healthy, Cgy, C, FA, --, --, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 1, 0, 3.0
Pierre Engvall, Healthy, NYI, LW- RW, FA, --, --, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 2.95
Michael Bunting, Healthy, Pit, LW, FA, --, --, 1, 1, 0, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2.9
Nick Seeler, IR, Phi, D, SLC, --, --, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 2.9
Matt Dumba, Healthy, TB, D, FA, --, --, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 1, 2.9
"Logan OConnor", IR, Col, RW, FA, --, --, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 3, 0, 2, 1, 0, 2.9
Josh Morrissey, Healthy, Wpg, D, LKR, --, --, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 2.8
Mark Stone, IR, Vgk, RW, BBS, --, --, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2.8
Ivan Barbashev, Healthy, Vgk, LW- C- RW, OXP, --, --, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 1, 2.8
Nazem Kadri, Healthy, Cgy, C, BOWS, --, --, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 9, 3, 0, 2, 0, 0, 2.8
Niko Mikkola, Healthy, Fla, D, FA, --, --, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 2.8
Garnet Hathaway, Healthy, Phi, RW, FA, --, --, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4, 2.8
