Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Mathew Barzal, Healthy, NYI, C, LKR, Cls, W 7-3, 1, 2, 2, 3, 0, 0, 1, 0, 0, 0, 1, 0, 0, 5, 0, 2, 10.35
Mikael Granlund, Healthy, SJ, LW, FA, @Det, W 6-5, 1, 1, 2, 2, 0, 0, 0, 0, 1, 1, 8, 9, 0, 1, 0, 0, 7.75
Bo Horvat, Healthy, NYI, C, DINK, Cls, W 7-3, 1, 2, 1, 4, 2, 0, 0, 0, 0, 0, 9, 9, 0, 3, 0, 0, 7.6
Ben Chiarot, Healthy, Det, D, FA, SJ, L 5-6, 1, 0, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 3, 7.2
Quinton Byfield, Healthy, LA, C- LW, FA, @Mon, W 4-0, 1, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 7.1
Tomas Hertl, Healthy, SJ, C- LW, ME, @Det, W 6-5, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 12, 11, 0, 9, 0, 1, 7.0
Drew Doughty, Healthy, LA, D, BBS, @Mon, W 4-0, 1, 1, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 2, 6.8
Jan Rutta, Healthy, SJ, D, FA, @Det, W 6-5, 1, 0, 2, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 2, 6.8
Cam York, Healthy, Phi, D, FA, @Ari, W 4-1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 6.7
Mattias Samuelsson, Healthy, Buf, D, FA, @Bos, W 3-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 9, 6.7
Blake Coleman, Healthy, Cgy, RW- LW, LKR, Car, W 3-2, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 5, 0, 0, 6.6
Josh Morrissey, Healthy, Wpg, D, LKR, @Col, W 4-2, 1, 1, 1, 4, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 6.5
Adam Fantilli, Healthy, Cls, C, SALT, @NYI, L 3-7, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 3, 7, 0, 3, 2, 0, 6.5
Fabian Zetterlund, Healthy, SJ, RW- LW, FA, @Det, W 6-5, 1, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 1, 6.3
Anze Kopitar, Healthy, LA, C, BBS, @Mon, W 4-0, 1, 0, 3, 1, 0, 0, 1, 0, 0, 0, 9, 8, 0, 3, 0, 1, 6.15
Dylan Strome, Healthy, Wsh, C, FA, Dal, L 4-5, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 10, 8, 0, 6, 1, 1, 6.1
Travis Konecny, Healthy, Phi, RW, SLC, @Ari, W 4-1, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 3, 1, 0, 6.0
Jason Robertson, Healthy, Dal, LW, ME, @Wsh, W 5-4, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 3, 5.95
Ryan McDonagh, Healthy, Nsh, D, FA, TB, W 5-1, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 5.95
Jake McCabe, Healthy, Tor, D, FA, @Ott, W 4-3, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 5.8
