Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GP, G, A, +/-, PIM, PPG, PPA, SHG, SHA, GWG, FOW, FOL, HAT, SOG, HIT, BLK, FPTS
Samuel Girard, DTD, Col, D, FA, --, --, 1, 0, 3, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 4, 8.95
Blake Wheeler, IR, NYR, RW, FA, --, --, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 6.6
Sean Durzi, Healthy, Ari, D, BOWS, --, --, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2, 6.2
Brady Tkachuk, Healthy, Ott, LW, BOWS, --, --, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 3, 2, 0, 4, 2, 0, 6.1
Evgenii Dadonov, IR, Dal, RW, FA, --, --, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1, 6.1
Claude Giroux, Healthy, Ott, RW- C, FA, --, --, 1, 0, 3, 1, 4, 0, 1, 0, 0, 0, 10, 2, 0, 4, 0, 0, 6.05
Miles Wood, Healthy, Col, LW, FA, --, --, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 2, 6.0
Adam Fox, Healthy, NYR, D, SALT, --, --, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5.75
Mika Zibanejad, Healthy, NYR, C, ME, --, --, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 8, 4, 0, 2, 0, 1, 5.6
"Logan OConnor", IR, Col, RW, FA, --, --, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 5.6
Ryan McLeod, Healthy, Edm, C, FA, --, --, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 3, 4, 0, 1, 0, 0, 5.5
Sam Malinski, Healthy, Col, D, FA, --, --, 1, 1, 1, -1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 1, 5.5
Wyatt Johnston, Healthy, Dal, C, HERB, --, --, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 6, 7, 0, 4, 2, 0, 5.4
Ridly Greig, Healthy, Ott, C- LW, FA, --, --, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 6, 4, 0, 4, 0, 1, 5.4
