Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Alex Nedeljkovic, Healthy, Pit, G, FA, Car, W 4-1, 1, 1, 0, 1, 38, 0, 7.3
Petr Mrazek, Healthy, Chi, G, FA, Cgy, W 3-1, 1, 1, 0, 1, 38, 0, 7.3
Joey Daccord, Healthy, Sea, G, FA, Ana, W 4-0, 1, 1, 0, 0, 12, 1, 7.2
Jake Allen, Healthy, NJ, G, FA, @Tor, W 6-3, 1, 1, 0, 3, 42, 0, 6.7
Sam Montembeault, Healthy, Mon, G, BOWS, @Col, W 2-1, 1, 1, 0, 1, 27, 0, 6.2
Charlie Lindgren, Healthy, Wsh, G, FA, Det, W 4-3, 1, 1, 0, 3, 30, 0, 5.5
Karel Vejmelka, Healthy, Ari, G, FA, Cls, W 6-2, 1, 1, 0, 2, 25, 0, 5.5
Igor Shesterkin, Healthy, NYR, G, DINK, Phi, W 6-5, 1, 1, 0, 5, 37, 0, 5.2
Juuse Saros, Healthy, Nsh, G, SALT, Vgk, W 5-4, 1, 1, 0, 4, 31, 0, 5.1
Stuart Skinner, Healthy, Edm, G, ME, @Wpg, W 4-3, 1, 1, 0, 3, 22, 0, 4.7
Jeremy Swayman, Healthy, Bos, G, SALT, @Fla, W 4-3, 1, 1, 0, 3, 18, 0, 4.3
Scott Wedgewood, Healthy, Dal, G, FA, @SJ, W 6-3, 1, 1, 0, 3, 17, 0, 4.2
Connor Hellebuyck, O, Wpg, G, HERB, Edm, L 3-4, 1, 0, 0, 4, 38, 0, 1.8
Alex Lyon, Healthy, Det, G, SALT, @Wsh, L 3-4, 1, 0, 0, 4, 26, 0, 0.6
Justus Annunen, Healthy, Col, G, FA, Mon, L 1-2, 1, 0, 1, 2, 25, 0, 0.5
Jiri Patera, Healthy, Vgk, G, FA, @Nsh, L 4-5, 1, 0, 0, 5, 30, 0, 0.5
John Gibson, Healthy, Ana, G, FA, @Sea, L 0-4, 1, 0, 1, 4, 32, 0, 0.2
Alexandar Georgiev, Healthy, Col, G, SLC, Mon, L 1-2, --, --, --, --, --, --, --
Jake Oettinger, Healthy, Dal, G, LKR, @SJ, W 6-3, --, --, --, --, --, --, --
Linus Ullmark, Healthy, Bos, G, LKR, @Fla, W 4-3, --, --, --, --, --, --, --
Adin Hill, Healthy, Vgk, G, DINK, @Nsh, L 4-5, --, --, --, --, --, --, --
Logan Thompson, Healthy, Vgk, G, DINK, @Nsh, L 4-5, --, --, --, --, --, --, --
Tristan Jarry, Healthy, Pit, G, SLC, Car, W 4-1, --, --, --, --, --, --, --
Ilya Samsonov, Healthy, Tor, G, HERB, NJ, L 3-6, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, @Pit, L 1-4, --, --, --, --, --, --, --
Carter Hart, IR, Phi, G, FA, @NYR, L 5-6, --, --, --, --, --, --, --
Vitek Vanecek, IR, SJ, G, BOWS, Dal, L 3-6, --, --, --, --, --, --, --
Connor Ingram, Healthy, Ari, G, OXP, Cls, W 6-2, --, --, --, --, --, --, --
Jonathan Quick, Healthy, NYR, G, OXP, Phi, W 6-5, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, Bos, L 3-4, --, --, --, --, --, --, --
Ville Husso, O, Det, G, OXP, @Wsh, L 3-4, --, --, --, --, --, --, --
Calvin Pickard, Healthy, Edm, G, FA, @Wpg, W 4-3, --, --, --, --, --, --, --
Darcy Kuemper, Healthy, Wsh, G, FA, Det, W 4-3, --, --, --, --, --, --, --
