Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Linus Ullmark, Healthy, Bos, G, LKR, @Nsh, W 3-0, 1, 1, 0, 0, 31, 1, 9.1
Sam Montembeault, Healthy, Mon, G, BOWS, Fla, W 5-3, 1, 1, 0, 3, 37, 0, 6.2
Marc-Andre Fleury, Healthy, Min, G, FA, Ott, W 3-2, 1, 1, 0, 2, 30, 0, 6.0
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, Wsh, W 6-2, 1, 1, 0, 2, 24, 0, 5.4
Ilya Sorokin, Healthy, NYI, G, CLB, Chi, W 2-1, 1, 1, 0, 1, 18, 0, 5.3
Logan Thompson, Healthy, Vgk, G, DINK, Van, W 6-3, 1, 1, 0, 3, 27, 0, 5.2
Alex Nedeljkovic, Healthy, Pit, G, FA, @NJ, W 6-3, 1, 1, 0, 3, 23, 0, 4.8
Lukas Dostal, Healthy, Ana, G, FA, @Cgy, W 5-3, 1, 1, 0, 3, 21, 0, 4.6
Juuse Saros, Healthy, Nsh, G, SALT, Bos, L 0-3, 1, 0, 1, 2, 29, 0, 0.9
Petr Mrazek, Healthy, Chi, G, FA, @NYI, L 1-2, 1, 0, 1, 2, 27, 0, 0.7
Darcy Kuemper, Healthy, Wsh, G, FA, @Buf, L 2-6, 0, 0, 0, 0, 4, 0, 0.4
Jeremy Swayman, Healthy, Bos, G, SALT, @Nsh, W 3-0, --, --, --, --, --, --, --
Thatcher Demko, Healthy, Van, G, BOWS, @Vgk, L 3-6, --, --, --, --, --, --, --
Sergei Bobrovsky, Healthy, Fla, G, ME, @Mon, L 3-5, --, --, --, --, --, --, --
Adin Hill, Healthy, Vgk, G, DINK, Van, W 6-3, --, --, --, --, --, --, --
Tristan Jarry, Healthy, Pit, G, SLC, @NJ, W 6-3, --, --, --, --, --, --, --
Filip Gustavsson, Healthy, Min, G, BOWS, Ott, W 3-2, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, @Mon, L 3-5, --, --, --, --, --, --, --
Semyon Varlamov, Healthy, NYI, G, FA, Chi, W 2-1, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, Wsh, W 6-2, --, --, --, --, --, --, --
John Gibson, Healthy, Ana, G, FA, @Cgy, W 5-3, --, --, --, --, --, --, --
Dustin Wolf, Healthy, Cgy, G, SLC, Ana, L 3-5, --, --, --, --, --, --, --
Arturs Silovs, Healthy, Van, G, FA, @Vgk, L 3-6, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, Ott, W 3-2, --, --, --, --, --, --, --
Akira Schmid, Healthy, NJ, G, FA, Pit, L 3-6, --, --, --, --, --, --, --
Anton Forsberg, Healthy, Ott, G, FA, @Min, L 2-3, --, --, --, --, --, --, --
Nico Daws, Healthy, NJ, G, FA, Pit, L 3-6, --, --, --, --, --, --, --
Robin Lehner, IR, Vgk, G, FA, Van, W 6-3, --, --, --, --, --, --, --
Kevin Lankinen, Healthy, Nsh, G, FA, Bos, L 0-3, --, --, --, --, --, --, --
Yaroslav Askarov, Healthy, Nsh, G, FA, Bos, L 0-3, --, --, --, --, --, --, --
Cayden Primeau, Healthy, Mon, G, FA, Fla, W 5-3, --, --, --, --, --, --, --
Arvid Soderblom, Healthy, Chi, G, FA, @NYI, L 1-2, --, --, --, --, --, --, --
Kaapo Kahkonen, Healthy, NJ, G, FA, Pit, L 3-6, --, --, --, --, --, --, --
Mads Sogaard, Healthy, Ott, G, FA, @Min, L 2-3, --, --, --, --, --, --, --
Carey Price, IR, Mon, G, FA, Fla, W 5-3, --, --, --, --, --, --, --
Dan Vladar, O, Cgy, G, FA, Ana, L 3-5, --, --, --, --, --, --, --
Tuukka Rask, Healthy, Bos, G, FA, @Nsh, W 3-0, --, --, --, --, --, --, --
Eric Comrie, Healthy, Buf, G, FA, Wsh, W 6-2, --, --, --, --, --, --, --
