Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Karel Vejmelka, Healthy, Ari, G, FA, @Edm, W 3-2, 1, 1, 0, 2, 39, 0, 6.9
Kevin Lankinen, Healthy, Nsh, G, FA, @Chi, W 5-1, 1, 1, 0, 1, 25, 0, 6.0
Frederik Andersen, Healthy, Car, G, BBS, @StL, W 5-2, 1, 1, 0, 2, 29, 0, 5.9
Logan Thompson, Healthy, Vgk, G, DINK, Min, W 7-2, 1, 1, 0, 2, 25, 0, 5.5
Dustin Wolf, Healthy, Cgy, G, SLC, @Ana, W 6-3, 1, 1, 0, 3, 19, 0, 4.4
Jordan Binnington, Healthy, StL, G, ME, Car, L 2-5, 1, 0, 1, 3, 37, 0, 1.2
Calvin Pickard, Healthy, Edm, G, FA, Ari, L 2-3, 1, 0, 0, 3, 25, 0, 1.0
Juuse Saros, Healthy, Nsh, G, SALT, @Chi, W 5-1, --, --, --, --, --, --, --
Stuart Skinner, Healthy, Edm, G, ME, Ari, L 2-3, --, --, --, --, --, --, --
Adin Hill, Healthy, Vgk, G, DINK, Min, W 7-2, --, --, --, --, --, --, --
Jacob Markstrom, Healthy, Cgy, G, BBS, @Ana, W 6-3, --, --, --, --, --, --, --
Filip Gustavsson, Healthy, Min, G, BOWS, @Vgk, L 2-7, --, --, --, --, --, --, --
Pyotr Kochetkov, Healthy, Car, G, BBS, @StL, W 5-2, --, --, --, --, --, --, --
Connor Ingram, Healthy, Ari, G, OXP, @Edm, W 3-2, --, --, --, --, --, --, --
Petr Mrazek, Healthy, Chi, G, FA, Nsh, L 1-5, --, --, --, --, --, --, --
Lukas Dostal, Healthy, Ana, G, FA, Cgy, L 3-6, --, --, --, --, --, --, --
Joel Hofer, Healthy, StL, G, FA, Car, L 2-5, --, --, --, --, --, --, --
Antti Raanta, Healthy, Car, G, FA, @StL, W 5-2, --, --, --, --, --, --, --
Jack Campbell, Healthy, Edm, G, FA, Ari, L 2-3, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, @Vgk, L 2-7, --, --, --, --, --, --, --
Robin Lehner, IR, Vgk, G, FA, Min, W 7-2, --, --, --, --, --, --, --
Spencer Martin, Healthy, Car, G, FA, @StL, W 5-2, --, --, --, --, --, --, --
Yaroslav Askarov, Healthy, Nsh, G, FA, @Chi, W 5-1, --, --, --, --, --, --, --
Arvid Soderblom, Healthy, Chi, G, FA, Nsh, L 1-5, 1, 0, 1, 5, 35, 0, 0.0
Dan Vladar, O, Cgy, G, FA, @Ana, W 6-3, --, --, --, --, --, --, --
Jiri Patera, Healthy, Vgk, G, FA, Min, W 7-2, --, --, --, --, --, --, --
Artyom Zagidulin, Healthy, Cgy, G, FA, @Ana, W 6-3, --, --, --, --, --, --, --
Mike Smith, Healthy, Edm, G, FA, Ari, L 2-3, --, --, --, --, --, --, --
Anton Khudobin, Healthy, Chi, G, FA, Nsh, L 1-5, --, --, --, --, --, --, --
Adam Gajan, Healthy, Chi, G, FA, Nsh, L 1-5, --, --, --, --, --, --, --
Drew Commesso, Healthy, Chi, G, FA, Nsh, L 1-5, --, --, --, --, --, --, --
Thomas Greiss, Healthy, StL, G, FA, Car, L 2-5, --, --, --, --, --, --, --
Michael Hrabal, Healthy, Ari, G, FA, @Edm, W 3-2, --, --, --, --, --, --, --
Jaxson Stauber, Healthy, Chi, G, FA, Nsh, L 1-5, --, --, --, --, --, --, --
Mikko Koskinen, Healthy, Edm, G, FA, Ari, L 2-3, --, --, --, --, --, --, --
Niklas Svedberg, Healthy, Min, G, FA, @Vgk, L 2-7, --, --, --, --, --, --, --
Alex Stalock, Healthy, Ana, G, FA, Cgy, L 3-6, --, --, --, --, --, --, --
Olle Eriksson Ek, Healthy, Ana, G, FA, Cgy, L 3-6, --, --, --, --, --, --, --
Kasimir Kaskisuo, Healthy, Nsh, G, FA, @Chi, W 5-1, --, --, --, --, --, --, --
Jeff Glass, Healthy, Chi, G, FA, Nsh, L 1-5, --, --, --, --, --, --, --
Harri Sateri, Healthy, Ari, G, FA, @Edm, W 3-2, --, --, --, --, --, --, --
Matthew Berlin, Healthy, Edm, G, FA, Ari, L 2-3, --, --, --, --, --, --, --
Troy Grosenick, Healthy, Nsh, G, FA, @Chi, W 5-1, --, --, --, --, --, --, --
Shane Starrett, Healthy, Edm, G, FA, Ari, L 2-3, --, --, --, --, --, --, --
Damian Clara, Healthy, Ana, G, FA, Cgy, L 3-6, --, --, --, --, --, --, --
Tom Hodges, Healthy, Ana, G, FA, Cgy, L 3-6, --, --, --, --, --, --, --
Josef Korenar, Healthy, Ari, G, FA, @Edm, W 3-2, --, --, --, --, --, --, --
Yaniv Perets, Healthy, Car, G, FA, @StL, W 5-2, --, --, --, --, --, --, --
Matt Villalta, Healthy, Ari, G, FA, @Edm, W 3-2, --, --, --, --, --, --, --
John Gibson, Healthy, Ana, G, FA, Cgy, L 3-6, 1, 0, 1, 6, 21, 0, -1.9
Marc-Andre Fleury, Healthy, Min, G, FA, @Vgk, L 2-7, 1, 0, 1, 7, 23, 0, -2.2
Connor Hellebuyck, O, Wpg, G, HERB, --, --, --, --, --, --, --, --, --
Igor Shesterkin, Healthy, NYR, G, DINK, --, --, --, --, --, --, --, --, --
Andrei Vasilevskiy, Healthy, TB, G, LKR, --, --, --, --, --, --, --, --, --
Alexandar Georgiev, Healthy, Col, G, SLC, --, --, --, --, --, --, --, --, --
Jake Oettinger, Healthy, Dal, G, LKR, --, --, --, --, --, --, --, --, --
Ilya Sorokin, Healthy, NYI, G, CLB, --, --, --, --, --, --, --, --, --
Jeremy Swayman, Healthy, Bos, G, SALT, --, --, --, --, --, --, --, --, --
Linus Ullmark, Healthy, Bos, G, LKR, --, --, --, --, --, --, --, --, --
Thatcher Demko, Healthy, Van, G, BOWS, --, --, --, --, --, --, --, --, --
Sergei Bobrovsky, Healthy, Fla, G, ME, --, --, --, --, --, --, --, --, --
Cam Talbot, Healthy, LA, G, BOWS, --, --, --, --, --, --, --, --, --
Tristan Jarry, Healthy, Pit, G, SLC, --, --, --, --, --, --, --, --, --
Ilya Samsonov, Healthy, Tor, G, HERB, --, --, --, --, --, --, --, --, --
