Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Anthony Stolarz, Healthy, Fla, G, FA, @Ana, W 2-1, 1, 1, 0, 1, 34, 0, 6.9
Ilya Samsonov, Healthy, Tor, G, HERB, @Det, W 3-2, 1, 1, 0, 2, 27, 0, 5.7
Connor Hellebuyck, Healthy, Wpg, G, HERB, Buf, W 3-2, 1, 1, 0, 2, 26, 0, 5.6
John Gibson, Healthy, Ana, G, FA, Fla, L 1-2, 1, 0, 1, 2, 33, 0, 1.3
Alex Lyon, Healthy, Det, G, SALT, Tor, L 2-3, 1, 0, 1, 3, 26, 0, 0.1
Sergei Bobrovsky, Healthy, Fla, G, ME, @Ana, W 2-1, --, --, --, --, --, --, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, @Wpg, L 2-3, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, @Ana, W 2-1, --, --, --, --, --, --, --
Joseph Woll, Healthy, Tor, G, BBS, @Det, W 3-2, --, --, --, --, --, --, --
Ville Husso, O, Det, G, OXP, Tor, L 2-3, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, @Wpg, L 2-3, --, --, --, --, --, --, --
Laurent Brossoit, Healthy, Wpg, G, FA, Buf, W 3-2, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, @Det, W 3-2, --, --, --, --, --, --, --
James Reimer, Healthy, Det, G, FA, Tor, L 2-3, --, --, --, --, --, --, --
Lukas Dostal, Healthy, Ana, G, FA, Fla, L 1-2, --, --, --, --, --, --, --
Matt Murray, IR, Tor, G, FA, @Det, W 3-2, --, --, --, --, --, --, --
Sebastian Cossa, Healthy, Det, G, FA, Tor, L 2-3, --, --, --, --, --, --, --
Craig Anderson, Healthy, Buf, G, FA, @Wpg, L 2-3, --, --, --, --, --, --, --
Trey Augustine, Healthy, Det, G, FA, Tor, L 2-3, --, --, --, --, --, --, --
Collin Delia, Healthy, Wpg, G, FA, Buf, W 3-2, --, --, --, --, --, --, --
Alex Stalock, Healthy, Ana, G, FA, Fla, L 1-2, --, --, --, --, --, --, --
Jett Alexander, Healthy, Tor, G, FA, @Det, W 3-2, --, --, --, --, --, --, --
Olle Eriksson Ek, Healthy, Ana, G, FA, Fla, L 1-2, --, --, --, --, --, --, --
Michael Hutchinson, Healthy, Det, G, FA, Tor, L 2-3, --, --, --, --, --, --, --
Damian Clara, Healthy, Ana, G, FA, Fla, L 1-2, --, --, --, --, --, --, --
Keith Petruzzelli, Healthy, Tor, G, FA, @Det, W 3-2, --, --, --, --, --, --, --
Dustin Tokarski, Healthy, Buf, G, FA, @Wpg, L 2-3, --, --, --, --, --, --, --
Kevin Boyle, Healthy, Det, G, FA, Tor, L 2-3, --, --, --, --, --, --, --
Michael Houser, Healthy, Buf, G, FA, @Wpg, L 2-3, --, --, --, --, --, --, --
Kaden Fulcher, Healthy, Det, G, FA, Tor, L 2-3, --, --, --, --, --, --, --
Tom Hodges, Healthy, Ana, G, FA, Fla, L 1-2, --, --, --, --, --, --, --
Carter Hutton, Healthy, Tor, G, FA, @Det, W 3-2, --, --, --, --, --, --, --
Eric Comrie, Healthy, Buf, G, FA, @Wpg, L 2-3, 1, 0, 1, 3, 15, 0, -1.0
Igor Shesterkin, Healthy, NYR, G, DINK, --, --, --, --, --, --, --, --, --
Jeremy Swayman, Healthy, Bos, G, SALT, --, --, --, --, --, --, --, --, --
Alexandar Georgiev, Healthy, Col, G, SLC, --, --, --, --, --, --, --, --, --
Thatcher Demko, O, Van, G, BOWS, --, --, --, --, --, --, --, --, --
