Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Frederik Andersen, Healthy, Car, G, BBS, Det, W 4-0, 1, 1, 0, 0, 24, 1, 8.4
Anton Forsberg, Healthy, Ott, G, FA, Chi, W 2-0, 1, 1, 0, 0, 19, 1, 7.9
Logan Thompson, Healthy, Vgk, G, DINK, @Wpg, W 4-1, 1, 1, 0, 1, 39, 0, 7.4
Igor Shesterkin, Healthy, NYR, G, DINK, @Col, W 3-2, 1, 1, 0, 2, 38, 0, 6.8
Stuart Skinner, Healthy, Edm, G, ME, LA, W 4-1, 1, 1, 0, 1, 31, 0, 6.6
Cayden Primeau, Healthy, Mon, G, FA, Phi, W 4-1, 1, 1, 0, 1, 29, 0, 6.4
Jake Oettinger, Healthy, Dal, G, LKR, @Van, W 3-1, 1, 1, 0, 1, 27, 0, 6.2
Filip Gustavsson, Healthy, Min, G, BOWS, SJ, W 3-1, 1, 1, 0, 1, 26, 0, 6.1
Joseph Woll, Healthy, Tor, G, BBS, Wsh, W 5-1, 1, 1, 0, 1, 23, 0, 5.8
Semyon Varlamov, Healthy, NYI, G, FA, @Fla, W 3-2, 1, 1, 0, 2, 26, 0, 5.6
Connor Ingram, Healthy, Ari, G, OXP, Nsh, W 8-4, 1, 1, 0, 4, 33, 0, 5.3
Philipp Grubauer, Healthy, Sea, G, FA, Ana, W 4-2, 1, 1, 0, 2, 21, 0, 5.1
Jordan Binnington, Healthy, StL, G, ME, Cgy, W 5-3, 1, 1, 0, 3, 25, 0, 5.0
Alex Nedeljkovic, Healthy, Pit, G, FA, Cls, W 3-2, 1, 1, 0, 2, 17, 0, 4.7
Alexandar Georgiev, Healthy, Col, G, SLC, NYR, L 2-3, 1, 0, 0, 2, 23, 0, 1.3
Petr Mrazek, Healthy, Chi, G, FA, @Ott, L 0-2, 1, 0, 1, 2, 32, 0, 1.2
Casey DeSmith, Healthy, Van, G, FA, Dal, L 1-3, 1, 0, 1, 2, 31, 0, 1.1
Kevin Lankinen, Healthy, Nsh, G, FA, @Ari, L 4-8, 0, 0, 0, 0, 11, 0, 1.1
Mackenzie Blackwood, O, SJ, G, FA, @Min, L 1-3, 1, 0, 1, 2, 29, 0, 0.9
Daniil Tarasov, O, Cls, G, FA, @Pit, L 2-3, 1, 0, 1, 3, 33, 0, 0.8
Charlie Lindgren, Healthy, Wsh, G, FA, @Tor, L 1-5, 1, 0, 1, 5, 43, 0, 0.8
Connor Hellebuyck, O, Wpg, G, HERB, Vgk, L 1-4, 1, 0, 1, 2, 23, 0, 0.3
Ilya Sorokin, Healthy, NYI, G, CLB, @Fla, W 3-2, --, --, --, --, --, --, --
Thatcher Demko, Healthy, Van, G, BOWS, Dal, L 1-3, --, --, --, --, --, --, --
Sergei Bobrovsky, Healthy, Fla, G, ME, NYI, L 2-3, --, --, --, --, --, --, --
Adin Hill, Healthy, Vgk, G, DINK, @Wpg, W 4-1, --, --, --, --, --, --, --
Tristan Jarry, Healthy, Pit, G, SLC, Cls, W 3-2, --, --, --, --, --, --, --
Ilya Samsonov, Healthy, Tor, G, HERB, Wsh, W 5-1, --, --, --, --, --, --, --
Jacob Markstrom, Healthy, Cgy, G, BBS, @StL, L 3-5, --, --, --, --, --, --, --
Carter Hart, IR, Phi, G, FA, @Mon, L 1-4, --, --, --, --, --, --, --
Vitek Vanecek, IR, SJ, G, BOWS, @Min, L 1-3, --, --, --, --, --, --, --
Pyotr Kochetkov, Healthy, Car, G, BBS, Det, W 4-0, --, --, --, --, --, --, --
Joey Daccord, Healthy, Sea, G, FA, Ana, W 4-2, --, --, --, --, --, --, --
Jonathan Quick, Healthy, NYR, G, OXP, @Col, W 3-2, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, NYI, L 2-3, --, --, --, --, --, --, --
Joonas Korpisalo, Healthy, Ott, G, FA, Chi, W 2-0, --, --, --, --, --, --, --
Alex Lyon, Healthy, Det, G, SALT, @Car, L 0-4, --, --, --, --, --, --, --
Marc-Andre Fleury, Healthy, Min, G, FA, SJ, W 3-1, --, --, --, --, --, --, --
Ville Husso, O, Det, G, OXP, @Car, L 0-4, --, --, --, --, --, --, --
Calvin Pickard, Healthy, Edm, G, FA, LA, W 4-1, --, --, --, --, --, --, --
Darcy Kuemper, Healthy, Wsh, G, FA, @Tor, L 1-5, --, --, --, --, --, --, --
Laurent Brossoit, Healthy, Wpg, G, FA, Vgk, L 1-4, --, --, --, --, --, --, --
John Gibson, Healthy, Ana, G, FA, @Sea, L 2-4, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, Wsh, W 5-1, --, --, --, --, --, --, --
David Rittich, Healthy, LA, G, HERB, @Edm, L 1-4, --, --, --, --, --, --, --
Scott Wedgewood, Healthy, Dal, G, FA, @Van, W 3-1, --, --, --, --, --, --, --
Sam Montembeault, Healthy, Mon, G, BOWS, Phi, W 4-1, --, --, --, --, --, --, --
Elvis Merzlikins, Healthy, Cls, G, FA, @Pit, L 2-3, --, --, --, --, --, --, --
Karel Vejmelka, Healthy, Ari, G, FA, Nsh, W 8-4, --, --, --, --, --, --, --
Joel Hofer, Healthy, StL, G, FA, Cgy, W 5-3, --, --, --, --, --, --, --
Arturs Silovs, Healthy, Van, G, FA, Dal, L 1-3, --, --, --, --, --, --, --
Justus Annunen, Healthy, Col, G, FA, NYR, L 2-3, --, --, --, --, --, --, --
Antti Raanta, Healthy, Car, G, FA, Det, W 4-0, --, --, --, --, --, --, --
Pheonix Copley, IR, LA, G, FA, @Edm, L 1-4, --, --, --, --, --, --, --
Jack Campbell, Healthy, Edm, G, FA, LA, W 4-1, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, SJ, W 3-1, --, --, --, --, --, --, --
Robin Lehner, IR, Vgk, G, FA, @Wpg, W 4-1, --, --, --, --, --, --, --
Spencer Martin, Healthy, Car, G, FA, Det, W 4-0, --, --, --, --, --, --, --
Yaroslav Askarov, Healthy, Nsh, G, FA, @Ari, L 4-8, --, --, --, --, --, --, --
Arvid Soderblom, Healthy, Chi, G, FA, @Ott, L 0-2, --, --, --, --, --, --, --
Mads Sogaard, Healthy, Ott, G, FA, Chi, W 2-0, --, --, --, --, --, --, --
Carey Price, IR, Mon, G, FA, Phi, W 4-1, --, --, --, --, --, --, --
Louis Domingue, Healthy, NYR, G, FA, @Col, W 3-2, --, --, --, --, --, --, --
Matt Murray, IR, Tor, G, FA, Wsh, W 5-1, --, --, --, --, --, --, --
Matt Murray, Healthy, Dal, G, FA, @Van, W 3-1, --, --, --, --, --, --, --
Jet Greaves, Healthy, Cls, G, FA, @Pit, L 2-3, --, --, --, --, --, --, --
Dan Vladar, O, Cgy, G, FA, @StL, L 3-5, --, --, --, --, --, --, --
Malcolm Subban, Healthy, Cls, G, FA, @Pit, L 2-3, --, --, --, --, --, --, --
Ivan Prosvetov, Healthy, Col, G, FA, NYR, L 2-3, --, --, --, --, --, --, --
Chris Driedger, Healthy, Sea, G, FA, Ana, W 4-2, --, --, --, --, --, --, --
Pavel Francouz, IR, Col, G, FA, NYR, L 2-3, --, --, --, --, --, --, --
Devin Cooley, Healthy, SJ, G, FA, @Min, L 1-3, --, --, --, --, --, --, --
Braden Holtby, Healthy, Dal, G, FA, @Van, W 3-1, --, --, --, --, --, --, --
Sebastian Cossa, Healthy, Det, G, FA, @Car, L 0-4, --, --, --, --, --, --, --
Jiri Patera, Healthy, Vgk, G, FA, @Wpg, W 4-1, --, --, --, --, --, --, --
Jaroslav Halak, Healthy, NYR, G, FA, @Col, W 3-2, --, --, --, --, --, --, --
Artyom Zagidulin, Healthy, Cgy, G, FA, @StL, L 3-5, --, --, --, --, --, --, --
Cal Petersen, Healthy, Phi, G, FA, @Mon, L 1-4, --, --, --, --, --, --, --
Mike Smith, Healthy, Edm, G, FA, LA, W 4-1, --, --, --, --, --, --, --
Hunter Shepard, Healthy, Wsh, G, FA, @Tor, L 1-5, --, --, --, --, --, --, --
Felix Sandstrom, Healthy, Phi, G, FA, @Mon, L 1-4, --, --, --, --, --, --, --
Anton Khudobin, Healthy, Chi, G, FA, @Ott, L 0-2, --, --, --, --, --, --, --
Dylan Wells, Healthy, Dal, G, FA, @Van, W 3-1, --, --, --, --, --, --, --
Adam Gajan, Healthy, Chi, G, FA, @Ott, L 0-2, --, --, --, --, --, --, --
Drew Commesso, Healthy, Chi, G, FA, @Ott, L 0-2, --, --, --, --, --, --, --
Magnus Chrona, Healthy, SJ, G, FA, @Min, L 1-3, --, --, --, --, --, --, --
Magnus Hellberg, Healthy, Fla, G, FA, NYI, L 2-3, --, --, --, --, --, --, --
Thomas Greiss, Healthy, StL, G, FA, Cgy, W 5-3, --, --, --, --, --, --, --
Trey Augustine, Healthy, Det, G, FA, @Car, L 0-4, --, --, --, --, --, --, --
Michael Hrabal, Healthy, Ari, G, FA, Nsh, W 8-4, --, --, --, --, --, --, --
Eetu Makiniemi, Healthy, SJ, G, FA, @Min, L 1-3, --, --, --, --, --, --, --
Hunter Miska, Healthy, Col, G, FA, NYR, L 2-3, --, --, --, --, --, --, --
Antti Niemi, Healthy, Mon, G, FA, Phi, W 4-1, --, --, --, --, --, --, --
Jaxson Stauber, Healthy, Chi, G, FA, @Ott, L 0-2, --, --, --, --, --, --, --
Mikko Koskinen, Healthy, Edm, G, FA, LA, W 4-1, --, --, --, --, --, --, --
Collin Delia, Healthy, Wpg, G, FA, Vgk, L 1-4, --, --, --, --, --, --, --
Cory Schneider, Healthy, NYI, G, FA, @Fla, W 3-2, --, --, --, --, --, --, --
Niklas Svedberg, Healthy, Min, G, FA, SJ, W 3-1, --, --, --, --, --, --, --
Alex Stalock, Healthy, Ana, G, FA, @Sea, L 2-4, --, --, --, --, --, --, --
Olle Eriksson Ek, Healthy, Ana, G, FA, @Sea, L 2-4, --, --, --, --, --, --, --
Jett Alexander, Healthy, Tor, G, FA, Wsh, W 5-1, --, --, --, --, --, --, --
Zach Fucale, Healthy, Wsh, G, FA, @Tor, L 1-5, --, --, --, --, --, --, --
Kasimir Kaskisuo, Healthy, Nsh, G, FA, @Ari, L 4-8, --, --, --, --, --, --, --
Jeff Glass, Healthy, Chi, G, FA, @Ott, L 0-2, --, --, --, --, --, --, --
Kenneth Appleby, Healthy, NYI, G, FA, @Fla, W 3-2, --, --, --, --, --, --, --
Leevi Merilainen, Healthy, Ott, G, FA, Chi, W 2-0, --, --, --, --, --, --, --
Dylan Ferguson, Healthy, Ott, G, FA, Chi, W 2-0, --, --, --, --, --, --, --
Danny Taylor, Healthy, Ott, G, FA, Chi, W 2-0, --, --, --, --, --, --, --
Zach Sawchenko, Healthy, Van, G, FA, Dal, L 1-3, --, --, --, --, --, --, --
Harri Sateri, Healthy, Ari, G, FA, Nsh, W 8-4, --, --, --, --, --, --, --
Adam Huska, Healthy, NYR, G, FA, @Col, W 3-2, --, --, --, --, --, --, --
Matthew Berlin, Healthy, Edm, G, FA, LA, W 4-1, --, --, --, --, --, --, --
Garret Sparks, Healthy, LA, G, FA, @Edm, L 1-4, --, --, --, --, --, --, --
Troy Grosenick, Healthy, Nsh, G, FA, @Ari, L 4-8, --, --, --, --, --, --, --
Dennis Hildeby, Healthy, Tor, G, FA, Wsh, W 5-1, --, --, --, --, --, --, --
Michael Hutchinson, Healthy, Det, G, FA, @Car, L 0-4, --, --, --, --, --, --, --
Aaron Dell, Healthy, Cls, G, FA, @Pit, L 2-3, --, --, --, --, --, --, --
Shane Starrett, Healthy, Edm, G, FA, LA, W 4-1, --, --, --, --, --, --, --
Keith Petruzzelli, Healthy, Tor, G, FA, Wsh, W 5-1, --, --, --, --, --, --, --
Michael McNiven, Healthy, Ott, G, FA, Chi, W 2-0, --, --, --, --, --, --, --
Landon Bow, Healthy, Dal, G, FA, @Van, W 3-1, --, --, --, --, --, --, --
Damian Clara, Healthy, Ana, G, FA, @Sea, L 2-4, --, --, --, --, --, --, --
Jared Coreau, Healthy, NYI, G, FA, @Fla, W 3-2, --, --, --, --, --, --, --
Carson Bjarnason, Healthy, Phi, G, FA, @Mon, L 1-4, --, --, --, --, --, --, --
Jon Gillies, O, Cls, G, FA, @Pit, L 2-3, --, --, --, --, --, --, --
Tom Hodges, Healthy, Ana, G, FA, @Sea, L 2-4, --, --, --, --, --, --, --
Carter Hutton, Healthy, Tor, G, FA, Wsh, W 5-1, --, --, --, --, --, --, --
Josef Korenar, Healthy, Ari, G, FA, Nsh, W 8-4, --, --, --, --, --, --, --
Kaden Fulcher, Healthy, Det, G, FA, @Car, L 0-4, --, --, --, --, --, --, --
Kevin Boyle, Healthy, Det, G, FA, @Car, L 0-4, --, --, --, --, --, --, --
Kevin Mandolese, Healthy, Ott, G, FA, Chi, W 2-0, --, --, --, --, --, --, --
Yaniv Perets, Healthy, Car, G, FA, Det, W 4-0, --, --, --, --, --, --, --
Jean-Francois Berube, Healthy, LA, G, FA, @Edm, L 1-4, --, --, --, --, --, --, --
Matt Villalta, Healthy, Ari, G, FA, Nsh, W 8-4, --, --, --, --, --, --, --
James Reimer, Healthy, Det, G, FA, @Car, L 0-4, 1, 0, 1, 4, 29, 0, -0.1
Anthony Stolarz, Healthy, Fla, G, FA, NYI, L 2-3, 1, 0, 1, 3, 21, 0, -0.4
Lukas Dostal, Healthy, Ana, G, FA, @Sea, L 2-4, 1, 0, 1, 4, 24, 0, -0.6
Samuel Ersson, Healthy, Phi, G, BBS, @Mon, L 1-4, 1, 0, 1, 2, 13, 0, -0.7
Cam Talbot, Healthy, LA, G, BOWS, @Edm, L 1-4, 1, 0, 1, 3, 16, 0, -0.9
Dustin Wolf, Healthy, Cgy, G, SLC, @StL, L 3-5, 1, 0, 1, 4, 14, 0, -1.6
Juuse Saros, Healthy, Nsh, G, SALT, @Ari, L 4-8, 1, 0, 1, 6, 21, 0, -1.9
Andrei Vasilevskiy, Healthy, TB, G, LKR, --, --, --, --, --, --, --, --, --
Jeremy Swayman, Healthy, Bos, G, SALT, --, --, --, --, --, --, --, --, --
Linus Ullmark, Healthy, Bos, G, LKR, --, --, --, --, --, --, --, --, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, --, --, --, --, --, --, --, --, --
Jonas Johansson, DTD, TB, G, OXP, --, --, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, --, --, --, --, --, --, --, --, --
Jake Allen, Healthy, NJ, G, FA, --, --, --, --, --, --, --, --, --
Akira Schmid, Healthy, NJ, G, FA, --, --, --, --, --, --, --, --, --
Nico Daws, Healthy, NJ, G, FA, --, --, --, --, --, --, --, --, --
Matt Tomkins, Healthy, TB, G, FA, --, --, --, --, --, --, --, --, --
Kaapo Kahkonen, Healthy, NJ, G, FA, --, --, --, --, --, --, --, --, --
Ivan Fedotov, Healthy, Phi, G, CLB, @Mon, L 1-4, --, --, --, --, --, --, --
Tuukka Rask, Healthy, Bos, G, FA, --, --, --, --, --, --, --, --, --
Eric Comrie, Healthy, Buf, G, FA, --, --, --, --, --, --, --, --, --
Craig Anderson, Healthy, Buf, G, FA, --, --, --, --, --, --, --, --, --
Michael DiPietro, Healthy, Bos, G, FA, --, --, --, --, --, --, --, --, --
Brian Elliott, Healthy, TB, G, FA, --, --, --, --, --, --, --, --, --
Georgi Romanov, Healthy, SJ, G, FA, @Min, L 1-3, --, --, --, --, --, --, --
Jack LaFontaine, Healthy, TB, G, FA, --, --, --, --, --, --, --, --, --
Jonathan Bernier, Healthy, NJ, G, FA, --, --, --, --, --, --, --, --, --
Hugo Alnefelt, Healthy, TB, G, FA, --, --, --, --, --, --, --, --, --
Eddie Lack, Healthy, NJ, G, FA, --, --, --, --, --, --, --, --, --
Erik Kallgren, Healthy, NJ, G, FA, --, --, --, --, --, --, --, --, --
Mike Condon, Healthy, TB, G, FA, --, --, --, --, --, --, --, --, --
Alexei Melnichuk, Healthy, TB, G, FA, --, --, --, --, --, --, --, --, --
