Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Philipp Grubauer, Healthy, Sea, G, FA, Ari, W 5-0, 1, 1, 0, 0, 39, 1, 9.9
Anthony Stolarz, Healthy, Fla, G, FA, Ott, W 2-0, 1, 1, 0, 0, 26, 1, 8.6
Charlie Lindgren, Healthy, Wsh, G, FA, @Det, W 2-1, 1, 1, 0, 1, 42, 0, 7.7
Lukas Dostal, Healthy, Ana, G, FA, LA, W 3-1, 1, 1, 0, 1, 36, 0, 7.1
Connor Hellebuyck, O, Wpg, G, HERB, @Nsh, W 4-3, 1, 1, 0, 3, 45, 0, 7.0
Semyon Varlamov, Healthy, NYI, G, FA, NYR, W 4-2, 1, 1, 0, 2, 31, 0, 6.1
Andrei Vasilevskiy, Healthy, TB, G, LKR, Cls, W 5-2, 1, 1, 0, 2, 30, 0, 6.0
Sam Montembeault, Healthy, Mon, G, BOWS, Phi, W 9-3, 1, 1, 0, 3, 33, 0, 5.8
Pyotr Kochetkov, Healthy, Car, G, BBS, @Bos, W 4-1, 1, 1, 0, 1, 22, 0, 5.7
Alexandar Georgiev, Healthy, Col, G, SLC, Min, W 5-2, 1, 1, 0, 2, 20, 0, 5.0
Dustin Wolf, Healthy, Cgy, G, SLC, @SJ, W 3-2, 1, 1, 0, 2, 20, 0, 5.0
Jake Oettinger, Healthy, Dal, G, LKR, Buf, W 3-2, 1, 1, 0, 2, 19, 0, 4.9
Joseph Woll, Healthy, Tor, G, BBS, @NJ, W 5-2, 1, 1, 0, 2, 18, 0, 4.8
Mackenzie Blackwood, O, SJ, G, FA, Cgy, L 2-3, 1, 0, 0, 3, 38, 0, 2.3
Joonas Korpisalo, Healthy, Ott, G, FA, @Fla, L 0-2, 1, 0, 1, 2, 28, 0, 0.8
Jake Allen, Healthy, NJ, G, FA, Tor, L 2-5, 1, 0, 1, 4, 34, 0, 0.4
Alex Lyon, Healthy, Det, G, SALT, Wsh, L 1-2, 1, 0, 1, 2, 21, 0, 0.1
Ilya Sorokin, Healthy, NYI, G, CLB, NYR, W 4-2, --, --, --, --, --, --, --
Linus Ullmark, Healthy, Bos, G, LKR, Car, L 1-4, --, --, --, --, --, --, --
Sergei Bobrovsky, Healthy, Fla, G, ME, Ott, W 2-0, --, --, --, --, --, --, --
Ilya Samsonov, Healthy, Tor, G, HERB, @NJ, W 5-2, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, @Bos, W 4-1, --, --, --, --, --, --, --
Jacob Markstrom, Healthy, Cgy, G, BBS, @SJ, W 3-2, --, --, --, --, --, --, --
Carter Hart, IR, Phi, G, FA, @Mon, L 3-9, --, --, --, --, --, --, --
Vitek Vanecek, IR, SJ, G, BOWS, Cgy, L 2-3, --, --, --, --, --, --, --
Joey Daccord, Healthy, Sea, G, FA, Ari, W 5-0, --, --, --, --, --, --, --
Connor Ingram, Healthy, Ari, G, OXP, @Sea, L 0-5, --, --, --, --, --, --, --
Jonathan Quick, Healthy, NYR, G, OXP, @NYI, L 2-4, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, Ott, W 2-0, --, --, --, --, --, --, --
