Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Cam Talbot, Healthy, LA, G, BOWS, StL, W 5-1, 1, 1, 0, 1, 29, 0, 6.4
Anton Forsberg, Healthy, Ott, G, FA, Min, W 2-1, 1, 1, 0, 1, 24, 0, 5.9
Kevin Lankinen, Healthy, Nsh, G, FA, Chi, W 4-2, 1, 1, 0, 2, 29, 0, 5.9
Charlie Lindgren, Healthy, Wsh, G, FA, Cls, W 4-3, 1, 1, 0, 3, 33, 0, 5.8
Jonas Johansson, Healthy, TB, G, OXP, Edm, W 6-4, 1, 1, 0, 4, 38, 0, 5.8
Antti Raanta, Healthy, Car, G, FA, Pit, W 4-2, 1, 1, 0, 2, 26, 0, 5.6
Igor Shesterkin, Healthy, NYR, G, DINK, @NJ, W 5-3, 1, 1, 0, 3, 30, 0, 5.5
Ilya Sorokin, Healthy, NYI, G, CLB, @Cgy, W 5-4, 1, 1, 0, 4, 35, 0, 5.5
Carter Hart, IR, Phi, G, FA, Vgk, W 4-3, 1, 1, 0, 3, 28, 0, 5.3
Jeremy Swayman, Healthy, Bos, G, SALT, Mon, W 5-2, 1, 1, 0, 2, 20, 0, 5.0
Alexandar Georgiev, Healthy, Col, G, SLC, @Dal, W 6-3, 1, 1, 0, 3, 25, 0, 5.0
Philipp Grubauer, Healthy, Sea, G, FA, @Van, W 4-3, 1, 1, 0, 3, 21, 0, 4.6
Laurent Brossoit, Healthy, Wpg, G, FA, Ari, W 5-2, 1, 1, 0, 2, 16, 0, 4.6
Filip Gustavsson, Healthy, Min, G, BOWS, @Ott, L 1-2, 1, 0, 0, 1, 30, 0, 2.5
Logan Thompson, Healthy, Vgk, G, DINK, @Phi, L 3-4, 1, 0, 0, 4, 34, 0, 1.4
Jacob Markstrom, DTD, Cgy, G, BBS, NYI, L 4-5, 1, 0, 0, 4, 29, 0, 0.9
Tristan Jarry, Healthy, Pit, G, SLC, @Car, L 2-4, 1, 0, 1, 3, 30, 0, 0.5
Jake Allen, Healthy, NJ, G, FA, NYR, L 3-5, 1, 0, 1, 5, 39, 0, 0.4
Arvid Soderblom, Healthy, Chi, G, FA, @Nsh, L 2-4, 1, 0, 1, 3, 27, 0, 0.2
Connor Hellebuyck, Healthy, Wpg, G, HERB, Ari, W 5-2, --, --, --, --, --, --, --
Andrei Vasilevskiy, Healthy, TB, G, LKR, Edm, W 6-4, --, --, --, --, --, --, --
Linus Ullmark, Healthy, Bos, G, LKR, Mon, W 5-2, --, --, --, --, --, --, --
Juuse Saros, Healthy, Nsh, G, SALT, Chi, W 4-2, --, --, --, --, --, --, --
Adin Hill, Healthy, Vgk, G, DINK, @Phi, L 3-4, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, Pit, W 4-2, --, --, --, --, --, --, --
Joey Daccord, Healthy, Sea, G, FA, @Van, W 4-3, --, --, --, --, --, --, --
Vitek Vanecek, IR, SJ, G, BOWS, --, --, 1, 0, 1, 4, 30, 0, 0.0
Connor Ingram, Healthy, Ari, G, OXP, @Wpg, L 2-5, --, --, --, --, --, --, --
Pyotr Kochetkov, Healthy, Car, G, BBS, Pit, W 4-2, --, --, --, --, --, --, --
Jonathan Quick, Healthy, NYR, G, OXP, @NJ, W 5-3, --, --, --, --, --, --, --
Joonas Korpisalo, Healthy, Ott, G, FA, Min, W 2-1, --, --, --, --, --, --, --
Marc-Andre Fleury, Healthy, Min, G, FA, @Ott, L 1-2, --, --, --, --, --, --, --
Samuel Ersson, Healthy, Phi, G, BBS, Vgk, W 4-3, --, --, --, --, --, --, --
Darcy Kuemper, Healthy, Wsh, G, CLB, Cls, W 4-3, --, --, --, --, --, --, --
Petr Mrazek, Healthy, Chi, G, FA, @Nsh, L 2-4, --, --, --, --, --, --, --
Semyon Varlamov, Healthy, NYI, G, FA, @Cgy, W 5-4, --, --, --, --, --, --, --
Casey DeSmith, Healthy, Van, G, FA, Sea, L 3-4, --, --, --, --, --, --, --
Sam Montembeault, Healthy, Mon, G, BOWS, @Bos, L 2-5, --, --, --, --, --, --, --
Joel Hofer, Healthy, StL, G, FA, @LA, L 1-5, --, --, --, --, --, --, --
Scott Wedgewood, Healthy, Dal, G, FA, Col, L 3-6, --, --, --, --, --, --, --
Alex Nedeljkovic, Healthy, Pit, G, FA, @Car, L 2-4, --, --, --, --, --, --, --
David Rittich, Healthy, LA, G, HERB, StL, W 5-1, --, --, --, --, --, --, --
Dustin Wolf, Healthy, Cgy, G, SLC, NYI, L 4-5, --, --, --, --, --, --, --
Calvin Pickard, Healthy, Edm, G, FA, @TB, L 4-6, --, --, --, --, --, --, --
Nico Daws, Healthy, NJ, G, FA, NYR, L 3-5, --, --, --, --, --, --, --
