Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Jacob Markstrom, Healthy, Cgy, G, BBS, Chi, W 1-0, 1, 1, 0, 0, 32, 1, 9.2
Linus Ullmark, Healthy, Bos, G, LKR, @Phi, W 6-2, 1, 1, 0, 2, 35, 0, 6.5
Lukas Dostal, Healthy, Ana, G, FA, @Min, W 3-2, 1, 1, 0, 2, 35, 0, 6.5
Stuart Skinner, Healthy, Edm, G, ME, Nsh, W 4-1, 1, 1, 0, 1, 28, 0, 6.3
Jonathan Quick, Healthy, NYR, G, OXP, @Ott, W 7-2, 1, 1, 0, 2, 29, 0, 5.9
Alex Lyon, Healthy, Det, G, SALT, Vgk, W 5-2, 1, 1, 0, 2, 28, 0, 5.8
Tristan Jarry, Healthy, Pit, G, SLC, Mon, W 3-2, 1, 1, 0, 2, 25, 0, 5.5
Ilya Samsonov, Healthy, Tor, G, HERB, @Wpg, W 4-2, 1, 1, 0, 2, 24, 0, 5.4
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, @SJ, W 5-2, 1, 1, 0, 2, 24, 0, 5.4
Anthony Stolarz, Healthy, Fla, G, FA, @NYI, W 3-2, 1, 1, 0, 2, 21, 0, 5.1
Andrei Vasilevskiy, Healthy, TB, G, LKR, NJ, W 6-3, 1, 1, 0, 3, 21, 0, 4.6
Thatcher Demko, IR, Van, G, BOWS, Cls, W 5-4, 1, 1, 0, 4, 25, 0, 4.5
Antti Raanta, Healthy, Car, G, FA, Ari, W 3-1, 1, 1, 0, 1, 10, 0, 4.5
Jake Oettinger, Healthy, Dal, G, LKR, Wsh, W 5-4, 1, 1, 0, 4, 24, 0, 4.4
Semyon Varlamov, Healthy, NYI, G, FA, Fla, L 2-3, 1, 0, 0, 3, 34, 0, 1.9
Petr Mrazek, Healthy, Chi, G, FA, @Cgy, L 0-1, 1, 0, 1, 1, 30, 0, 1.5
Jake Allen, Healthy, NJ, G, FA, @TB, L 3-6, 1, 0, 0, 3, 30, 0, 1.5
Connor Ingram, Healthy, Ari, G, OXP, @Car, L 1-3, 1, 0, 1, 3, 36, 0, 1.1
Vitek Vanecek, IR, SJ, G, BOWS, Buf, L 2-5, 1, 0, 1, 4, 36, 0, 0.6
Charlie Lindgren, Healthy, Wsh, G, HERB, @Dal, L 4-5, 1, 0, 0, 5, 30, 0, 0.5
Elvis Merzlikins, Healthy, Cls, G, FA, @Van, L 4-5, 1, 0, 0, 5, 29, 0, 0.4
