Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Lukas Dostal, Healthy, Ana, G, FA, @Vgk, W 4-1, 1, 1, 0, 1, 32, 0, 6.7
Justus Annunen, Healthy, Col, G, FA, Edm, W 5-1, 1, 1, 0, 1, 25, 0, 6.0
Dustin Wolf, Healthy, Cgy, G, SLC, SJ, W 5-1, 1, 1, 0, 1, 16, 0, 5.1
Laurent Brossoit, Healthy, Wpg, G, FA, Van, W 4-2, 1, 1, 0, 2, 18, 0, 4.8
Joey Daccord, Healthy, Sea, G, FA, @Min, W 4-3, 1, 1, 0, 3, 21, 0, 4.6
Cam Talbot, Healthy, LA, G, BOWS, Chi, W 5-4, 1, 1, 0, 4, 9, 0, 2.9
Georgi Romanov, Healthy, SJ, G, FA, @Cgy, L 1-5, 0, 0, 0, 0, 14, 0, 1.4
Calvin Pickard, Healthy, Edm, G, FA, @Col, L 1-5, 0, 0, 0, 1, 13, 0, 0.8
Arvid Soderblom, Healthy, Chi, G, FA, @LA, L 4-5, 1, 0, 0, 5, 30, 0, 0.5
Connor Hellebuyck, O, Wpg, G, HERB, Van, W 4-2, --, --, --, --, --, --, --
Alexandar Georgiev, Healthy, Col, G, SLC, Edm, W 5-1, --, --, --, --, --, --, --
Logan Thompson, Healthy, Vgk, G, DINK, Ana, L 1-4, --, --, --, --, --, --, --
Jacob Markstrom, Healthy, Cgy, G, BBS, SJ, W 5-1, --, --, --, --, --, --, --
Filip Gustavsson, Healthy, Min, G, BOWS, Sea, L 3-4, --, --, --, --, --, --, --
Vitek Vanecek, IR, SJ, G, BOWS, @Cgy, L 1-5, --, --, --, --, --, --, --
Petr Mrazek, Healthy, Chi, G, FA, @LA, L 4-5, --, --, --, --, --, --, --
Casey DeSmith, Healthy, Van, G, FA, @Wpg, L 2-4, --, --, --, --, --, --, --
John Gibson, Healthy, Ana, G, FA, @Vgk, W 4-1, --, --, --, --, --, --, --
Philipp Grubauer, Healthy, Sea, G, FA, @Min, W 4-3, --, --, --, --, --, --, --
David Rittich, Healthy, LA, G, HERB, Chi, W 5-4, --, --, --, --, --, --, --
Arturs Silovs, Healthy, Van, G, FA, @Wpg, L 2-4, --, --, --, --, --, --, --
Pheonix Copley, IR, LA, G, FA, Chi, W 5-4, --, --, --, --, --, --, --
Jack Campbell, Healthy, Edm, G, FA, @Col, L 1-5, --, --, --, --, --, --, --
Mackenzie Blackwood, O, SJ, G, FA, @Cgy, L 1-5, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, Sea, L 3-4, --, --, --, --, --, --, --
Robin Lehner, IR, Vgk, G, FA, Ana, L 1-4, --, --, --, --, --, --, --
Dan Vladar, O, Cgy, G, FA, SJ, W 5-1, --, --, --, --, --, --, --
Ivan Prosvetov, Healthy, Col, G, FA, Edm, W 5-1, --, --, --, --, --, --, --
