Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Adin Hill, Healthy, Vgk, G, DINK, SJ, W 5-0, 1, 1, 0, 0, 20, 1, 8.0
Devon Levi, Healthy, Buf, G, SALT, Min, W 3-2, 1, 1, 0, 2, 33, 0, 6.3
Samuel Ersson, Healthy, Phi, G, BBS, @Ana, W 6-3, 1, 1, 0, 3, 35, 0, 6.0
Sergei Bobrovsky, Healthy, Fla, G, ME, Car, W 5-2, 1, 1, 0, 2, 28, 0, 5.8
Charlie Lindgren, Healthy, Wsh, G, FA, @NJ, W 4-2, 1, 1, 0, 2, 24, 0, 5.4
Joseph Woll, Healthy, Tor, G, BBS, Cgy, W 5-4, 1, 1, 0, 4, 24, 0, 4.4
Dan Vladar, Healthy, Cgy, G, FA, @Tor, L 4-5, 1, 0, 0, 4, 32, 0, 1.2
Akira Schmid, Healthy, NJ, G, FA, Wsh, L 2-4, 0, 0, 1, 1, 20, 0, 0.5
Jacob Markstrom, DTD, Cgy, G, BBS, @Tor, L 4-5, --, --, --, --, --, --, --
Ilya Samsonov, Healthy, Tor, G, HERB, Cgy, W 5-4, --, --, --, --, --, --, --
Logan Thompson, Healthy, Vgk, G, DINK, SJ, W 5-0, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, @Fla, L 2-5, --, --, --, --, --, --, --
Carter Hart, IR, Phi, G, FA, @Ana, W 6-3, --, --, --, --, --, --, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, Min, W 3-2, --, --, --, --, --, --, --
Pyotr Kochetkov, Healthy, Car, G, BBS, @Fla, L 2-5, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, Car, W 5-2, --, --, --, --, --, --, --
Marc-Andre Fleury, Healthy, Min, G, FA, @Buf, L 2-3, --, --, --, --, --, --, --
Darcy Kuemper, Healthy, Wsh, G, CLB, @NJ, W 4-2, --, --, --, --, --, --, --
John Gibson, Healthy, Ana, G, FA, Phi, L 3-6, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, Cgy, W 5-4, --, --, --, --, --, --, --
Anthony Stolarz, Healthy, Fla, G, FA, Car, W 5-2, --, --, --, --, --, --, --
Dustin Wolf, Healthy, Cgy, G, SLC, @Tor, L 4-5, --, --, --, --, --, --, --
Antti Raanta, Healthy, Car, G, FA, @Fla, L 2-5, 1, 0, 1, 4, 30, 0, 0.0
Nico Daws, Healthy, NJ, G, FA, Wsh, L 2-4, --, --, --, --, --, --, --
Mackenzie Blackwood, IR, SJ, G, FA, @Vgk, L 0-5, --, --, --, --, --, --, --
Robin Lehner, IR, Vgk, G, FA, SJ, W 5-0, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, @Buf, L 2-3, --, --, --, --, --, --, --
