Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Alex Lyon, Healthy, Det, G, SALT, Phi, W 3-0, 1, 1, 0, 0, 30, 1, 9.0
Calvin Pickard, Healthy, Edm, G, FA, Chi, W 3-0, 1, 1, 0, 0, 27, 1, 8.7
Sam Montembeault, Healthy, Mon, G, BOWS, NYI, W 4-3, 1, 1, 0, 3, 43, 0, 6.8
Jeremy Swayman, Healthy, Bos, G, SALT, @Ott, W 3-2, 1, 1, 0, 2, 35, 0, 6.5
Daniil Tarasov, Healthy, Cls, G, FA, @Cgy, W 5-2, 1, 1, 0, 2, 28, 0, 5.8
Antti Raanta, Healthy, Car, G, FA, NJ, W 3-2, 1, 1, 0, 2, 23, 0, 5.3
Juuse Saros, Healthy, Nsh, G, SALT, @Min, W 3-2, 1, 1, 0, 2, 22, 0, 5.2
Jake Oettinger, Healthy, Dal, G, LKR, Ana, W 4-3, 1, 1, 0, 3, 18, 0, 4.3
Andrei Vasilevskiy, Healthy, TB, G, LKR, Ari, W 6-3, 1, 1, 0, 3, 17, 0, 4.2
John Gibson, Healthy, Ana, G, FA, @Dal, L 3-4, 1, 0, 0, 4, 40, 0, 2.0
Vitek Vanecek, IR, SJ, G, BOWS, --, --, 0, 0, 0, 0, 11, 0, 1.1
Petr Mrazek, Healthy, Chi, G, FA, @Edm, L 0-3, 1, 0, 1, 2, 31, 0, 1.1
Joonas Korpisalo, Healthy, Ott, G, FA, Bos, L 2-3, 1, 0, 0, 3, 20, 0, 0.5
Filip Gustavsson, Healthy, Min, G, BOWS, Nsh, L 2-3, 1, 0, 1, 3, 26, 0, 0.1
Linus Ullmark, Healthy, Bos, G, LKR, @Ott, W 3-2, --, --, --, --, --, --, --
Ilya Sorokin, Healthy, NYI, G, CLB, @Mon, L 3-4, --, --, --, --, --, --, --
Stuart Skinner, Healthy, Edm, G, ME, Chi, W 3-0, --, --, --, --, --, --, --
