Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Frederik Andersen, Healthy, Car, G, BBS, Fla, W 4-0, 1, 1, 0, 0, 21, 1, 8.1
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, NYI, W 4-0, 1, 1, 0, 0, 21, 1, 8.1
Marc-Andre Fleury, Healthy, Min, G, FA, Ana, W 2-0, 1, 1, 0, 0, 16, 1, 7.6
Jake Allen, Healthy, NJ, G, FA, @Dal, W 6-2, 1, 1, 0, 2, 35, 0, 6.5
Anton Forsberg, Healthy, Ott, G, FA, @Cls, W 3-2, 1, 1, 0, 2, 35, 0, 6.5
Connor Ingram, Healthy, Ari, G, OXP, @Det, W 4-1, 1, 1, 0, 1, 28, 0, 6.3
Dustin Wolf, Healthy, Cgy, G, SLC, Vgk, W 4-1, 1, 1, 0, 1, 28, 0, 6.3
Charlie Lindgren, Healthy, Wsh, G, FA, @Sea, W 2-1, 1, 1, 0, 1, 23, 0, 5.8
Ilya Samsonov, Healthy, Tor, G, HERB, @Phi, W 6-2, 1, 1, 0, 2, 26, 0, 5.6
Tristan Jarry, Healthy, Pit, G, SLC, SJ, W 6-3, 1, 1, 0, 3, 29, 0, 5.4
Linus Ullmark, Healthy, Bos, G, LKR, @Mon, W 2-1, 1, 1, 0, 1, 18, 0, 5.3
Andrei Vasilevskiy, Healthy, TB, G, LKR, NYR, W 6-3, 1, 1, 0, 3, 25, 0, 5.0
Elvis Merzlikins, Healthy, Cls, G, FA, Ott, L 2-3, 1, 0, 0, 2, 35, 0, 2.5
Sam Montembeault, Healthy, Mon, G, BOWS, Bos, L 1-2, 1, 0, 0, 2, 22, 0, 1.2
Lukas Dostal, Healthy, Ana, G, FA, @Min, L 0-2, 1, 0, 1, 2, 29, 0, 0.9
Ilya Sorokin, Healthy, NYI, G, CLB, @Buf, L 0-4, 1, 0, 1, 3, 33, 0, 0.8
Adin Hill, Healthy, Vgk, G, DINK, @Cgy, L 1-4, 1, 0, 1, 3, 33, 0, 0.8
Sergei Bobrovsky, Healthy, Fla, G, ME, @Car, L 0-4, 1, 0, 1, 3, 31, 0, 0.6
Joey Daccord, Healthy, Sea, G, FA, Wsh, L 1-2, 1, 0, 1, 2, 21, 0, 0.1
Jeremy Swayman, Healthy, Bos, G, SALT, @Mon, W 2-1, --, --, --, --, --, --, --
Logan Thompson, Healthy, Vgk, G, DINK, @Cgy, L 1-4, --, --, --, --, --, --, --
Jacob Markstrom, Healthy, Cgy, G, BBS, Vgk, W 4-1, --, --, --, --, --, --, --
Filip Gustavsson, Healthy, Min, G, BOWS, Ana, W 2-0, --, --, --, --, --, --, --
Carter Hart, IR, Phi, G, FA, Tor, L 2-6, --, --, --, --, --, --, --
Vitek Vanecek, IR, SJ, G, BOWS, @Pit, L 3-6, --, --, --, --, --, --, --
Pyotr Kochetkov, Healthy, Car, G, BBS, Fla, W 4-0, --, --, --, --, --, --, --
Jonathan Quick, Healthy, NYR, G, OXP, @TB, L 3-6, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, @Car, L 0-4, --, --, --, --, --, --, --
Joonas Korpisalo, Healthy, Ott, G, FA, @Cls, W 3-2, --, --, --, --, --, --, --
Joseph Woll, Healthy, Tor, G, BBS, @Phi, W 6-2, --, --, --, --, --, --, --
Semyon Varlamov, Healthy, NYI, G, FA, @Buf, L 0-4, --, --, --, --, --, --, --
Alex Nedeljkovic, Healthy, Pit, G, FA, SJ, W 6-3, --, --, --, --, --, --, --
Ville Husso, O, Det, G, OXP, Ari, L 1-4, --, --, --, --, --, --, --
Darcy Kuemper, Healthy, Wsh, G, FA, @Sea, W 2-1, --, --, --, --, --, --, --
Jonas Johansson, DTD, TB, G, OXP, NYR, W 6-3, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, NYI, W 4-0, --, --, --, --, --, --, --
John Gibson, Healthy, Ana, G, FA, @Min, L 0-2, --, --, --, --, --, --, --
Philipp Grubauer, Healthy, Sea, G, FA, Wsh, L 1-2, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, @Phi, W 6-2, --, --, --, --, --, --, --
Anthony Stolarz, Healthy, Fla, G, FA, @Car, L 0-4, --, --, --, --, --, --, --
James Reimer, Healthy, Det, G, FA, Ari, L 1-4, --, --, --, --, --, --, --
Karel Vejmelka, Healthy, Ari, G, FA, @Det, W 4-1, --, --, --, --, --, --, --
Antti Raanta, Healthy, Car, G, FA, Fla, W 4-0, --, --, --, --, --, --, --
Mackenzie Blackwood, O, SJ, G, FA, @Pit, L 3-6, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, Ana, W 2-0, --, --, --, --, --, --, --
Akira Schmid, Healthy, NJ, G, FA, @Dal, W 6-2, --, --, --, --, --, --, --
Nico Daws, Healthy, NJ, G, FA, @Dal, W 6-2, --, --, --, --, --, --, --
Matt Tomkins, Healthy, TB, G, FA, NYR, W 6-3, --, --, --, --, --, --, --
Robin Lehner, IR, Vgk, G, FA, @Cgy, L 1-4, --, --, --, --, --, --, --
Spencer Martin, Healthy, Car, G, FA, Fla, W 4-0, --, --, --, --, --, --, --
Cayden Primeau, Healthy, Mon, G, FA, Bos, L 1-2, --, --, --, --, --, --, --
Daniil Tarasov, O, Cls, G, FA, Ott, L 2-3, --, --, --, --, --, --, --
Kaapo Kahkonen, Healthy, NJ, G, FA, @Dal, W 6-2, --, --, --, --, --, --, --
Mads Sogaard, Healthy, Ott, G, FA, @Cls, W 3-2, --, --, --, --, --, --, --
Carey Price, IR, Mon, G, FA, Bos, L 1-2, --, --, --, --, --, --, --
Louis Domingue, Healthy, NYR, G, FA, @TB, L 3-6, --, --, --, --, --, --, --
Matt Murray, IR, Tor, G, FA, @Phi, W 6-2, --, --, --, --, --, --, --
Matt Murray, Healthy, Dal, G, FA, NJ, L 2-6, --, --, --, --, --, --, --
Jet Greaves, Healthy, Cls, G, FA, Ott, L 2-3, --, --, --, --, --, --, --
Dan Vladar, O, Cgy, G, FA, Vgk, W 4-1, --, --, --, --, --, --, --
Tuukka Rask, Healthy, Bos, G, FA, @Mon, W 2-1, --, --, --, --, --, --, --
Chris Driedger, Healthy, Sea, G, FA, Wsh, L 1-2, --, --, --, --, --, --, --
Braden Holtby, Healthy, Dal, G, FA, NJ, L 2-6, --, --, --, --, --, --, --
Eric Comrie, Healthy, Buf, G, FA, NYI, W 4-0, --, --, --, --, --, --, --
Sebastian Cossa, Healthy, Det, G, FA, Ari, L 1-4, --, --, --, --, --, --, --
Jiri Patera, Healthy, Vgk, G, FA, @Cgy, L 1-4, --, --, --, --, --, --, --
Jaroslav Halak, Healthy, NYR, G, FA, @TB, L 3-6, --, --, --, --, --, --, --
Artyom Zagidulin, Healthy, Cgy, G, FA, Vgk, W 4-1, --, --, --, --, --, --, --
Cal Petersen, Healthy, Phi, G, FA, Tor, L 2-6, --, --, --, --, --, --, --
Craig Anderson, Healthy, Buf, G, FA, NYI, W 4-0, --, --, --, --, --, --, --
Hunter Shepard, Healthy, Wsh, G, FA, @Sea, W 2-1, --, --, --, --, --, --, --
Michael DiPietro, Healthy, Bos, G, FA, @Mon, W 2-1, --, --, --, --, --, --, --
Brian Elliott, Healthy, TB, G, FA, NYR, W 6-3, --, --, --, --, --, --, --
Dylan Wells, Healthy, Dal, G, FA, NJ, L 2-6, --, --, --, --, --, --, --
Magnus Hellberg, Healthy, Fla, G, FA, @Car, L 0-4, --, --, --, --, --, --, --
Trey Augustine, Healthy, Det, G, FA, Ari, L 1-4, --, --, --, --, --, --, --
Michael Hrabal, Healthy, Ari, G, FA, @Det, W 4-1, --, --, --, --, --, --, --
Eetu Makiniemi, Healthy, SJ, G, FA, @Pit, L 3-6, --, --, --, --, --, --, --
Jack LaFontaine, Healthy, TB, G, FA, NYR, W 6-3, --, --, --, --, --, --, --
Jonathan Bernier, Healthy, NJ, G, FA, @Dal, W 6-2, --, --, --, --, --, --, --
Antti Niemi, Healthy, Mon, G, FA, Bos, L 1-2, --, --, --, --, --, --, --
Hugo Alnefelt, Healthy, TB, G, FA, NYR, W 6-3, --, --, --, --, --, --, --
Cory Schneider, Healthy, NYI, G, FA, @Buf, L 0-4, --, --, --, --, --, --, --
Niklas Svedberg, Healthy, Min, G, FA, Ana, W 2-0, --, --, --, --, --, --, --
Alex Stalock, Healthy, Ana, G, FA, @Min, L 0-2, --, --, --, --, --, --, --
Olle Eriksson Ek, Healthy, Ana, G, FA, @Min, L 0-2, --, --, --, --, --, --, --
Jett Alexander, Healthy, Tor, G, FA, @Phi, W 6-2, --, --, --, --, --, --, --
Zach Fucale, Healthy, Wsh, G, FA, @Sea, W 2-1, --, --, --, --, --, --, --
