Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Jake Oettinger, Healthy, Dal, G, LKR, @Wpg, W 2-0, 1, 1, 0, 0, 27, 1, 8.7
Joseph Woll, Healthy, Tor, G, BBS, Fla, W 2-1, 1, 1, 0, 1, 38, 0, 7.3
Thatcher Demko, O, Van, G, BOWS, Ana, W 3-1, 1, 1, 0, 1, 30, 0, 6.5
Connor Ingram, Healthy, Ari, G, OXP, TB, W 3-1, 1, 1, 0, 1, 30, 0, 6.5
Pyotr Kochetkov, Healthy, Car, G, BBS, @Phi, W 4-1, 1, 1, 0, 1, 28, 0, 6.3
Juuse Saros, Healthy, Nsh, G, SALT, Pit, W 3-2, 1, 1, 0, 2, 29, 0, 5.9
Filip Gustavsson, Healthy, Min, G, BOWS, StL, W 3-1, 1, 1, 0, 1, 23, 0, 5.8
Petr Mrazek, Healthy, Chi, G, FA, Sea, W 4-3, 1, 1, 0, 3, 33, 0, 5.8
Akira Schmid, Healthy, NJ, G, FA, NYI, W 5-4, 0, 1, 0, 0, 8, 0, 4.8
Stuart Skinner, Healthy, Edm, G, ME, Vgk, W 5-4, 1, 1, 0, 4, 23, 0, 4.3
Anthony Stolarz, Healthy, Fla, G, FA, @Tor, L 1-2, 1, 0, 0, 1, 31, 0, 2.6
Logan Thompson, Healthy, Vgk, G, DINK, @Edm, L 4-5, 1, 0, 0, 4, 30, 0, 1.0
Jordan Binnington, Healthy, StL, G, ME, @Min, L 1-3, 1, 0, 1, 3, 34, 0, 0.9
Tristan Jarry, Healthy, Pit, G, SLC, @Nsh, L 2-3, 1, 0, 0, 3, 22, 0, 0.7
Carter Hart, IR, Phi, G, FA, Car, L 1-4, 1, 0, 1, 3, 32, 0, 0.7
John Gibson, Healthy, Ana, G, FA, @Van, L 1-3, 1, 0, 1, 2, 24, 0, 0.4
Andrei Vasilevskiy, Healthy, TB, G, LKR, @Ari, L 1-3, --, --, --, --, --, --, --
Sergei Bobrovsky, Healthy, Fla, G, ME, @Tor, L 1-2, --, --, --, --, --, --, --
Adin Hill, Healthy, Vgk, G, DINK, @Edm, L 4-5, --, --, --, --, --, --, --
Ilya Samsonov, Healthy, Tor, G, HERB, Fla, W 2-1, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, @Phi, W 4-1, --, --, --, --, --, --, --
Joey Daccord, Healthy, Sea, G, FA, @Chi, L 3-4, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, @Tor, L 1-2, --, --, --, --, --, --, --
Marc-Andre Fleury, Healthy, Min, G, FA, StL, W 3-1, --, --, --, --, --, --, --
Samuel Ersson, Healthy, Phi, G, BBS, Car, L 1-4, --, --, --, --, --, --, --
Semyon Varlamov, Healthy, NYI, G, FA, @NJ, L 4-5, --, --, --, --, --, --, --
Casey DeSmith, Healthy, Van, G, FA, Ana, W 3-1, --, --, --, --, --, --, --
Laurent Brossoit, Healthy, Wpg, G, FA, Dal, L 0-2, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, Fla, W 2-1, --, --, --, --, --, --, --
Joel Hofer, Healthy, StL, G, FA, @Min, L 1-3, --, --, --, --, --, --, --
Scott Wedgewood, Healthy, Dal, G, FA, @Wpg, W 2-0, --, --, --, --, --, --, --
Alex Nedeljkovic, Healthy, Pit, G, FA, @Nsh, L 2-3, --, --, --, --, --, --, --
Lukas Dostal, Healthy, Ana, G, FA, @Van, L 1-3, --, --, --, --, --, --, --
Karel Vejmelka, Healthy, Ari, G, FA, TB, W 3-1, --, --, --, --, --, --, --
Antti Raanta, Healthy, Car, G, FA, @Phi, W 4-1, --, --, --, --, --, --, --
Calvin Pickard, Healthy, Edm, G, FA, Vgk, W 5-4, --, --, --, --, --, --, --
Nico Daws, Healthy, NJ, G, FA, NYI, W 5-4, --, --, --, --, --, --, --
Jack Campbell, Healthy, Edm, G, FA, Vgk, W 5-4, --, --, --, --, --, --, --
Robin Lehner, IR, Vgk, G, FA, @Edm, L 4-5, --, --, --, --, --, --, --
Arvid Soderblom, Healthy, Chi, G, FA, Sea, W 4-3, --, --, --, --, --, --, --
Yaroslav Askarov, Healthy, Nsh, G, FA, Pit, W 3-2, --, --, --, --, --, --, --
Kevin Lankinen, Healthy, Nsh, G, FA, Pit, W 3-2, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, StL, W 3-1, --, --, --, --, --, --, --
Matt Murray, IR, Tor, G, FA, Fla, W 2-1, --, --, --, --, --, --, --
Matt Murray, Healthy, Dal, G, FA, @Wpg, W 2-0, --, --, --, --, --, --, --
Chris Driedger, Healthy, Sea, G, FA, @Chi, L 3-4, --, --, --, --, --, --, --
Malcolm Subban, Healthy, StL, G, FA, @Min, L 1-3, --, --, --, --, --, --, --
Braden Holtby, Healthy, Dal, G, FA, @Wpg, W 2-0, --, --, --, --, --, --, --
Jiri Patera, Healthy, Vgk, G, FA, @Edm, L 4-5, --, --, --, --, --, --, --
Cal Petersen, Healthy, Phi, G, FA, Car, L 1-4, --, --, --, --, --, --, --
Felix Sandstrom, Healthy, Phi, G, FA, Car, L 1-4, --, --, --, --, --, --, --
Arturs Silovs, Healthy, Van, G, FA, Ana, W 3-1, --, --, --, --, --, --, --
Magnus Hellberg, Healthy, Fla, G, FA, @Tor, L 1-2, --, --, --, --, --, --, --
Mike Smith, Healthy, Edm, G, FA, Vgk, W 5-4, --, --, --, --, --, --, --
Brian Elliott, Healthy, TB, G, FA, @Ari, L 1-3, --, --, --, --, --, --, --
Drew Commesso, Healthy, Chi, G, FA, Sea, W 4-3, --, --, --, --, --, --, --
Dylan Wells, Healthy, Dal, G, FA, @Wpg, W 2-0, --, --, --, --, --, --, --
Anton Khudobin, Healthy, Chi, G, FA, Sea, W 4-3, --, --, --, --, --, --, --
