Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Tristan Jarry, Healthy, Pit, G, SLC, Buf, W 4-0, 1, 1, 0, 0, 35, 1, 9.5
Pyotr Kochetkov, Healthy, Car, G, BBS, @TB, W 4-0, 1, 1, 0, 0, 22, 1, 8.2
Hunter Shepard, Healthy, Wsh, G, FA, @NYI, W 4-1, 1, 1, 0, 1, 36, 0, 7.1
Jordan Binnington, Healthy, StL, G, ME, @Col, W 8-2, 1, 1, 0, 2, 36, 0, 6.6
Cal Petersen, Healthy, Phi, G, FA, @LA, W 4-2, 1, 1, 0, 2, 35, 0, 6.5
Ilya Samsonov, Healthy, Tor, G, HERB, Van, W 5-2, 1, 1, 0, 2, 31, 0, 6.1
Scott Wedgewood, Healthy, Dal, G, FA, @Wpg, W 3-2, 1, 1, 0, 2, 31, 0, 6.1
Joonas Korpisalo, Healthy, Ott, G, FA, Cgy, W 4-1, 1, 1, 0, 1, 24, 0, 5.9
Sam Montembeault, Healthy, Mon, G, BOWS, Bos, W 3-2, 1, 1, 0, 2, 26, 0, 5.6
Stuart Skinner, Healthy, Edm, G, ME, @Sea, W 4-1, 1, 1, 0, 1, 17, 0, 5.2
Connor Ingram, Healthy, Ari, G, OXP, @Nsh, W 7-5, 1, 1, 0, 5, 37, 0, 5.2
Ville Husso, O, Det, G, OXP, Cls, W 5-4, 1, 1, 0, 4, 18, 0, 3.8
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, @Pit, L 0-4, 1, 0, 1, 3, 35, 0, 1.0
Jeremy Swayman, Healthy, Bos, G, SALT, @Mon, L 2-3, 1, 0, 0, 3, 24, 0, 0.9
Joey Daccord, Healthy, Sea, G, FA, Edm, L 1-4, 0, 0, 0, 0, 9, 0, 0.9
Dustin Wolf, Healthy, Cgy, G, SLC, @Ott, L 1-4, 1, 0, 1, 4, 34, 0, 0.4
Ivan Prosvetov, Healthy, Col, G, FA, StL, L 2-8, 0, 0, 0, 2, 12, 0, 0.2
Connor Hellebuyck, Healthy, Wpg, G, HERB, Dal, L 2-3, 1, 0, 1, 3, 26, 0, 0.1
Andrei Vasilevskiy, Healthy, TB, G, LKR, Car, L 0-4, --, --, --, --, --, --, --
Ilya Sorokin, Healthy, NYI, G, CLB, Wsh, L 1-4, --, --, --, --, --, --, --
Linus Ullmark, Healthy, Bos, G, LKR, @Mon, L 2-3, --, --, --, --, --, --, --
Jake Oettinger, Healthy, Dal, G, LKR, @Wpg, W 3-2, --, --, --, --, --, --, --
Jacob Markstrom, DTD, Cgy, G, BBS, @Ott, L 1-4, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, @TB, W 4-0, --, --, --, --, --, --, --
Carter Hart, IR, Phi, G, FA, @LA, W 4-2, --, --, --, --, --, --, --
Alex Lyon, Healthy, Det, G, SALT, Cls, W 5-4, --, --, --, --, --, --, --
Charlie Lindgren, Healthy, Wsh, G, FA, @NYI, W 4-1, --, --, --, --, --, --, --
Joseph Woll, Healthy, Tor, G, BBS, Van, W 5-2, --, --, --, --, --, --, --
Samuel Ersson, Healthy, Phi, G, BBS, @LA, W 4-2, --, --, --, --, --, --, --
Darcy Kuemper, Healthy, Wsh, G, CLB, @NYI, W 4-1, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, @Pit, L 0-4, --, --, --, --, --, --, --
Casey DeSmith, Healthy, Van, G, FA, @Tor, L 2-5, --, --, --, --, --, --, --
Laurent Brossoit, Healthy, Wpg, G, FA, Dal, L 2-3, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, Van, W 5-2, --, --, --, --, --, --, --
Elvis Merzlikins, Healthy, Cls, G, FA, @Det, L 4-5, --, --, --, --, --, --, --
Joel Hofer, Healthy, StL, G, FA, @Col, W 8-2, --, --, --, --, --, --, --
Jake Allen, Healthy, NJ, G, FA, --, --, --, --, --, --, --, --, --
Alex Nedeljkovic, Healthy, Pit, G, FA, Buf, W 4-0, --, --, --, --, --, --, --
David Rittich, Healthy, LA, G, HERB, Phi, L 2-4, --, --, --, --, --, --, --
James Reimer, Healthy, Det, G, FA, Cls, W 5-4, --, --, --, --, --, --, --
Karel Vejmelka, Healthy, Ari, G, FA, @Nsh, W 7-5, --, --, --, --, --, --, --
Antti Raanta, Healthy, Car, G, FA, @TB, W 4-0, --, --, --, --, --, --, --
Calvin Pickard, Healthy, Edm, G, FA, @Sea, W 4-1, --, --, --, --, --, --, --
Pheonix Copley, IR, LA, G, FA, Phi, L 2-4, --, --, --, --, --, --, --
Jack Campbell, Healthy, Edm, G, FA, @Sea, W 4-1, --, --, --, --, --, --, --
Anton Forsberg, Healthy, Ott, G, FA, Cgy, W 4-1, --, --, --, --, --, --, --
Justus Annunen, Healthy, Col, G, FA, StL, L 2-8, --, --, --, --, --, --, --
Daniil Tarasov, Healthy, Cls, G, FA, @Det, L 4-5, --, --, --, --, --, --, --
Yaroslav Askarov, Healthy, Nsh, G, FA, Ari, L 5-7, --, --, --, --, --, --, --
Mads Sogaard, Healthy, Ott, G, FA, Cgy, W 4-1, --, --, --, --, --, --, --
Kevin Lankinen, Healthy, Nsh, G, FA, Ari, L 5-7, --, --, --, --, --, --, --
Dan Vladar, Healthy, Cgy, G, FA, @Ott, L 1-4, --, --, --, --, --, --, --
Matt Murray, IR, Tor, G, FA, Van, W 5-2, --, --, --, --, --, --, --
Cayden Primeau, Healthy, Mon, G, FA, Bos, W 3-2, --, --, --, --, --, --, --
Matt Murray, Healthy, Dal, G, FA, @Wpg, W 3-2, --, --, --, --, --, --, --
Carey Price, IR, Mon, G, FA, Bos, W 3-2, --, --, --, --, --, --, --
Chris Driedger, Healthy, Sea, G, FA, Edm, L 1-4, --, --, --, --, --, --, --
Tuukka Rask, Healthy, Bos, G, FA, @Mon, L 2-3, --, --, --, --, --, --, --
Pavel Francouz, IR, Col, G, FA, StL, L 2-8, --, --, --, --, --, --, --
Malcolm Subban, Healthy, StL, G, FA, @Col, W 8-2, --, --, --, --, --, --, --
