Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Thatcher Demko, O, Van, G, BOWS, Fla, W 4-0, 1, 1, 0, 0, 36, 1, 9.6
Andrei Vasilevskiy, Healthy, TB, G, LKR, @Edm, W 7-4, 1, 1, 0, 4, 53, 0, 7.3
Filip Gustavsson, Healthy, Min, G, BOWS, Cgy, W 3-2, 1, 1, 0, 2, 35, 0, 6.5
Jordan Binnington, Healthy, StL, G, ME, Ott, W 4-2, 1, 1, 0, 2, 32, 0, 6.2
Pyotr Kochetkov, Healthy, Car, G, BBS, @Det, W 2-1, 1, 1, 0, 1, 25, 0, 6.0
Elvis Merzlikins, Healthy, Cls, G, FA, @Tor, W 6-5, 1, 1, 0, 5, 43, 0, 5.8
Joey Daccord, Healthy, Sea, G, FA, Chi, W 7-1, 1, 1, 0, 1, 21, 0, 5.6
Samuel Ersson, Healthy, Phi, G, BBS, Wsh, W 4-3, 1, 1, 0, 3, 27, 0, 5.2
Dan Vladar, Healthy, Cgy, G, FA, @Min, L 2-3, 1, 0, 0, 2, 30, 0, 2.0
Ville Husso, O, Det, G, OXP, Car, L 1-2, 1, 0, 1, 2, 37, 0, 1.7
Charlie Lindgren, Healthy, Wsh, G, FA, @Phi, L 3-4, 1, 0, 0, 3, 29, 0, 1.4
Petr Mrazek, Healthy, Chi, G, FA, @Sea, L 1-7, 0, 0, 0, 0, 5, 0, 0.5
Anthony Stolarz, Healthy, Fla, G, FA, @Van, L 0-4, 0, 0, 0, 0, 1, 0, 0.1
Jacob Markstrom, DTD, Cgy, G, BBS, @Min, L 2-3, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, @Det, W 2-1, --, --, --, --, --, --, --
Carter Hart, IR, Phi, G, FA, Wsh, W 4-3, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, @Van, L 0-4, --, --, --, --, --, --, --
Alex Lyon, Healthy, Det, G, SALT, Car, L 1-2, --, --, --, --, --, --, --
Joseph Woll, Healthy, Tor, G, BBS, Cls, L 5-6, --, --, --, --, --, --, --
Marc-Andre Fleury, Healthy, Min, G, FA, Cgy, W 3-2, --, --, --, --, --, --, --
Darcy Kuemper, Healthy, Wsh, G, CLB, @Phi, L 3-4, --, --, --, --, --, --, --
Jonas Johansson, Healthy, TB, G, OXP, @Edm, W 7-4, --, --, --, --, --, --, --
Casey DeSmith, Healthy, Van, G, FA, Fla, W 4-0, --, --, --, --, --, --, --
Philipp Grubauer, Healthy, Sea, G, FA, Chi, W 7-1, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, Cls, L 5-6, --, --, --, --, --, --, --
Joel Hofer, Healthy, StL, G, FA, Ott, W 4-2, --, --, --, --, --, --, --
James Reimer, Healthy, Det, G, FA, Car, L 1-2, --, --, --, --, --, --, --
Dustin Wolf, Healthy, Cgy, G, SLC, @Min, L 2-3, --, --, --, --, --, --, --
Antti Raanta, Healthy, Car, G, FA, @Det, W 2-1, --, --, --, --, --, --, --
Calvin Pickard, Healthy, Edm, G, FA, TB, L 4-7, --, --, --, --, --, --, --
Jack Campbell, Healthy, Edm, G, FA, TB, L 4-7, --, --, --, --, --, --, --
Anton Forsberg, Healthy, Ott, G, FA, @StL, L 2-4, --, --, --, --, --, --, --
Daniil Tarasov, Healthy, Cls, G, FA, @Tor, W 6-5, --, --, --, --, --, --, --
Mads Sogaard, Healthy, Ott, G, FA, @StL, L 2-4, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, Cgy, W 3-2, --, --, --, --, --, --, --
Matt Murray, IR, Tor, G, FA, Cls, L 5-6, --, --, --, --, --, --, --
Chris Driedger, Healthy, Sea, G, FA, Chi, W 7-1, --, --, --, --, --, --, --
Spencer Martin, Healthy, Car, G, FA, @Det, W 2-1, --, --, --, --, --, --, --
Malcolm Subban, Healthy, StL, G, FA, Ott, W 4-2, --, --, --, --, --, --, --
Jet Greaves, Healthy, Cls, G, FA, @Tor, W 6-5, --, --, --, --, --, --, --
Sebastian Cossa, Healthy, Det, G, FA, Car, L 1-2, --, --, --, --, --, --, --
Cal Petersen, Healthy, Phi, G, FA, Wsh, W 4-3, --, --, --, --, --, --, --
Felix Sandstrom, Healthy, Phi, G, FA, Wsh, W 4-3, --, --, --, --, --, --, --
