Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Filip Gustavsson, Healthy, Min, G, BOWS, Fla, W 2-0, 1, 1, 0, 0, 41, 1, 10.1
Juuse Saros, Healthy, Nsh, G, SALT, Sea, W 3-0, 1, 1, 0, 0, 23, 1, 8.3
Carter Hart, IR, Phi, G, FA, @Cls, W 4-2, 1, 1, 0, 2, 31, 0, 6.1
Igor Shesterkin, Healthy, NYR, G, DINK, @Buf, W 5-1, 1, 1, 0, 1, 24, 0, 5.9
Jake Oettinger, Healthy, Dal, G, LKR, StL, W 2-1, 1, 1, 0, 1, 23, 0, 5.8
Logan Thompson, Healthy, Vgk, G, DINK, @SJ, W 4-1, 1, 1, 0, 1, 22, 0, 5.7
Vitek Vanecek, IR, SJ, G, BOWS, Vgk, L 1-4, 1, 1, 0, 3, 32, 0, 5.7
Jordan Binnington, Healthy, StL, G, ME, @Dal, L 1-2, 1, 0, 0, 1, 33, 0, 2.8
Elvis Merzlikins, Healthy, Cls, G, FA, Phi, L 2-4, 1, 0, 1, 2, 33, 0, 1.3
Philipp Grubauer, Healthy, Sea, G, FA, @Nsh, L 0-3, 1, 0, 1, 2, 32, 0, 1.2
Adin Hill, Healthy, Vgk, G, DINK, @SJ, W 4-1, --, --, --, --, --, --, --
Joey Daccord, Healthy, Sea, G, FA, @Nsh, L 0-3, --, --, --, --, --, --, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, NYR, L 1-5, --, --, --, --, --, --, --
Jonathan Quick, Healthy, NYR, G, OXP, @Buf, W 5-1, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, @Min, L 0-2, --, --, --, --, --, --, --
Alex Lyon, Healthy, Det, G, SALT, @NJ, L 3-4, --, --, --, --, --, --, --
Marc-Andre Fleury, Healthy, Min, G, FA, Fla, W 2-0, --, --, --, --, --, --, --
Samuel Ersson, Healthy, Phi, G, BBS, @Cls, W 4-2, --, --, --, --, --, --, --
Joel Hofer, Healthy, StL, G, FA, @Dal, L 1-2, --, --, --, --, --, --, --
Anthony Stolarz, Healthy, Fla, G, FA, @Min, L 0-2, --, --, --, --, --, --, --
Scott Wedgewood, Healthy, Dal, G, FA, StL, W 2-1, --, --, --, --, --, --, --
James Reimer, Healthy, Det, G, FA, @NJ, L 3-4, --, --, --, --, --, --, --
Nico Daws, Healthy, NJ, G, FA, Det, W 4-3, --, --, --, --, --, --, --
Mackenzie Blackwood, IR, SJ, G, FA, Vgk, L 1-4, --, --, --, --, --, --, --
Akira Schmid, Healthy, NJ, G, FA, Det, W 4-3, --, --, --, --, --, --, --
Daniil Tarasov, Healthy, Cls, G, FA, Phi, L 2-4, --, --, --, --, --, --, --
Robin Lehner, IR, Vgk, G, FA, @SJ, W 4-1, --, --, --, --, --, --, --
Yaroslav Askarov, Healthy, Nsh, G, FA, Sea, W 3-0, --, --, --, --, --, --, --
Kevin Lankinen, Healthy, Nsh, G, FA, Sea, W 3-0, --, --, --, --, --, --, --
Louis Domingue, Healthy, NYR, G, FA, @Buf, W 5-1, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, Fla, W 2-0, --, --, --, --, --, --, --
Matt Murray, Healthy, Dal, G, FA, StL, W 2-1, --, --, --, --, --, --, --
Chris Driedger, Healthy, Sea, G, FA, @Nsh, L 0-3, --, --, --, --, --, --, --
Spencer Martin, Healthy, Car, G, FA, --, --, --, --, --, --, --, --, --
Malcolm Subban, Healthy, StL, G, FA, @Dal, L 1-2, --, --, --, --, --, --, --
Eric Comrie, Healthy, Buf, G, FA, NYR, L 1-5, --, --, --, --, --, --, --
Jet Greaves, Healthy, Cls, G, FA, Phi, L 2-4, --, --, --, --, --, --, --
Braden Holtby, Healthy, Dal, G, FA, StL, W 2-1, --, --, --, --, --, --, --
Sebastian Cossa, Healthy, Det, G, FA, @NJ, L 3-4, --, --, --, --, --, --, --
Jiri Patera, Healthy, Vgk, G, FA, @SJ, W 4-1, --, --, --, --, --, --, --
Cal Petersen, Healthy, Phi, G, FA, @Cls, W 4-2, --, --, --, --, --, --, --
Jaroslav Halak, Healthy, NYR, G, FA, @Buf, W 5-1, --, --, --, --, --, --, --
Felix Sandstrom, Healthy, Phi, G, FA, @Cls, W 4-2, --, --, --, --, --, --, --
Craig Anderson, Healthy, Buf, G, FA, NYR, L 1-5, --, --, --, --, --, --, --
Dylan Wells, Healthy, Dal, G, FA, StL, W 2-1, --, --, --, --, --, --, --
Trey Augustine, Healthy, Det, G, FA, @NJ, L 3-4, --, --, --, --, --, --, --
Thomas Greiss, Healthy, StL, G, FA, @Dal, L 1-2, --, --, --, --, --, --, --
Eetu Makiniemi, Healthy, SJ, G, FA, Vgk, L 1-4, --, --, --, --, --, --, --
Jonathan Bernier, Healthy, NJ, G, FA, Det, W 4-3, --, --, --, --, --, --, --
Niklas Svedberg, Healthy, Min, G, FA, Fla, W 2-0, --, --, --, --, --, --, --
Carson Bjarnason, Healthy, Phi, G, FA, @Cls, W 4-2, --, --, --, --, --, --, --
Michael Hutchinson, Healthy, Det, G, FA, @NJ, L 3-4, --, --, --, --, --, --, --
Kasimir Kaskisuo, Healthy, Nsh, G, FA, Sea, W 3-0, --, --, --, --, --, --, --
Aaron Dell, Healthy, Cls, G, FA, Phi, L 2-4, --, --, --, --, --, --, --
