Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, @Pit, W 3-1, 1, 1, 0, 1, 40, 0, 7.5
Sam Montembeault, Healthy, Mon, G, BOWS, NYR, W 4-3, 1, 1, 0, 3, 45, 0, 7.0
Stuart Skinner, Healthy, Edm, G, ME, Ott, W 3-1, 1, 1, 0, 1, 29, 0, 6.4
Jordan Binnington, Healthy, StL, G, ME, @Car, W 2-1, 1, 1, 0, 1, 29, 0, 6.4
Martin Jones, Healthy, Tor, G, FA, @SJ, W 4-1, 1, 1, 0, 1, 23, 0, 5.8
Logan Thompson, Healthy, Vgk, G, DINK, NYI, W 5-2, 1, 1, 0, 2, 27, 0, 5.7
Carter Hart, IR, Phi, G, FA, Cgy, W 3-2, 1, 1, 0, 2, 22, 0, 5.2
Marc-Andre Fleury, Healthy, Min, G, FA, @Cls, W 4-3, 1, 1, 0, 3, 26, 0, 5.1
Kevin Lankinen, Healthy, Nsh, G, FA, @Dal, W 4-3, 1, 1, 0, 3, 26, 0, 5.1
Linus Ullmark, Healthy, Bos, G, LKR, TB, W 7-3, 1, 1, 0, 3, 23, 0, 4.8
Sergei Bobrovsky, Healthy, Fla, G, ME, @Col, W 8-4, 1, 1, 0, 4, 22, 0, 4.2
Thatcher Demko, IR, Van, G, BOWS, @NJ, W 6-4, 1, 1, 0, 4, 21, 0, 4.1
Anton Forsberg, Healthy, Ott, G, FA, @Edm, L 1-3, 1, 0, 1, 3, 43, 0, 1.8
Antti Raanta, Healthy, Car, G, FA, StL, L 1-2, 1, 0, 0, 1, 21, 0, 1.6
Jacob Markstrom, Healthy, Cgy, G, BBS, @Phi, L 2-3, 1, 0, 1, 3, 39, 0, 1.4
Jonathan Quick, Healthy, NYR, G, OXP, @Mon, L 3-4, 1, 0, 0, 3, 27, 0, 1.2
Daniil Tarasov, Healthy, Cls, G, FA, Min, L 3-4, 1, 0, 0, 4, 32, 0, 1.2
Tristan Jarry, Healthy, Pit, G, SLC, Buf, L 1-3, 1, 0, 1, 3, 29, 0, 0.4
Nico Daws, Healthy, NJ, G, FA, Van, L 4-6, 1, 0, 1, 5, 37, 0, 0.2
Igor Shesterkin, Healthy, NYR, G, DINK, @Mon, L 3-4, --, --, --, --, --, --, --
Jeremy Swayman, Healthy, Bos, G, SALT, TB, W 7-3, --, --, --, --, --, --, --
Juuse Saros, Healthy, Nsh, G, SALT, @Dal, W 4-3, --, --, --, --, --, --, --
Jake Oettinger, Healthy, Dal, G, LKR, Nsh, L 3-4, --, --, --, --, --, --, --
Adin Hill, O, Vgk, G, DINK, NYI, W 5-2, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, StL, L 1-2, --, --, --, --, --, --, --
Ilya Samsonov, Healthy, Tor, G, HERB, @SJ, W 4-1, --, --, --, --, --, --, --
Filip Gustavsson, Healthy, Min, G, BOWS, @Cls, W 4-3, --, --, --, --, --, --, --
Vitek Vanecek, IR, SJ, G, BOWS, Tor, L 1-4, --, --, --, --, --, --, --
Pyotr Kochetkov, Healthy, Car, G, BBS, StL, L 1-2, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, @Col, W 8-4, --, --, --, --, --, --, --
Joseph Woll, Healthy, Tor, G, BBS, @SJ, W 4-1, --, --, --, --, --, --, --
Joonas Korpisalo, Healthy, Ott, G, FA, @Edm, L 1-3, --, --, --, --, --, --, --
Casey DeSmith, Healthy, Van, G, DINK, @NJ, W 6-4, --, --, --, --, --, --, --
Jonas Johansson, Healthy, TB, G, OXP, @Bos, L 3-7, --, --, --, --, --, --, --
Samuel Ersson, Healthy, Phi, G, BBS, Cgy, W 3-2, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, @Pit, W 3-1, --, --, --, --, --, --, --
Semyon Varlamov, Healthy, NYI, G, FA, @Vgk, L 2-5, --, --, --, --, --, --, --
Jake Allen, Healthy, NJ, G, FA, Van, L 4-6, --, --, --, --, --, --, --
Justus Annunen, Healthy, Col, G, FA, Fla, L 4-8, --, --, --, --, --, --, --
Anthony Stolarz, Healthy, Fla, G, FA, @Col, W 8-4, --, --, --, --, --, --, --
Elvis Merzlikins, Healthy, Cls, G, FA, Min, L 3-4, --, --, --, --, --, --, --
Alex Nedeljkovic, Healthy, Pit, G, FA, Buf, L 1-3, --, --, --, --, --, --, --
Calvin Pickard, Healthy, Edm, G, FA, Ott, W 3-1, --, --, --, --, --, --, --
Joel Hofer, Healthy, StL, G, FA, @Car, W 2-1, --, --, --, --, --, --, --
Dustin Wolf, Healthy, Cgy, G, SLC, @Phi, L 2-3, --, --, --, --, --, --, --
Jack Campbell, Healthy, Edm, G, FA, Ott, W 3-1, --, --, --, --, --, --, --
Akira Schmid, Healthy, NJ, G, FA, Van, L 4-6, --, --, --, --, --, --, --
Robin Lehner, IR, Vgk, G, FA, NYI, W 5-2, --, --, --, --, --, --, --
Yaroslav Askarov, Healthy, Nsh, G, FA, @Dal, W 4-3, --, --, --, --, --, --, --
Kaapo Kahkonen, Healthy, NJ, G, FA, Van, L 4-6, --, --, --, --, --, --, --
Mads Sogaard, Healthy, Ott, G, FA, @Edm, L 1-3, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, @Cls, W 4-3, --, --, --, --, --, --, --
Louis Domingue, Healthy, NYR, G, FA, @Mon, L 3-4, --, --, --, --, --, --, --
Matt Murray, IR, Tor, G, FA, @SJ, W 4-1, --, --, --, --, --, --, --
Dan Vladar, O, Cgy, G, FA, @Phi, L 2-3, --, --, --, --, --, --, --
Matt Murray, Healthy, Dal, G, FA, Nsh, L 3-4, --, --, --, --, --, --, --
Carey Price, IR, Mon, G, FA, NYR, W 4-3, --, --, --, --, --, --, --
Cayden Primeau, Healthy, Mon, G, FA, NYR, W 4-3, --, --, --, --, --, --, --
Jiri Patera, Healthy, Vgk, G, FA, NYI, W 5-2, --, --, --, --, --, --, --
Tuukka Rask, Healthy, Bos, G, FA, TB, W 7-3, --, --, --, --, --, --, --
Malcolm Subban, Healthy, StL, G, FA, @Car, W 2-1, --, --, --, --, --, --, --
Spencer Martin, Healthy, Car, G, FA, StL, L 1-2, --, --, --, --, --, --, --
Pavel Francouz, IR, Col, G, FA, Fla, L 4-8, --, --, --, --, --, --, --
Eric Comrie, Healthy, Buf, G, FA, @Pit, W 3-1, --, --, --, --, --, --, --
Jet Greaves, Healthy, Cls, G, FA, Min, L 3-4, --, --, --, --, --, --, --
Braden Holtby, Healthy, Dal, G, FA, Nsh, L 3-4, --, --, --, --, --, --, --
Cal Petersen, Healthy, Phi, G, FA, Cgy, W 3-2, --, --, --, --, --, --, --
