Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Sergei Bobrovsky, Healthy, Fla, G, ME, Cls, W 4-0, 1, 1, 0, 0, 25, 1, 8.5
Laurent Brossoit, Healthy, Wpg, G, FA, @Dal, W 3-0, 1, 1, 0, 0, 24, 1, 8.4
Devin Cooley, Healthy, SJ, G, FA, @Sea, W 3-1, 1, 1, 0, 1, 49, 0, 8.4
Samuel Ersson, Healthy, Phi, G, BBS, @NYR, W 4-1, 1, 1, 0, 1, 24, 0, 5.9
Cam Talbot, Healthy, LA, G, BOWS, Cgy, W 4-1, 1, 1, 0, 1, 22, 0, 5.7
Anton Forsberg, Healthy, Ott, G, FA, @TB, W 3-2, 1, 1, 0, 2, 24, 0, 5.4
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, Wsh, W 4-2, 1, 1, 0, 2, 22, 0, 5.2
Semyon Varlamov, Healthy, NYI, G, FA, Mon, W 3-2, 1, 1, 0, 2, 12, 0, 4.2
Jake Allen, Healthy, NJ, G, FA, @Tor, W 6-5, 1, 1, 0, 5, 27, 0, 4.2
Alex Nedeljkovic, Healthy, Pit, G, FA, Det, W 6-5, 1, 1, 0, 5, 25, 0, 4.0
Matt Tomkins, Healthy, TB, G, FA, Ott, L 2-3, 1, 0, 0, 2, 25, 0, 1.5
Sam Montembeault, Healthy, Mon, G, BOWS, @NYI, L 2-3, 1, 0, 0, 3, 28, 0, 1.3
Jet Greaves, Healthy, Cls, G, FA, @Fla, L 0-4, 1, 0, 1, 4, 42, 0, 1.2
Jake Oettinger, Healthy, Dal, G, LKR, Wpg, L 0-3, 1, 0, 1, 2, 21, 0, 0.1
Jacob Markstrom, Healthy, Cgy, G, BBS, @LA, L 1-4, 1, 0, 1, 3, 26, 0, 0.1
Connor Hellebuyck, O, Wpg, G, HERB, @Dal, W 3-0, --, --, --, --, --, --, --
Igor Shesterkin, Healthy, NYR, G, DINK, Phi, L 1-4, --, --, --, --, --, --, --
Andrei Vasilevskiy, Healthy, TB, G, LKR, Ott, L 2-3, --, --, --, --, --, --, --
Ilya Sorokin, Healthy, NYI, G, CLB, Mon, W 3-2, --, --, --, --, --, --, --
Tristan Jarry, Healthy, Pit, G, SLC, Det, W 6-5, --, --, --, --, --, --, --
Carter Hart, IR, Phi, G, FA, @NYR, W 4-1, --, --, --, --, --, --, --
Vitek Vanecek, IR, SJ, G, BOWS, @Sea, W 3-1, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, Cls, W 4-0, --, --, --, --, --, --, --
Joonas Korpisalo, Healthy, Ott, G, FA, @TB, W 3-2, --, --, --, --, --, --, --
Joseph Woll, Healthy, Tor, G, BBS, NJ, L 5-6, --, --, --, --, --, --, --
Ville Husso, O, Det, G, OXP, @Pit, L 5-6, --, --, --, --, --, --, --
Darcy Kuemper, Healthy, Wsh, G, FA, @Buf, L 2-4, --, --, --, --, --, --, --
Jonas Johansson, DTD, TB, G, OXP, Ott, L 2-3, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, Wsh, W 4-2, --, --, --, --, --, --, --
Philipp Grubauer, Healthy, Sea, G, FA, SJ, L 1-3, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, NJ, L 5-6, --, --, --, --, --, --, --
Anthony Stolarz, Healthy, Fla, G, FA, Cls, W 4-0, --, --, --, --, --, --, --
James Reimer, Healthy, Det, G, FA, @Pit, L 5-6, --, --, --, --, --, --, --
David Rittich, Healthy, LA, G, HERB, Cgy, W 4-1, --, --, --, --, --, --, --
Scott Wedgewood, Healthy, Dal, G, FA, Wpg, L 0-3, --, --, --, --, --, --, --
Dustin Wolf, Healthy, Cgy, G, SLC, @LA, L 1-4, --, --, --, --, --, --, --
Elvis Merzlikins, Healthy, Cls, G, FA, @Fla, L 0-4, --, --, --, --, --, --, --
Pheonix Copley, IR, LA, G, FA, Cgy, W 4-1, --, --, --, --, --, --, --
Mackenzie Blackwood, O, SJ, G, FA, @Sea, W 3-1, --, --, --, --, --, --, --
Akira Schmid, Healthy, NJ, G, FA, @Tor, W 6-5, --, --, --, --, --, --, --
Nico Daws, Healthy, NJ, G, FA, @Tor, W 6-5, --, --, --, --, --, --, --
