Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Joey Daccord, Healthy, Sea, G, FA, Fla, W 4-0, 1, 1, 0, 0, 24, 1, 8.4
Mackenzie Blackwood, IR, SJ, G, FA, Wpg, W 2-1, 1, 1, 0, 1, 36, 0, 7.1
Juuse Saros, Healthy, Nsh, G, SALT, Phi, W 3-2, 1, 1, 0, 2, 37, 0, 6.7
Pyotr Kochetkov, Healthy, Car, G, BBS, @Ott, W 4-1, 1, 1, 0, 1, 31, 0, 6.6
Thatcher Demko, O, Van, G, BOWS, TB, W 4-1, 1, 1, 0, 1, 28, 0, 6.3
Stuart Skinner, Healthy, Edm, G, ME, Chi, W 4-1, 1, 1, 0, 1, 22, 0, 5.7
Ville Husso, O, Det, G, OXP, @StL, W 6-4, 1, 1, 0, 4, 33, 0, 5.3
Martin Jones, Healthy, Tor, G, FA, @NYR, W 7-3, 1, 1, 0, 3, 28, 0, 5.3
Tristan Jarry, Healthy, Pit, G, SLC, Ari, W 4-2, 1, 1, 0, 2, 19, 0, 4.9
Logan Thompson, Healthy, Vgk, G, DINK, Cgy, W 5-4, 1, 1, 0, 4, 27, 0, 4.7
Connor Ingram, Healthy, Ari, G, OXP, @Pit, L 2-4, 1, 0, 1, 3, 39, 0, 1.4
Laurent Brossoit, Healthy, Wpg, G, FA, @SJ, L 1-2, 1, 0, 1, 2, 30, 0, 1.0
Dustin Wolf, Healthy, Cgy, G, SLC, @Vgk, L 4-5, 1, 0, 0, 5, 34, 0, 0.9
Samuel Ersson, Healthy, Phi, G, BBS, @Nsh, L 2-3, 1, 0, 0, 3, 19, 0, 0.4
Connor Hellebuyck, Healthy, Wpg, G, HERB, @SJ, L 1-2, --, --, --, --, --, --, --
Adin Hill, Healthy, Vgk, G, DINK, Cgy, W 5-4, --, --, --, --, --, --, --
Jacob Markstrom, DTD, Cgy, G, BBS, @Vgk, L 4-5, --, --, --, --, --, --, --
Ilya Samsonov, Healthy, Tor, G, HERB, @NYR, W 7-3, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, @Ott, W 4-1, --, --, --, --, --, --, --
