Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Ilya Sorokin, Healthy, NYI, G, CLB, Tor, W 4-3, 1, 1, 0, 3, 37, 0, 6.2
Jake Oettinger, Healthy, Dal, G, LKR, Det, W 6-3, 1, 1, 0, 3, 27, 0, 5.2
Devon Levi, Healthy, Buf, G, SALT, Ari, W 5-2, 1, 1, 0, 2, 21, 0, 5.1
Ivan Prosvetov, Healthy, Col, G, FA, Cgy, W 6-5, 0, 1, 0, 0, 11, 0, 5.1
Ilya Samsonov, Healthy, Tor, G, HERB, @NYI, L 3-4, 1, 0, 0, 4, 25, 0, 0.5
Karel Vejmelka, Healthy, Ari, G, FA, @Buf, L 2-5, 1, 0, 1, 4, 33, 0, 0.3
Jacob Markstrom, DTD, Cgy, G, BBS, @Col, L 5-6, --, --, --, --, --, --, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, Ari, W 5-2, --, --, --, --, --, --, --
Connor Ingram, Healthy, Ari, G, OXP, @Buf, L 2-5, --, --, --, --, --, --, --
Alex Lyon, Healthy, Det, G, SALT, @Dal, L 3-6, --, --, --, --, --, --, --
Joseph Woll, Healthy, Tor, G, BBS, @NYI, L 3-4, --, --, --, --, --, --, --
Ville Husso, O, Det, G, OXP, @Dal, L 3-6, --, --, --, --, --, --, --
Semyon Varlamov, Healthy, NYI, G, FA, Tor, W 4-3, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, @NYI, L 3-4, --, --, --, --, --, --, --
Scott Wedgewood, Healthy, Dal, G, FA, Det, W 6-3, --, --, --, --, --, --, --
Dustin Wolf, Healthy, Cgy, G, SLC, @Col, L 5-6, --, --, --, --, --, --, --
Justus Annunen, Healthy, Col, G, FA, Cgy, W 6-5, --, --, --, --, --, --, --
Matt Murray, IR, Tor, G, FA, @NYI, L 3-4, --, --, --, --, --, --, --
Matt Murray, Healthy, Dal, G, FA, Det, W 6-3, --, --, --, --, --, --, --
Pavel Francouz, IR, Col, G, FA, Cgy, W 6-5, --, --, --, --, --, --, --
Eric Comrie, Healthy, Buf, G, FA, Ari, W 5-2, --, --, --, --, --, --, --
Braden Holtby, Healthy, Dal, G, FA, Det, W 6-3, --, --, --, --, --, --, --
Sebastian Cossa, Healthy, Det, G, FA, @Dal, L 3-6, --, --, --, --, --, --, --
Artyom Zagidulin, Healthy, Cgy, G, FA, @Col, L 5-6, --, --, --, --, --, --, --
Craig Anderson, Healthy, Buf, G, FA, Ari, W 5-2, --, --, --, --, --, --, --
Dylan Wells, Healthy, Dal, G, FA, Det, W 6-3, --, --, --, --, --, --, --
Trey Augustine, Healthy, Det, G, FA, @Dal, L 3-6, --, --, --, --, --, --, --
