Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Jonathan Quick, Healthy, NYR, G, OXP, @Pit, W 1-0, 1, 1, 0, 0, 32, 1, 9.2
Alex Lyon, Healthy, Det, G, SALT, NJ, W 4-0, 1, 1, 0, 0, 16, 1, 7.6
Adin Hill, Healthy, Vgk, G, DINK, @Dal, W 2-1, 1, 1, 0, 1, 31, 0, 6.6
Ilya Sorokin, Healthy, NYI, G, CLB, Phi, W 3-2, 1, 1, 0, 2, 34, 0, 6.4
Linus Ullmark, Healthy, Bos, G, LKR, @Fla, W 3-1, 1, 1, 0, 1, 27, 0, 6.2
Connor Hellebuyck, Healthy, Wpg, G, HERB, @TB, W 3-2, 1, 1, 0, 2, 31, 0, 6.1
Elvis Merzlikins, Healthy, Cls, G, FA, Chi, W 7-3, 1, 1, 0, 3, 33, 0, 5.8
Alexandar Georgiev, Healthy, Col, G, SLC, Van, W 5-2, 1, 1, 0, 2, 27, 0, 5.7
Sam Montembeault, Healthy, Mon, G, BOWS, @Ana, W 4-3, 1, 1, 0, 3, 30, 0, 5.5
Juuse Saros, Healthy, Nsh, G, SALT, Cgy, W 4-2, 1, 1, 0, 2, 24, 0, 5.4
Joel Hofer, Healthy, StL, G, FA, @Ari, W 6-5, 0, 1, 0, 0, 12, 0, 5.2
Darcy Kuemper, Healthy, Wsh, G, CLB, Buf, W 4-3, 1, 1, 0, 3, 24, 0, 4.9
Joey Daccord, Healthy, Sea, G, FA, SJ, W 7-1, 1, 1, 0, 1, 13, 0, 4.8
Antti Raanta, Healthy, Car, G, FA, Edm, W 6-3, 1, 1, 0, 1, 7, 0, 4.2
Tristan Jarry, Healthy, Pit, G, SLC, NYR, L 0-1, 1, 0, 1, 1, 35, 0, 2.0
Jake Oettinger, Healthy, Dal, G, LKR, Vgk, L 1-2, 1, 0, 0, 2, 24, 0, 1.4
Jonas Johansson, Healthy, TB, G, OXP, Wpg, L 2-3, 1, 0, 0, 3, 29, 0, 1.4
Jacob Markstrom, DTD, Cgy, G, BBS, @Nsh, L 2-4, 1, 0, 1, 4, 41, 0, 1.1
Calvin Pickard, Healthy, Edm, G, FA, @Car, L 3-6, 0, 0, 0, 1, 13, 0, 0.8
Devon Levi, Healthy, Buf, G, SALT, @Wsh, L 3-4, 1, 0, 0, 4, 26, 0, 0.6
Pyotr Kochetkov, Healthy, Car, G, BBS, Edm, W 6-3, 0, 0, 0, 2, 13, 0, 0.3
Igor Shesterkin, Healthy, NYR, G, DINK, @Pit, W 1-0, --, --, --, --, --, --, --
Jeremy Swayman, Healthy, Bos, G, SALT, @Fla, W 3-1, --, --, --, --, --, --, --
Andrei Vasilevskiy, Healthy, TB, G, LKR, Wpg, L 2-3, --, --, --, --, --, --, --
Logan Thompson, Healthy, Vgk, G, DINK, @Dal, W 2-1, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, Edm, W 6-3, --, --, --, --, --, --, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, @Wsh, L 3-4, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, Bos, L 1-3, --, --, --, --, --, --, --
Charlie Lindgren, Healthy, Wsh, G, FA, Buf, W 4-3, --, --, --, --, --, --, --
Ville Husso, O, Det, G, OXP, NJ, W 4-0, --, --, --, --, --, --, --
Samuel Ersson, Healthy, Phi, G, BBS, @NYI, L 2-3, --, --, --, --, --, --, --
Semyon Varlamov, Healthy, NYI, G, FA, Phi, W 3-2, --, --, --, --, --, --, --
Casey DeSmith, Healthy, Van, G, FA, @Col, L 2-5, --, --, --, --, --, --, --
Philipp Grubauer, Healthy, Sea, G, FA, SJ, W 7-1, --, --, --, --, --, --, --
Laurent Brossoit, Healthy, Wpg, G, FA, @TB, W 3-2, --, --, --, --, --, --, --
Anthony Stolarz, Healthy, Fla, G, FA, Bos, L 1-3, --, --, --, --, --, --, --
Jake Allen, Healthy, NJ, G, FA, @Det, L 0-4, --, --, --, --, --, --, --
Scott Wedgewood, Healthy, Dal, G, FA, Vgk, L 1-2, --, --, --, --, --, --, --
Alex Nedeljkovic, Healthy, Pit, G, FA, NYR, L 0-1, --, --, --, --, --, --, --
James Reimer, Healthy, Det, G, FA, NJ, W 4-0, --, --, --, --, --, --, --
Lukas Dostal, Healthy, Ana, G, FA, Mon, L 3-4, --, --, --, --, --, --, --
Dustin Wolf, Healthy, Cgy, G, SLC, @Nsh, L 2-4, --, --, --, --, --, --, --
Nico Daws, Healthy, NJ, G, FA, @Det, L 0-4, --, --, --, --, --, --, --
Jack Campbell, Healthy, Edm, G, FA, @Car, L 3-6, --, --, --, --, --, --, --
Justus Annunen, Healthy, Col, G, FA, Van, W 5-2, --, --, --, --, --, --, --
Akira Schmid, Healthy, NJ, G, FA, @Det, L 0-4, --, --, --, --, --, --, --
Daniil Tarasov, Healthy, Cls, G, FA, Chi, W 7-3, --, --, --, --, --, --, --
Robin Lehner, IR, Vgk, G, FA, @Dal, W 2-1, --, --, --, --, --, --, --
Yaroslav Askarov, Healthy, Nsh, G, FA, Cgy, W 4-2, --, --, --, --, --, --, --
Kevin Lankinen, Healthy, Nsh, G, FA, Cgy, W 4-2, --, --, --, --, --, --, --
Dan Vladar, Healthy, Cgy, G, FA, @Nsh, L 2-4, --, --, --, --, --, --, --
Louis Domingue, Healthy, NYR, G, FA, @Pit, W 1-0, --, --, --, --, --, --, --
Cayden Primeau, Healthy, Mon, G, FA, @Ana, W 4-3, --, --, --, --, --, --, --
Matt Murray, Healthy, Dal, G, FA, Vgk, L 1-2, --, --, --, --, --, --, --
Carey Price, IR, Mon, G, FA, @Ana, W 4-3, --, --, --, --, --, --, --
Chris Driedger, Healthy, Sea, G, FA, SJ, W 7-1, --, --, --, --, --, --, --
Spencer Martin, Healthy, Car, G, FA, Edm, W 6-3, --, --, --, --, --, --, --
Ivan Prosvetov, Healthy, Col, G, FA, Van, W 5-2, --, --, --, --, --, --, --
Tuukka Rask, Healthy, Bos, G, FA, @Fla, W 3-1, --, --, --, --, --, --, --
Pavel Francouz, IR, Col, G, FA, Van, W 5-2, --, --, --, --, --, --, --
Malcolm Subban, Healthy, StL, G, FA, @Ari, W 6-5, --, --, --, --, --, --, --
Magnus Chrona, Healthy, SJ, G, FA, @Sea, L 1-7, --, --, --, --, --, --, --
Eric Comrie, Healthy, Buf, G, FA, @Wsh, L 3-4, --, --, --, --, --, --, --
Jet Greaves, Healthy, Cls, G, FA, Chi, W 7-3, --, --, --, --, --, --, --
Braden Holtby, Healthy, Dal, G, FA, Vgk, L 1-2, --, --, --, --, --, --, --
Sebastian Cossa, Healthy, Det, G, FA, NJ, W 4-0, --, --, --, --, --, --, --
Jiri Patera, Healthy, Vgk, G, FA, @Dal, W 2-1, --, --, --, --, --, --, --
Cal Petersen, Healthy, Phi, G, FA, @NYI, L 2-3, --, --, --, --, --, --, --
Jaroslav Halak, Healthy, NYR, G, FA, @Pit, W 1-0, --, --, --, --, --, --, --
Felix Sandstrom, Healthy, Phi, G, FA, @NYI, L 2-3, --, --, --, --, --, --, --
Artyom Zagidulin, Healthy, Cgy, G, FA, @Nsh, L 2-4, --, --, --, --, --, --, --
Hunter Shepard, Healthy, Wsh, G, FA, Buf, W 4-3, --, --, --, --, --, --, --
Arturs Silovs, Healthy, Van, G, FA, @Col, L 2-5, --, --, --, --, --, --, --
Craig Anderson, Healthy, Buf, G, FA, @Wsh, L 3-4, --, --, --, --, --, --, --
Magnus Hellberg, Healthy, Fla, G, FA, Bos, L 1-3, --, --, --, --, --, --, --
Mike Smith, Healthy, Edm, G, FA, @Car, L 3-6, --, --, --, --, --, --, --
Brian Elliott, Healthy, TB, G, FA, Wpg, L 2-3, --, --, --, --, --, --, --
Drew Commesso, Healthy, Chi, G, FA, @Cls, L 3-7, --, --, --, --, --, --, --
Dylan Wells, Healthy, Dal, G, FA, Vgk, L 1-2, --, --, --, --, --, --, --
Michael DiPietro, Healthy, Bos, G, FA, @Fla, W 3-1, --, --, --, --, --, --, --
Anton Khudobin, Healthy, Chi, G, FA, @Cls, L 3-7, --, --, --, --, --, --, --
Matt Tomkins, Healthy, TB, G, FA, Wpg, L 2-3, --, --, --, --, --, --, --
Adam Gajan, Healthy, Chi, G, FA, @Cls, L 3-7, --, --, --, --, --, --, --
Trey Augustine, Healthy, Det, G, FA, NJ, W 4-0, --, --, --, --, --, --, --
Michael Hrabal, Healthy, Ari, G, FA, StL, L 5-6, --, --, --, --, --, --, --
Thomas Greiss, Healthy, StL, G, FA, @Ari, W 6-5, --, --, --, --, --, --, --
Collin Delia, Healthy, Wpg, G, FA, @TB, W 3-2, --, --, --, --, --, --, --
Eetu Makiniemi, Healthy, SJ, G, FA, @Sea, L 1-7, --, --, --, --, --, --, --
Alex Stalock, Healthy, Ana, G, FA, Mon, L 3-4, --, --, --, --, --, --, --
Jaxson Stauber, Healthy, Chi, G, FA, @Cls, L 3-7, --, --, --, --, --, --, --
Jonathan Bernier, Healthy, NJ, G, FA, @Det, L 0-4, --, --, --, --, --, --, --
Hunter Miska, Healthy, Col, G, FA, Van, W 5-2, --, --, --, --, --, --, --
Hugo Alnefelt, Healthy, TB, G, FA, Wpg, L 2-3, --, --, --, --, --, --, --
Jack LaFontaine, Healthy, TB, G, FA, Wpg, L 2-3, --, --, --, --, --, --, --
Mikko Koskinen, Healthy, Edm, G, FA, @Car, L 3-6, --, --, --, --, --, --, --
Cory Schneider, Healthy, NYI, G, FA, Phi, W 3-2, --, --, --, --, --, --, --
Antti Niemi, Healthy, Mon, G, FA, @Ana, W 4-3, --, --, --, --, --, --, --
Kenneth Appleby, Healthy, NYI, G, FA, Phi, W 3-2, --, --, --, --, --, --, --
Olle Eriksson Ek, Healthy, Ana, G, FA, Mon, L 3-4, --, --, --, --, --, --, --
Jeff Glass, Healthy, Chi, G, FA, @Cls, L 3-7, --, --, --, --, --, --, --
Carson Bjarnason, Healthy, Phi, G, FA, @NYI, L 2-3, --, --, --, --, --, --, --
Michael Hutchinson, Healthy, Det, G, FA, NJ, W 4-0, --, --, --, --, --, --, --
Kasimir Kaskisuo, Healthy, Nsh, G, FA, Cgy, W 4-2, --, --, --, --, --, --, --
Alexei Melnichuk, Healthy, TB, G, FA, Wpg, L 2-3, --, --, --, --, --, --, --
Zach Fucale, Healthy, Wsh, G, FA, Buf, W 4-3, --, --, --, --, --, --, --
Mike Condon, Healthy, TB, G, FA, Wpg, L 2-3, --, --, --, --, --, --, --
Aaron Dell, Healthy, Cls, G, FA, Chi, W 7-3, --, --, --, --, --, --, --
Andrew Hammond, Healthy, NJ, G, FA, @Det, L 0-4, --, --, --, --, --, --, --
Keith Kinkaid, Healthy, NJ, G, FA, @Det, L 0-4, --, --, --, --, --, --, --
Erik Kallgren, Healthy, NJ, G, FA, @Det, L 0-4, --, --, --, --, --, --, --
Landon Bow, Healthy, Dal, G, FA, Vgk, L 1-2, --, --, --, --, --, --, --
Damian Clara, Healthy, Ana, G, FA, Mon, L 3-4, --, --, --, --, --, --, --
Matthew Berlin, Healthy, Edm, G, FA, @Car, L 3-6, --, --, --, --, --, --, --
Shane Starrett, Healthy, Edm, G, FA, @Car, L 3-6, --, --, --, --, --, --, --
Adam Huska, Healthy, NYR, G, FA, @Pit, W 1-0, --, --, --, --, --, --, --
Harri Sateri, Healthy, Ari, G, FA, StL, L 5-6, --, --, --, --, --, --, --
Jared Coreau, Healthy, NYI, G, FA, Phi, W 3-2, --, --, --, --, --, --, --
Dustin Tokarski, Healthy, Buf, G, FA, @Wsh, L 3-4, --, --, --, --, --, --, --
Kevin Boyle, Healthy, Det, G, FA, NJ, W 4-0, --, --, --, --, --, --, --
Troy Grosenick, Healthy, Nsh, G, FA, Cgy, W 4-2, --, --, --, --, --, --, --
