Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Connor Ingram, Healthy, Ari, G, OXP, @Vgk, W 2-0, 1, 1, 0, 0, 34, 1, 9.4
Samuel Ersson, Healthy, Phi, G, BBS, @NYI, W 1-0, 1, 1, 0, 0, 25, 1, 8.5
Pheonix Copley, IR, LA, G, FA, Mon, W 4-0, 1, 1, 0, 0, 18, 1, 7.8
Ivan Prosvetov, Healthy, Col, G, FA, Cgy, W 3-1, 1, 1, 0, 1, 29, 0, 6.4
Tristan Jarry, Healthy, Pit, G, SLC, Tor, W 3-2, 1, 1, 0, 2, 31, 0, 6.1
Ilya Sorokin, Healthy, NYI, G, CLB, Phi, L 0-1, 1, 0, 0, 0, 40, 1, 6.0
Kaapo Kahkonen, Healthy, NJ, G, FA, Buf, W 7-2, 1, 1, 0, 3, 30, 0, 5.5
Jonathan Quick, Healthy, NYR, G, OXP, Bos, W 7-4, 1, 1, 0, 4, 27, 0, 4.7
Vitek Vanecek, IR, SJ, G, BOWS, Van, W 4-3, 1, 1, 0, 2, 10, 0, 4.0
Joseph Woll, Healthy, Tor, G, BBS, @Pit, L 2-3, 1, 0, 1, 3, 32, 0, 0.7
Devon Levi, Healthy, Buf, G, SALT, @NJ, L 2-7, 0, 0, 0, 3, 17, 0, 0.2
Logan Thompson, Healthy, Vgk, G, DINK, Ari, L 0-2, 1, 0, 1, 1, 16, 0, 0.1
Igor Shesterkin, Healthy, NYR, G, DINK, Bos, W 7-4, --, --, --, --, --, --, --
Jeremy Swayman, Healthy, Bos, G, SALT, @NYR, L 4-7, --, --, --, --, --, --, --
Alexandar Georgiev, Healthy, Col, G, SLC, Cgy, W 3-1, --, --, --, --, --, --, --
Thatcher Demko, O, Van, G, BOWS, @SJ, L 3-4, --, --, --, --, --, --, --
Adin Hill, Healthy, Vgk, G, DINK, Ari, L 0-2, --, --, --, --, --, --, --
Cam Talbot, Healthy, LA, G, BOWS, Mon, W 4-0, --, --, --, --, --, --, --
Jacob Markstrom, DTD, Cgy, G, BBS, @Col, L 1-3, --, --, --, --, --, --, --
Ilya Samsonov, Healthy, Tor, G, HERB, @Pit, L 2-3, --, --, --, --, --, --, --
Carter Hart, IR, Phi, G, FA, @NYI, W 1-0, --, --, --, --, --, --, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, @NJ, L 2-7, --, --, --, --, --, --, --
Semyon Varlamov, Healthy, NYI, G, FA, Phi, L 0-1, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, @Pit, L 2-3, --, --, --, --, --, --, --
Sam Montembeault, Healthy, Mon, G, BOWS, @LA, L 0-4, --, --, --, --, --, --, --
Alex Nedeljkovic, Healthy, Pit, G, FA, Tor, W 3-2, --, --, --, --, --, --, --
David Rittich, Healthy, LA, G, HERB, Mon, W 4-0, --, --, --, --, --, --, --
Karel Vejmelka, Healthy, Ari, G, FA, @Vgk, W 2-0, --, --, --, --, --, --, --
