Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Cayden Primeau, Healthy, Mon, G, FA, Cls, W 3-0, 1, 1, 0, 0, 41, 1, 10.1
Igor Shesterkin, Healthy, NYR, G, DINK, @Car, W 1-0, 1, 1, 0, 0, 28, 1, 8.8
Joonas Korpisalo, Healthy, Ott, G, FA, Pit, W 2-1, 1, 1, 0, 1, 34, 0, 6.9
Marc-Andre Fleury, Healthy, Min, G, FA, Ari, W 4-1, 1, 1, 0, 1, 22, 0, 5.7
Petr Mrazek, Healthy, Chi, G, FA, Ana, W 7-2, 1, 1, 0, 2, 27, 0, 5.7
Samuel Ersson, Healthy, Phi, G, BBS, SJ, W 3-2, 1, 1, 0, 2, 27, 0, 5.7
Justus Annunen, Healthy, Col, G, FA, @Cgy, W 6-2, 1, 1, 0, 2, 25, 0, 5.5
Sergei Bobrovsky, Healthy, Fla, G, ME, @Dal, W 4-3, 1, 1, 0, 3, 27, 0, 5.2
Adin Hill, Healthy, Vgk, G, DINK, @Sea, W 5-4, 1, 1, 0, 4, 26, 0, 4.6
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, Det, W 7-3, 1, 1, 0, 3, 21, 0, 4.6
Tristan Jarry, Healthy, Pit, G, SLC, @Ott, L 1-2, 1, 0, 0, 2, 37, 0, 2.7
Daniil Tarasov, O, Cls, G, FA, @Mon, L 0-3, 0, 0, 0, 0, 19, 0, 1.9
Magnus Chrona, Healthy, SJ, G, FA, @Phi, L 2-3, 1, 0, 1, 3, 38, 0, 1.3
Pyotr Kochetkov, Healthy, Car, G, BBS, NYR, L 0-1, 1, 0, 1, 1, 23, 0, 0.8
James Reimer, Healthy, Det, G, FA, @Buf, L 3-7, 0, 0, 0, 3, 23, 0, 0.8
Karel Vejmelka, Healthy, Ari, G, FA, @Min, L 1-4, 1, 0, 1, 2, 27, 0, 0.7
Philipp Grubauer, Healthy, Sea, G, FA, Vgk, L 4-5, 1, 0, 0, 5, 29, 0, 0.4
Dustin Wolf, Healthy, Cgy, G, SLC, Col, L 2-6, 0, 0, 0, 0, 3, 0, 0.3
Alexandar Georgiev, Healthy, Col, G, SLC, @Cgy, W 6-2, --, --, --, --, --, --, --
Logan Thompson, Healthy, Vgk, G, DINK, @Sea, W 5-4, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, NYR, L 0-1, --, --, --, --, --, --, --
Jacob Markstrom, Healthy, Cgy, G, BBS, Col, L 2-6, --, --, --, --, --, --, --
Filip Gustavsson, Healthy, Min, G, BOWS, Ari, W 4-1, --, --, --, --, --, --, --
Carter Hart, IR, Phi, G, FA, SJ, W 3-2, --, --, --, --, --, --, --
Vitek Vanecek, IR, SJ, G, BOWS, @Phi, L 2-3, --, --, --, --, --, --, --
Joey Daccord, Healthy, Sea, G, FA, Vgk, L 4-5, --, --, --, --, --, --, --
Connor Ingram, Healthy, Ari, G, OXP, @Min, L 1-4, --, --, --, --, --, --, --
Jonathan Quick, Healthy, NYR, G, OXP, @Car, W 1-0, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, @Dal, W 4-3, --, --, --, --, --, --, --
Alex Nedeljkovic, Healthy, Pit, G, FA, @Ott, L 1-2, --, --, --, --, --, --, --
Ville Husso, O, Det, G, OXP, @Buf, L 3-7, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, Det, W 7-3, --, --, --, --, --, --, --
Anthony Stolarz, Healthy, Fla, G, FA, @Dal, W 4-3, --, --, --, --, --, --, --
Scott Wedgewood, Healthy, Dal, G, FA, Fla, L 3-4, --, --, --, --, --, --, --
Sam Montembeault, Healthy, Mon, G, BOWS, Cls, W 3-0, --, --, --, --, --, --, --
Antti Raanta, Healthy, Car, G, FA, NYR, L 0-1, --, --, --, --, --, --, --
Mackenzie Blackwood, O, SJ, G, FA, @Phi, L 2-3, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, Ari, W 4-1, --, --, --, --, --, --, --
Anton Forsberg, Healthy, Ott, G, FA, Pit, W 2-1, --, --, --, --, --, --, --
Robin Lehner, IR, Vgk, G, FA, @Sea, W 5-4, --, --, --, --, --, --, --
Spencer Martin, Healthy, Car, G, FA, NYR, L 0-1, --, --, --, --, --, --, --
Arvid Soderblom, Healthy, Chi, G, FA, Ana, W 7-2, --, --, --, --, --, --, --
Mads Sogaard, Healthy, Ott, G, FA, Pit, W 2-1, --, --, --, --, --, --, --
Carey Price, IR, Mon, G, FA, Cls, W 3-0, --, --, --, --, --, --, --
Louis Domingue, Healthy, NYR, G, FA, @Car, W 1-0, --, --, --, --, --, --, --
Matt Murray, Healthy, Dal, G, FA, Fla, L 3-4, --, --, --, --, --, --, --
Jet Greaves, Healthy, Cls, G, FA, @Mon, L 0-3, --, --, --, --, --, --, --
Ivan Prosvetov, Healthy, Col, G, FA, @Cgy, W 6-2, --, --, --, --, --, --, --
Chris Driedger, Healthy, Sea, G, FA, Vgk, L 4-5, --, --, --, --, --, --, --
Pavel Francouz, IR, Col, G, FA, @Cgy, W 6-2, --, --, --, --, --, --, --
Braden Holtby, Healthy, Dal, G, FA, Fla, L 3-4, --, --, --, --, --, --, --
Eric Comrie, Healthy, Buf, G, FA, Det, W 7-3, --, --, --, --, --, --, --
Sebastian Cossa, Healthy, Det, G, FA, @Buf, L 3-7, --, --, --, --, --, --, --
Jiri Patera, Healthy, Vgk, G, FA, @Sea, W 5-4, --, --, --, --, --, --, --
Jaroslav Halak, Healthy, NYR, G, FA, @Car, W 1-0, --, --, --, --, --, --, --
Artyom Zagidulin, Healthy, Cgy, G, FA, Col, L 2-6, --, --, --, --, --, --, --
Cal Petersen, Healthy, Phi, G, FA, SJ, W 3-2, --, --, --, --, --, --, --
Craig Anderson, Healthy, Buf, G, FA, Det, W 7-3, --, --, --, --, --, --, --
Felix Sandstrom, Healthy, Phi, G, FA, SJ, W 3-2, --, --, --, --, --, --, --
Anton Khudobin, Healthy, Chi, G, FA, Ana, W 7-2, --, --, --, --, --, --, --
Dylan Wells, Healthy, Dal, G, FA, Fla, L 3-4, --, --, --, --, --, --, --
Adam Gajan, Healthy, Chi, G, FA, Ana, W 7-2, --, --, --, --, --, --, --
Drew Commesso, Healthy, Chi, G, FA, Ana, W 7-2, --, --, --, --, --, --, --
Magnus Hellberg, Healthy, Fla, G, FA, @Dal, W 4-3, --, --, --, --, --, --, --
Trey Augustine, Healthy, Det, G, FA, @Buf, L 3-7, --, --, --, --, --, --, --
Michael Hrabal, Healthy, Ari, G, FA, @Min, L 1-4, --, --, --, --, --, --, --
Eetu Makiniemi, Healthy, SJ, G, FA, @Phi, L 2-3, --, --, --, --, --, --, --
Hunter Miska, Healthy, Col, G, FA, @Cgy, W 6-2, --, --, --, --, --, --, --
Antti Niemi, Healthy, Mon, G, FA, Cls, W 3-0, --, --, --, --, --, --, --
Jaxson Stauber, Healthy, Chi, G, FA, Ana, W 7-2, --, --, --, --, --, --, --
Niklas Svedberg, Healthy, Min, G, FA, Ari, W 4-1, --, --, --, --, --, --, --
Alex Stalock, Healthy, Ana, G, FA, @Chi, L 2-7, --, --, --, --, --, --, --
Olle Eriksson Ek, Healthy, Ana, G, FA, @Chi, L 2-7, --, --, --, --, --, --, --
Jeff Glass, Healthy, Chi, G, FA, Ana, W 7-2, --, --, --, --, --, --, --
Leevi Merilainen, Healthy, Ott, G, FA, Pit, W 2-1, --, --, --, --, --, --, --
Dylan Ferguson, Healthy, Ott, G, FA, Pit, W 2-1, --, --, --, --, --, --, --
Danny Taylor, Healthy, Ott, G, FA, Pit, W 2-1, --, --, --, --, --, --, --
Harri Sateri, Healthy, Ari, G, FA, @Min, L 1-4, --, --, --, --, --, --, --
Adam Huska, Healthy, NYR, G, FA, @Car, W 1-0, --, --, --, --, --, --, --
Dustin Tokarski, Healthy, Buf, G, FA, Det, W 7-3, --, --, --, --, --, --, --
Michael Hutchinson, Healthy, Det, G, FA, @Buf, L 3-7, --, --, --, --, --, --, --
Aaron Dell, Healthy, Cls, G, FA, @Mon, L 0-3, --, --, --, --, --, --, --
Michael McNiven, Healthy, Ott, G, FA, Pit, W 2-1, --, --, --, --, --, --, --
Landon Bow, Healthy, Dal, G, FA, Fla, L 3-4, --, --, --, --, --, --, --
Damian Clara, Healthy, Ana, G, FA, @Chi, L 2-7, --, --, --, --, --, --, --
Carson Bjarnason, Healthy, Phi, G, FA, SJ, W 3-2, --, --, --, --, --, --, --
Jon Gillies, O, Cls, G, FA, @Mon, L 0-3, --, --, --, --, --, --, --
Michael Houser, Healthy, Buf, G, FA, Det, W 7-3, --, --, --, --, --, --, --
Tom Hodges, Healthy, Ana, G, FA, @Chi, L 2-7, --, --, --, --, --, --, --
Josef Korenar, Healthy, Ari, G, FA, @Min, L 1-4, --, --, --, --, --, --, --
Kaden Fulcher, Healthy, Det, G, FA, @Buf, L 3-7, --, --, --, --, --, --, --
Kevin Boyle, Healthy, Det, G, FA, @Buf, L 3-7, --, --, --, --, --, --, --
Kevin Mandolese, Healthy, Ott, G, FA, Pit, W 2-1, --, --, --, --, --, --, --
Yaniv Perets, Healthy, Car, G, FA, NYR, L 0-1, --, --, --, --, --, --, --
Matt Villalta, Healthy, Ari, G, FA, @Min, L 1-4, --, --, --, --, --, --, --
Lukas Dostal, Healthy, Ana, G, FA, @Chi, L 2-7, 0, 0, 0, 1, 4, 0, -0.1
Jake Oettinger, Healthy, Dal, G, LKR, Fla, L 3-4, 1, 0, 1, 4, 26, 0, -0.4
