Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Jake Oettinger, Healthy, Dal, G, LKR, @Cgy, W 4-3, 1, 1, 0, 3, 44, 0, 6.9
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, @Phi, W 5-2, 1, 1, 0, 2, 38, 0, 6.8
Ivan Prosvetov, Healthy, Col, G, FA, StL, W 4-1, 1, 1, 0, 1, 27, 0, 6.2
Lukas Dostal, Healthy, Ana, G, FA, Ari, W 4-3, 1, 1, 0, 3, 32, 0, 5.7
Karel Vejmelka, Healthy, Ari, G, FA, @Ana, L 3-4, 1, 0, 0, 4, 25, 0, 0.5
Alexandar Georgiev, Healthy, Col, G, SLC, StL, W 4-1, --, --, --, --, --, --, --
Connor Ingram, Healthy, Ari, G, OXP, @Ana, L 3-4, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, @Phi, W 5-2, --, --, --, --, --, --, --
John Gibson, Healthy, Ana, G, FA, Ari, W 4-3, --, --, --, --, --, --, --
Joel Hofer, Healthy, StL, G, FA, @Col, L 1-4, --, --, --, --, --, --, --
Scott Wedgewood, Healthy, Dal, G, FA, @Cgy, W 4-3, --, --, --, --, --, --, --
Dustin Wolf, Healthy, Cgy, G, SLC, Dal, L 3-4, --, --, --, --, --, --, --
Justus Annunen, Healthy, Col, G, FA, StL, W 4-1, --, --, --, --, --, --, --
Dan Vladar, Healthy, Cgy, G, FA, Dal, L 3-4, --, --, --, --, --, --, --
Matt Murray, Healthy, Dal, G, FA, @Cgy, W 4-3, --, --, --, --, --, --, --
Pavel Francouz, IR, Col, G, FA, StL, W 4-1, --, --, --, --, --, --, --
Malcolm Subban, Healthy, StL, G, FA, @Col, L 1-4, --, --, --, --, --, --, --
Eric Comrie, Healthy, Buf, G, FA, @Phi, W 5-2, --, --, --, --, --, --, --
Braden Holtby, Healthy, Dal, G, FA, @Cgy, W 4-3, --, --, --, --, --, --, --
Cal Petersen, Healthy, Phi, G, FA, Buf, L 2-5, --, --, --, --, --, --, --
Felix Sandstrom, Healthy, Phi, G, FA, Buf, L 2-5, --, --, --, --, --, --, --
Artyom Zagidulin, Healthy, Cgy, G, FA, Dal, L 3-4, --, --, --, --, --, --, --
Craig Anderson, Healthy, Buf, G, FA, @Phi, W 5-2, --, --, --, --, --, --, --
Dylan Wells, Healthy, Dal, G, FA, @Cgy, W 4-3, --, --, --, --, --, --, --
Michael Hrabal, Healthy, Ari, G, FA, @Ana, L 3-4, --, --, --, --, --, --, --
Thomas Greiss, Healthy, StL, G, FA, @Col, L 1-4, --, --, --, --, --, --, --
Alex Stalock, Healthy, Ana, G, FA, Ari, W 4-3, --, --, --, --, --, --, --
Hunter Miska, Healthy, Col, G, FA, StL, W 4-1, --, --, --, --, --, --, --
Olle Eriksson Ek, Healthy, Ana, G, FA, Ari, W 4-3, --, --, --, --, --, --, --
Carson Bjarnason, Healthy, Phi, G, FA, Buf, L 2-5, --, --, --, --, --, --, --
Landon Bow, Healthy, Dal, G, FA, @Cgy, W 4-3, --, --, --, --, --, --, --
